Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.000526,12.021837,[75 76] ; [27 71],[61.85542169 89.14457831] ; [40.14457831 57.85542169],1
b3,1,0.003371,8.595078,[33 44] ; [11 47],[25.0962963 51.9037037] ; [18.9037037 39.0962963],0
b2,1,0.003371,8.595078,[33 44] ; [11 47],[25.0962963 51.9037037] ; [18.9037037 39.0962963],0
p1,1,0.015061,5.909342,[  6 143] ; [12 86],[ 10.8582996 138.1417004] ; [ 7.1417004 90.8582996],0
d5,1,0.022202,5.229915,[99 52] ; [50 48],[90.35742972 60.64257028] ; [58.64257028 39.35742972],0
d2,1,0.031483,4.626446,[ 16 135] ; [20 78],[ 21.8313253 129.1686747] ; [14.1686747 83.8313253],0
s1,1,0.040818,4.183549,[  3 145] ; [ 7 88],[  6.09053498 141.90946502] ; [ 3.90946502 91.09053498],0
p2,1,0.065935,3.381423,[126  24] ; [73 25],[120.36290323  29.63709677] ; [78.63709677 19.36290323],0
a3,1,0.076133,3.145569,[92 59] ; [48 49],[85.24193548 65.75806452] ; [54.75806452 42.24193548],0
p7,1,0.08382,2.989234,[101  45] ; [56 40],[94.71900826 51.28099174] ; [62.28099174 33.71900826],0
a7,1,0.111035,2.53943,[105  45] ; [59 39],[99.19354839 50.80645161] ; [64.80645161 33.19354839],0
s5,1,0.147276,2.100239,[62 86] ; [31 64],[56.64197531 91.35802469] ; [36.35802469 58.64197531],0
n5,1,0.156988,2.003006,[108  41] ; [78 19],[112.65853659  36.34146341] ; [73.34146341 23.65853659],0
s4,1,0.15701,2.002789,[ 26 124] ; [24 73],[ 30.36437247 119.63562753] ; [19.63562753 77.36437247],0
v1,1,0.158244,1.990924,[82 67] ; [43 51],[76.64609053 72.35390947] ; [48.35390947 45.64609053],0
p8,1,0.167548,1.904743,[81 68] ; [44 53],[75.71138211 73.28861789] ; [49.28861789 47.71138211],0
r3,1,0.168999,1.891797,[143   6] ; [90  8],[140.55465587   8.44534413] ; [92.44534413  5.55465587],0
p6,1,0.169015,1.891657,[53 93] ; [27 70],[48.06584362 97.93415638] ; [31.93415638 65.06584362],0
s2,1,0.201137,1.634099,[89 61] ; [49 47],[84.14634146 65.85365854] ; [53.85365854 42.14634146],0
v2,1,0.23889,1.387135,[76 69] ; [41 51],[71.58227848 73.41772152] ; [45.41772152 46.58227848],0
a4,1,0.240472,1.377823,[ 38 113] ; [18 78],[ 34.23481781 116.76518219] ; [21.76518219 74.23481781],0
