Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,35.530801,[183  95] ; [10 39],[164.0795107 113.9204893] ; [28.9204893 20.0795107],1
p7,1,0.0,31.796495,[213  65] ; [17 30],[196.73846154  81.26153846] ; [33.26153846 13.73846154],1
p4,1,1e-06,24.945562,[210  72] ; [19 30],[195.09969789  86.90030211] ; [33.90030211 15.09969789],1
a3,1,0.000627,11.69429,[237  45] ; [31 18],[228.32628399  53.67371601] ; [39.67371601  9.32628399],1
p6,1,0.001575,9.988547,[148 131] ; [14 35],[137.79878049 141.20121951] ; [24.20121951 24.79878049],0
p10,1,0.002128,9.436128,[254  26] ; [37 12],[247.65957447  32.34042553] ; [43.34042553  5.65957447],0
p3,1,0.004253,8.172479,[177 106] ; [20 29],[167.9246988 115.0753012] ; [29.0753012 19.9246988],0
b1,1,0.016561,5.742328,[110 173] ; [28 21],[117.63253012 165.36746988] ; [20.36746988 28.63253012],0
d5,1,0.026161,4.945355,[251  31] ; [38 11],[246.21752266  35.78247734] ; [42.78247734  6.21752266],0
v1,1,0.036041,4.395158,[181  93] ; [23 23],[174.675  99.325] ; [29.325 16.675],0
p11,1,0.042146,4.129326,[241  42] ; [36 13],[236.11746988  46.88253012] ; [40.88253012  8.11746988],0
p9,1,0.043395,4.079946,[260  21] ; [41  8],[256.30606061  24.69393939] ; [44.69393939  4.30606061],0
v4,1,0.066583,3.365312,[273   8] ; [45  4],[270.78181818  10.21818182] ; [47.21818182  1.78181818],0
s3,1,0.074386,3.183487,[209  68] ; [31 18],[203.92638037  73.07361963] ; [36.07361963 12.92638037],0
s2,1,0.112758,2.515134,[202  77] ; [30 19],[197.34146341  81.65853659] ; [34.65853659 14.34146341],0
n1,1,0.145015,2.123924,[23 30] ; [8 4],[25.27692308 27.72307692] ; [5.72307692 6.27692308],0
b2,1,0.177465,1.818726,[ 88 109] ; [14 28],[ 84.07531381 112.92468619] ; [17.92468619 24.07531381],0
b3,1,0.177465,1.818726,[ 88 109] ; [14 28],[ 84.07531381 112.92468619] ; [17.92468619 24.07531381],0
a5,1,0.231138,1.433846,[234  49] ; [37 12],[231.00301205  51.99698795] ; [39.99698795  9.00301205],0
a7,1,0.250394,1.321104,[196  86] ; [30 19],[192.54380665  89.45619335] ; [33.45619335 15.54380665],0
d4,1,0.257002,1.284837,[247  35] ; [40  9],[244.51359517  37.48640483] ; [42.48640483  6.51359517],0
d3,1,0.274365,1.194792,[201  82] ; [31 18],[197.75903614  85.24096386] ; [34.24096386 14.75903614],0
d1,1,0.274365,1.194792,[201  82] ; [31 18],[197.75903614  85.24096386] ; [34.24096386 14.75903614],0
