Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,42.307351,[28 57] ; [102  30],[50.92165899 34.07834101] ; [79.07834101 52.92165899],1
a5,1,5e-06,20.66589,[32 54] ; [91 42],[48.30136986 37.69863014] ; [74.69863014 58.30136986],1
n6,1,0.000633,11.674893,[46 40] ; [100  32],[57.59633028 28.40366972] ; [88.40366972 43.59633028],1
a4,1,0.000721,11.435586,[22 64] ; [64 68],[33.9266055 52.0733945] ; [52.0733945 79.9266055],1
d1,1,0.005285,7.779338,[30 56] ; [72 61],[40.05479452 45.94520548] ; [61.94520548 71.05479452],0
a6,1,0.005414,7.735569,[42 44] ; [90 43],[51.83561644 34.16438356] ; [80.16438356 52.83561644],0
a2,1,0.00711,7.244978,[ 6 80] ; [ 27 106],[12.95890411 73.04109589] ; [ 20.04109589 112.95890411],0
v3,1,0.01115,6.441254,[13 69] ; [40 87],[20.79425837 61.20574163] ; [32.20574163 94.79425837],0
d2,1,0.013703,6.075949,[30 56] ; [68 63],[38.83870968 47.16129032] ; [59.16129032 71.83870968],0
d5,1,0.013726,6.073036,[49 36] ; [98 35],[57.31651376 27.68348624] ; [89.68348624 43.31651376],0
s1,1,0.017473,5.648223,[ 7 79] ; [  2 128],[ 3.58333333 82.41666667] ; [  5.41666667 124.58333333],0
r2,1,0.017489,5.646618,[67 19] ; [114  13],[73.07981221 12.92018779] ; [107.92018779  19.07981221],0
b2,1,0.022855,5.179528,[12 35] ; [35 41],[17.95934959 29.04065041] ; [29.04065041 46.95934959],0
b3,1,0.022855,5.179528,[12 35] ; [35 41],[17.95934959 29.04065041] ; [29.04065041 46.95934959],0
s7,1,0.043672,4.06918,[ 8 74] ; [25 98],[13.2 68.8] ; [ 19.8 103.2],0
a3,1,0.046841,3.951081,[48 37] ; [92 40],[54.83870968 30.16129032] ; [85.16129032 46.83870968],0
a8,1,0.059177,3.560303,[ 4 78] ; [ 16 109],[ 7.92270531 74.07729469] ; [ 12.07729469 112.92270531],0
u3,1,0.05936,3.555181,[19 19] ; [12 29],[14.91139241 23.08860759] ; [16.08860759 24.91139241],0
v2,1,0.068948,3.307883,[28 56] ; [57 67],[34.32692308 49.67307692] ; [50.67307692 73.32692308],0
v1,1,0.077584,3.114806,[21 64] ; [47 83],[26.88372093 58.11627907] ; [41.11627907 88.88372093],0
n1,1,0.09075,2.861012,[ 9 26] ; [19 24],[12.56410256 22.43589744] ; [15.43589744 27.56410256],0
r4,1,0.101975,2.674387,[53 33] ; [96 37],[58.51141553 27.48858447] ; [90.48858447 42.51141553],0
u2,1,0.115732,2.474154,[21 17] ; [15 25],[17.53846154 20.46153846] ; [18.46153846 21.53846154],0
b5,1,0.138493,2.194628,[54 32] ; [70 63],[48.69406393 37.30593607] ; [75.30593607 57.69406393],0
s4,1,0.139705,2.1812,[10 76] ; [  8 125],[ 7.06849315 78.93150685] ; [ 10.93150685 122.06849315],0
a1,1,0.141685,2.159561,[ 2 84] ; [  9 124],[ 4.3196347 81.6803653] ; [  6.6803653 126.3196347],0
r1,1,0.201714,1.629918,[50 36] ; [88 44],[54.44036697 31.55963303] ; [83.55963303 48.44036697],0
p1,1,0.203525,1.6169,[ 2 83] ; [  8 124],[ 3.91705069 81.08294931] ; [  6.08294931 125.91705069],0
p11,1,0.206695,1.594425,[51 35] ; [90 43],[55.36986301 30.63013699] ; [85.63013699 47.36986301],0
s8,1,0.214518,1.540672,[ 8 78] ; [ 20 113],[10.99543379 75.00456621] ; [ 17.00456621 115.99543379],0
d4,1,0.276793,1.182768,[58 27] ; [99 33],[61.49769585 23.50230415] ; [95.50230415 36.49769585],0
p9,1,0.308127,1.038689,[50 34] ; [85 43],[53.49056604 30.50943396] ; [81.50943396 46.49056604],0
d3,1,0.309551,1.03259,[44 40] ; [79 54],[47.61290323 36.38709677] ; [75.38709677 57.61290323],0
r3,1,0.357845,0.845441,[68 18] ; [110  21],[70.5437788 15.4562212] ; [107.4562212  23.5437788],0
v4,1,0.358497,0.843152,[71 13] ; [105  27],[68.44444444 15.55555556] ; [107.55555556  24.44444444],0
n2,1,0.382733,0.761905,[20 15] ; [30 15],[21.875 13.125] ; [28.125 16.875],0
u1,1,0.386168,0.750976,[ 5 81] ; [ 12 121],[ 6.67579909 79.32420091] ; [ 10.32420091 122.67579909],0
p10,1,0.42146,0.646242,[46 38] ; [79 52],[48.8372093 35.1627907] ; [76.1627907 54.8372093],0
a7,1,0.440896,0.59395,[49 36] ; [83 49],[51.70506912 33.29493088] ; [80.29493088 51.70506912],0
p2,1,0.443212,0.587952,[53 32] ; [89 43],[55.62211982 29.37788018] ; [86.37788018 45.62211982],0
p7,1,0.454785,0.558699,[34 49] ; [47 84],[31.41588785 51.58411215] ; [49.58411215 81.41588785],0
s3,1,0.477316,0.504989,[19 67] ; [34 95],[21.2 64.8] ; [31.8 97.2],0
s5,1,0.486433,0.484406,[ 9 76] ; [ 10 118],[ 7.58215962 77.41784038] ; [ 11.41784038 116.58215962],0
p5,1,0.571251,0.320594,[ 3 81] ; [  3 129],[ 2.33333333 81.66666667] ; [  3.66666667 128.33333333],0
n3,1,0.641916,0.216245,[21 14] ; [28 15],[21.98717949 13.01282051] ; [27.01282051 15.98717949],0
b1,1,0.645322,0.211849,[35 51] ; [50 83],[33.37899543 52.62100457] ; [51.62100457 81.37899543],0
b4,1,0.715395,0.132948,[50 36] ; [74 59],[48.69406393 37.30593607] ; [75.30593607 57.69406393],0
s2,1,0.770111,0.085398,[13 72] ; [ 22 109],[13.77314815 71.22685185] ; [ 21.22685185 109.77314815],0
p12,1,0.82231,0.050434,[ 1 85] ; [  2 129],[ 1.18894009 84.81105991] ; [  1.81105991 129.18894009],0
p4,1,0.837,0.042326,[21 64] ; [34 97],[21.64351852 63.35648148] ; [33.35648148 97.64351852],0
p6,1,0.881443,0.022243,[14 72] ; [ 22 107],[14.4 71.6] ; [ 21.6 107.4],0
p8,1,0.977257,0.000813,[25 60] ; [38 92],[24.90697674 60.09302326] ; [38.09302326 91.90697674],0
