Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,6.7e-05,15.901825,[26 73] ; [43 34],[38.8125 60.1875] ; [30.1875 46.8125],1
v3,1,0.000827,11.180632,[18 79] ; [31 43],[27.79532164 69.20467836] ; [21.20467836 52.79532164],1
s8,1,0.018856,5.514794,[20 78] ; [28 49],[26.88 71.12] ; [21.12 55.88],0
d1,1,0.029551,4.735199,[40 60] ; [44 34],[47.19101124 52.80898876] ; [36.80898876 41.19101124],0
p5,1,0.042388,4.119635,[ 8 92] ; [ 1 77],[ 5.05617978 94.94382022] ; [ 3.94382022 74.05617978],0
s2,1,0.052765,3.751333,[29 70] ; [33 43],[35.07428571 63.92571429] ; [26.92571429 49.07428571],0
p8,1,0.059725,3.545009,[27 72] ; [31 45],[32.81142857 66.18857143] ; [25.18857143 50.81142857],0
u3,1,0.059799,3.542951,[28 16] ; [11 16],[24.16901408 19.83098592] ; [14.83098592 12.16901408],0
n3,1,0.065659,3.388348,[23 16] ; [21  5],[26.4 12.6] ; [17.6  8.4],0
d4,1,0.076337,3.141222,[68 31] ; [62 15],[73.125 25.875] ; [56.875 20.125],0
d3,1,0.102367,2.668277,[54 45] ; [52 26],[59.28813559 39.71186441] ; [46.71186441 31.28813559],0
p2,1,0.107042,2.597363,[63 37] ; [58 20],[67.97752809 32.02247191] ; [53.02247191 24.97752809],0
s1,1,0.119022,2.43014,[ 8 91] ; [ 2 75],[ 5.625 93.375] ; [ 4.375 72.625],0
a6,1,0.144999,2.124088,[54 45] ; [51 27],[58.72881356 40.27118644] ; [46.27118644 31.72881356],0
s5,1,0.149783,2.074455,[16 80] ; [19 55],[19.76470588 76.23529412] ; [15.23529412 58.76470588],0
s7,1,0.164732,1.930241,[28 66] ; [30 45],[32.26035503 61.73964497] ; [25.73964497 49.26035503],0
r4,1,0.168877,1.892886,[85 15] ; [60 18],[81.46067416 18.53932584] ; [63.53932584 14.46067416],0
d5,1,0.174927,1.840205,[67 32] ; [60 18],[71.03389831 27.96610169] ; [55.96610169 22.03389831],0
a7,1,0.178576,1.809435,[59 41] ; [53 24],[63.27683616 36.72316384] ; [48.72316384 28.27683616],0
p4,1,0.191287,1.707679,[37 63] ; [36 41],[41.24293785 58.75706215] ; [31.75706215 45.24293785],0
s4,1,0.224684,1.474201,[18 80] ; [ 9 68],[15.12 82.88] ; [11.88 65.12],0
p11,1,0.265237,1.241214,[48 52] ; [44 34],[51.68539326 48.31460674] ; [40.31460674 37.68539326],0
a3,1,0.265901,1.237771,[56 42] ; [51 27],[59.57954545 38.42045455] ; [47.42045455 30.57954545],0
n6,1,0.286099,1.137889,[68 32] ; [58 19],[71.18644068 28.81355932] ; [54.81355932 22.18644068],0
s6,1,0.300216,1.073232,[47 51] ; [43 34],[50.4 47.6] ; [39.6 37.4],0
n5,1,0.348829,0.877713,[59 41] ; [40 37],[55.93220339 44.06779661] ; [43.06779661 33.93220339],0
r3,1,0.358498,0.843146,[88 12] ; [71  6],[89.83050847 10.16949153] ; [69.16949153  7.83050847],0
p6,1,0.366889,0.814175,[24 76] ; [22 51],[26.58959538 73.41040462] ; [19.41040462 53.58959538],0
a2,1,0.402769,0.700043,[18 82] ; [18 60],[20.2247191 79.7752809] ; [15.7752809 62.2247191],0
a5,1,0.408234,0.683939,[58 42] ; [50 28],[60.6741573 39.3258427] ; [47.3258427 30.6741573],0
p12,1,0.426506,0.632318,[ 1 98] ; [ 2 76],[ 1.6779661 97.3220339] ; [ 1.3220339 76.6779661],0
p7,1,0.429298,0.624722,[44 56] ; [38 38],[46.59090909 53.40909091] ; [35.40909091 40.59090909],0
r2,1,0.443453,0.58733,[88 11] ; [72  6],[89.49152542  9.50847458] ; [70.50847458  7.49152542],0
u4,1,0.459522,0.547059,[ 2 98] ; [ 3 75],[ 2.80898876 97.19101124] ; [ 2.19101124 75.80898876],0
b5,1,0.491715,0.47277,[63 37] ; [53 25],[65.16853933 34.83146067] ; [50.83146067 27.16853933],0
r1,1,0.493994,0.467816,[69 30] ; [58 20],[71.03389831 27.96610169] ; [55.96610169 22.03389831],0
a8,1,0.500162,0.454593,[11 83] ; [10 55],[12.41509434 81.58490566] ; [ 8.58490566 56.41509434],0
b4,1,0.541322,0.373095,[57 43] ; [48 30],[58.98876404 41.01123596] ; [46.01123596 31.98876404],0
b1,1,0.610405,0.259586,[50 50] ; [36 42],[48.31460674 51.68539326] ; [37.68539326 40.31460674],0
p9,1,0.64672,0.21006,[35 60] ; [31 46],[36.45348837 58.54651163] ; [29.54651163 47.45348837],0
n2,1,0.649011,0.20715,[28 14] ; [18  7],[28.8358209 13.1641791] ; [17.1641791  7.8358209],0
n4,1,0.655981,0.198443,[63 37] ; [51 26],[64.40677966 35.59322034] ; [49.59322034 27.40677966],0
n1,1,0.659475,0.194161,[17 24] ; [ 9 16],[16.15151515 24.84848485] ; [ 9.84848485 15.15151515],0
a4,1,0.66967,0.181989,[40 59] ; [34 44],[41.38983051 57.61016949] ; [32.61016949 45.38983051],0
a1,1,0.685172,0.164362,[ 5 95] ; [ 5 73],[ 5.61797753 94.38202247] ; [ 4.38202247 73.61797753],0
d2,1,0.703751,0.144599,[46 53] ; [38 39],[47.25 51.75] ; [36.75 40.25],0
s3,1,0.738868,0.111124,[45 54] ; [36 39],[46.0862069 52.9137931] ; [34.9137931 40.0862069],0
b2,1,0.761457,0.092153,[21 46] ; [17 33],[21.76068376 45.23931624] ; [16.23931624 33.76068376],0
b3,1,0.761457,0.092153,[21 46] ; [17 33],[21.76068376 45.23931624] ; [16.23931624 33.76068376],0
p1,1,0.777142,0.080114,[ 6 92] ; [ 4 74],[ 5.56818182 92.43181818] ; [ 4.43181818 73.56818182],0
u2,1,0.838508,0.041536,[20 24] ; [12 13],[20.4057971 23.5942029] ; [11.5942029 13.4057971],0
u1,1,0.943417,0.005038,[15 85] ; [12 66],[15.16853933 84.83146067] ; [11.83146067 66.16853933],0
p3,1,0.974016,0.001061,[34 66] ; [26 51],[33.89830508 66.10169492] ; [26.10169492 50.89830508],0
