Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,97.197301,[ 53 230] ; [221 170],[115.04747774 167.95252226] ; [158.95252226 232.04747774],1
v1,1,0.0,36.780145,[118 166] ; [258 139],[156.80469897 127.19530103] ; [219.19530103 177.80469897],1
p9,1,0.000341,12.83204,[222  64] ; [349  48],[239.10102489  46.89897511] ; [331.89897511  65.10102489],1
r3,1,0.000357,12.743938,[267  22] ; [393   8],[276.43478261  12.56521739] ; [383.56521739  17.43478261],1
d4,1,0.001674,9.876072,[245  45] ; [372  32],[257.82420749  32.17579251] ; [359.17579251  44.82420749],0
p10,1,0.005719,7.636674,[219  68] ; [337  61],[232.95182482  54.04817518] ; [323.04817518  74.95182482],0
p7,1,0.006567,7.387701,[163 121] ; [265 127],[179.81065089 104.18934911] ; [248.18934911 143.81065089],0
d1,1,0.01026,6.589119,[191  99] ; [303 102],[206.1294964  83.8705036] ; [287.8705036 117.1294964],0
r1,1,0.011259,6.423906,[226  62] ; [346  57],[238.40231548  49.59768452] ; [333.59768452  69.40231548],0
p3,1,0.016018,5.800924,[133 155] ; [223 179],[148.59130435 139.40869565] ; [207.40869565 194.59130435],0
s7,1,0.018248,5.572223,[124 151] ; [210 176],[138.95612708 136.04387292] ; [195.04387292 190.95612708],0
a5,1,0.018279,5.569176,[213  77] ; [328  77],[225.74100719  64.25899281] ; [315.25899281  89.74100719],0
s8,1,0.020444,5.373543,[118 171] ; [199 201],[132.96516691 156.03483309] ; [184.03483309 215.96516691],0
u1,1,0.024379,5.067475,[ 49 241] ; [ 97 308],[ 60.92086331 229.07913669] ; [ 85.07913669 319.92086331],0
b1,1,0.031727,4.61318,[122 168] ; [138 267],[108.48920863 181.51079137] ; [151.51079137 253.48920863],0
n3,1,0.031893,4.604263,[48 30] ; [64 19],[54.26086957 23.73913043] ; [57.73913043 25.26086957],0
s4,1,0.038475,4.283892,[ 59 225] ; [ 59 342],[ 48.92262774 235.07737226] ; [ 69.07737226 331.92262774],0
a3,1,0.040782,4.185056,[208  81] ; [318  86],[219.35642136  69.64357864] ; [306.64357864  97.35642136],0
a2,1,0.043638,4.070503,[ 66 224] ; [120 285],[ 77.61151079 212.38848921] ; [108.38848921 296.61151079],0
p4,1,0.053499,3.728266,[165 125] ; [256 143],[177.1988389 112.8011611] ; [243.8011611 155.1988389],0
p11,1,0.061387,3.499515,[213  77] ; [322  83],[223.23741007  66.76258993] ; [311.76258993  93.23741007],0
r4,1,0.063094,3.454136,[261  29] ; [380  25],[267.4676259  22.5323741] ; [373.5323741  31.4676259],0
s2,1,0.071863,3.239938,[138 150] ; [220 181],[149.64296081 138.35703919] ; [208.35703919 192.64296081],0
s1,1,0.094904,2.789157,[ 13 273] ; [  9 389],[  9.19883041 276.80116959] ; [ 12.80116959 385.19883041],0
p12,1,0.095946,2.771663,[ 15 273] ; [ 34 365],[ 20.54148472 267.45851528] ; [ 28.45851528 370.54148472],0
d2,1,0.122427,2.385989,[148 140] ; [231 172],[157.96237337 130.03762663] ; [221.03762663 181.96237337],0
a8,1,0.143819,2.136609,[ 29 239] ; [ 53 305],[ 35.10543131 232.89456869] ; [ 46.89456869 311.10543131],0
a6,1,0.146237,2.111073,[191  99] ; [287 117],[199.74063401  90.25936599] ; [278.25936599 125.74063401],0
d3,1,0.164895,1.928751,[207  82] ; [309  96],[214.87608069  74.12391931] ; [301.12391931 103.87608069],0
s5,1,0.166628,1.913022,[ 93 189] ; [147 238],[101.46926537 180.53073463] ; [138.53073463 246.46926537],0
s6,1,0.183549,1.768655,[185  99] ; [275 118],[192.9689808  91.0310192] ; [267.0310192 125.9689808],0
b3,1,0.18868,1.727895,[ 58 116] ; [ 99 151],[ 64.42924528 109.57075472] ; [ 92.57075472 157.42924528],0
b2,1,0.18868,1.727895,[ 58 116] ; [ 99 151],[ 64.42924528 109.57075472] ; [ 92.57075472 157.42924528],0
n2,1,0.189375,1.722472,[53 27] ; [62 20],[56.79012346 23.20987654] ; [58.20987654 23.79012346],0
