Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,35.526582,[99 32] ; [ 7 27],[84.15757576 46.84242424] ; [21.84242424 12.15757576],1
a1,1,0.031423,4.629723,[  8 123] ; [ 6 28],[ 11.11515152 119.88484848] ; [ 2.88484848 31.11515152],0
b5,1,0.033875,4.50101,[84 47] ; [15 19],[78.6 52.4] ; [20.4 13.6],0
n3,1,0.036109,4.391969,[31 17] ; [ 6 11],[27.32307692 20.67692308] ; [9.67692308 7.32307692],0
p7,1,0.039315,4.247223,[59 69] ; [ 9 25],[53.72839506 74.27160494] ; [14.27160494 19.72839506],0
a6,1,0.048938,3.877465,[78 52] ; [14 20],[72.92682927 57.07317073] ; [19.07317073 14.92682927],0
d4,1,0.052496,3.759879,[95 35] ; [19 15],[90.36585366 39.63414634] ; [23.63414634 10.36585366],0
s1,1,0.053446,3.72993,[  9 121] ; [ 6 28],[ 11.8902439 118.1097561] ; [ 3.1097561 30.8902439],0
p6,1,0.068701,3.313777,[30 98] ; [ 3 30],[ 26.23602484 101.76397516] ; [ 6.76397516 26.23602484],0
p4,1,0.071097,3.257513,[52 77] ; [ 8 26],[47.48466258 81.51533742] ; [12.51533742 21.48466258],0
b3,1,0.096253,2.766564,[19 47] ; [11 12],[22.24719101 43.75280899] ; [ 7.75280899 15.24719101],0
b2,1,0.096253,2.766564,[19 47] ; [11 12],[22.24719101 43.75280899] ; [ 7.75280899 15.24719101],0
p1,1,0.09725,2.750074,[  8 123] ; [ 5 29],[ 10.32121212 120.67878788] ; [ 2.67878788 31.32121212],0
u2,1,0.125573,2.3464,[21 26] ; [ 4 13],[18.359375 28.640625] ; [ 6.640625 10.359375],0
s3,1,0.148433,2.088276,[57 72] ; [10 23],[53.35185185 75.64814815] ; [13.64814815 19.35185185],0
n4,1,0.157253,2.000449,[75 56] ; [24 10],[78.6 52.4] ; [20.4 13.6],0
n2,1,0.158518,1.988304,[31 20] ; [ 7 10],[28.5 22.5] ; [9.5 7.5],0
s2,1,0.17352,1.852268,[47 84] ; [ 8 26],[43.66666667 87.33333333] ; [11.33333333 22.66666667],0
a2,1,0.177883,1.815222,[ 29 102] ; [ 4 30],[ 26.2 104.8] ; [ 6.8 27.2],0
a4,1,0.203372,1.617993,[51 79] ; [ 9 24],[47.85276074 82.14723926] ; [12.14723926 20.85276074],0
a5,1,0.21952,1.507507,[77 54] ; [16 18],[73.83636364 57.16363636] ; [19.16363636 14.83636364],0
a3,1,0.237069,1.397938,[81 48] ; [17 16],[78.03703704 50.96296296] ; [19.96296296 13.03703704],0
p3,1,0.272722,1.203006,[43 86] ; [ 8 26],[40.36196319 88.63803681] ; [10.63803681 23.36196319],0
p12,1,0.301126,1.069202,[  1 130] ; [ 1 33],[  1.58787879 129.41212121] ; [ 0.41212121 33.58787879],0
v3,1,0.403629,0.697487,[38 85] ; [ 8 26],[36.03821656 86.96178344] ; [ 9.96178344 24.03821656],0
v1,1,0.462329,0.540251,[47 83] ; [10 24],[45.18292683 84.81707317] ; [11.81707317 22.18292683],0
a8,1,0.549055,0.359013,[  7 111] ; [ 3 31],[  7.76315789 110.23684211] ; [ 2.23684211 31.76315789],0
b1,1,0.567427,0.327007,[66 65] ; [19 15],[67.48484848 63.51515152] ; [17.51515152 16.48484848],0
p5,1,0.576106,0.312573,[  7 123] ; [ 1 32],[  6.3803681 123.6196319] ; [ 1.6196319 31.3803681],0
d2,1,0.702154,0.14624,[56 74] ; [13 20],[55.03067485 74.96932515] ; [13.96932515 19.03067485],0
s4,1,0.791605,0.069816,[ 17 114] ; [ 5 29],[ 17.46666667 113.53333333] ; [ 4.53333333 29.46666667],0
n1,1,0.816403,0.053905,[19 31] ; [ 7 10],[19.40298507 30.59701493] ; [ 6.59701493 10.40298507],0
n5,1,0.836395,0.042645,[79 51] ; [20 14],[78.47560976 51.52439024] ; [20.52439024 13.47560976],0
b4,1,0.977632,0.000786,[69 62] ; [18 16],[69.07272727 61.92727273] ; [17.92727273 16.07272727],0
