Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,60.931046,[133 214] ; [121  39],[173.84220907 173.15779093] ; [80.15779093 79.84220907],1
s6,1,0.0,49.784287,[198 149] ; [142  18],[232.70216963 114.29783037] ; [107.29783037  52.70216963],1
p5,1,0.0,48.284518,[ 17 331] ; [ 42 119],[ 40.33791749 307.66208251] ; [ 18.66208251 142.33791749],1
s7,1,0.0,35.548706,[127 208] ; [103  51],[157.56646217 177.43353783] ; [72.43353783 81.56646217],1
s3,1,0.0,27.641131,[162 183] ; [112  43],[189.06 155.94] ; [84.94 70.06],1
s8,1,1.1e-05,19.336162,[125 224] ; [90 69],[147.70669291 201.29330709] ; [67.29330709 91.70669291],1
p7,1,0.000164,14.209868,[211 129] ; [122  32],[229.1902834 110.8097166] ; [103.8097166  50.1902834],1
p12,1,0.000234,13.537044,[ 22 325] ; [ 27 135],[ 33.40471513 313.59528487] ; [ 15.59528487 146.40471513],1
p6,1,0.000472,12.221627,[111 236] ; [77 83],[128.67061144 218.32938856] ; [ 59.32938856 100.67061144],1
p9,1,0.000715,11.449214,[299  48] ; [152   6],[309.8950495  37.1049505] ; [141.1049505  16.8950495],1
n6,1,0.001115,10.625481,[292  56] ; [150   9],[303.38461538  44.61538462] ; [138.61538462  20.38461538],0
p8,1,0.001873,9.670212,[185 160] ; [108  50],[200.96421471 144.03578529] ; [92.03578529 65.96421471],0
s4,1,0.003029,8.789974,[ 38 308] ; [ 33 125],[ 48.74206349 297.25793651] ; [ 22.25793651 135.74206349],0
p3,1,0.004308,8.14914,[165 184] ; [98 63],[179.9745098 169.0254902] ; [83.0254902 77.9745098],0
p4,1,0.004645,8.012908,[210 139] ; [117  43],[224.21021611 124.78978389] ; [102.78978389  57.21021611],0
p1,1,0.007028,7.265802,[ 21 327] ; [ 21 139],[ 28.77165354 319.22834646] ; [ 13.22834646 146.77165354],0
u1,1,0.007533,7.141273,[ 63 287] ; [ 46 116],[ 74.51171875 275.48828125] ; [ 34.48828125 127.51171875],0
a5,1,0.008843,6.854323,[252  98] ; [134  28],[263.8671875  86.1328125] ; [122.1328125  39.8671875],0
p10,1,0.017867,5.609119,[298  49] ; [150  11],[306.01574803  40.98425197] ; [141.98425197  19.01574803],0
d1,1,0.024665,5.04724,[208 142] ; [113  49],[219.43359375 130.56640625] ; [101.56640625  60.43359375],0
a2,1,0.027139,4.881919,[ 86 264] ; [ 55 107],[ 96.38671875 253.61328125] ; [ 44.61328125 117.38671875],0
a3,1,0.035035,4.443478,[240 110] ; [125  36],[250. 100.] ; [115.  46.],0
s1,1,0.042696,4.107382,[  5 341] ; [  7 152],[  8.22178218 337.77821782] ; [  3.77821782 155.22178218],0
n1,1,0.046079,3.978719,[18 48] ; [14 15],[22.23157895 43.76842105] ; [ 9.76842105 19.23157895],0
v1,1,0.055055,3.680411,[175 161] ; [98 62],[184.93548387 151.06451613] ; [88.06451613 71.93548387],0
a6,1,0.06926,3.300482,[283  67] ; [118  42],[275.19607843  74.80392157] ; [125.80392157  34.19607843],0
v3,1,0.077732,3.111702,[126 210] ; [72 85],[134.94523327 201.05476673] ; [63.05476673 93.94523327],0
a4,1,0.127721,2.31999,[143 206] ; [78 84],[150.93737769 198.06262231] ; [70.06262231 91.93737769],0
n5,1,0.128607,2.309243,[256  91] ; [128  32],[262.81656805  84.18343195] ; [121.18343195  38.81656805],0
r2,1,0.137645,2.20409,[325  22] ; [154   5],[328.48418972  18.51581028] ; [150.51581028   8.48418972],0
u3,1,0.146421,2.109151,[65 44] ; [27 10],[68.68493151 40.31506849] ; [23.31506849 13.68493151],0
r4,1,0.173678,1.850904,[321  29] ; [154   8],[324.70703125  25.29296875] ; [150.29296875  11.70703125],0
b3,1,0.17425,1.845992,[ 69 137] ; [43 61],[ 74.42580645 131.57419355] ; [37.57419355 66.42580645],0
b2,1,0.17425,1.845992,[ 69 137] ; [43 61],[ 74.42580645 131.57419355] ; [37.57419355 66.42580645],0
b1,1,0.174396,1.844743,[116 234] ; [ 44 118],[109.375 240.625] ; [ 50.625 111.375],0
b5,1,0.179271,1.80366,[231 119] ; [97 65],[224.21875 125.78125] ; [103.78125  58.21875],0
u4,1,0.181526,1.785084,[  8 342] ; [  1 161],[  6.15234375 343.84765625] ; [  2.84765625 159.15234375],0
d2,1,0.203427,1.617598,[156 194] ; [81 79],[162.64705882 187.35294118] ; [74.35294118 85.64705882],0
p2,1,0.211382,1.561933,[303  46] ; [146  15],[307.25686275  41.74313725] ; [141.74313725  19.25686275],0
v4,1,0.222837,1.486006,[336  14] ; [155   3],[338.28740157  11.71259843] ; [152.71259843   5.28740157],0
d4,1,0.256774,1.286066,[293  57] ; [141  20],[297.26027397  52.73972603] ; [136.73972603  24.26027397],0
a1,1,0.259066,1.27374,[ 12 338] ; [  9 153],[ 14.35546875 335.64453125] ; [  6.64453125 155.35546875],0
r1,1,0.282927,1.152978,[283  66] ; [136  24],[287.29076621  61.70923379] ; [131.70923379  28.29076621],0
d3,1,0.396755,0.718139,[271  79] ; [130  31],[274.65753425  75.34246575] ; [126.34246575  34.65753425],0
n2,1,0.47204,0.517196,[47 18] ; [23  6],[48.40425532 16.59574468] ; [21.59574468  7.40425532],0
v2,1,0.477316,0.504989,[200 135] ; [99 58],[203.58739837 131.41260163] ; [95.41260163 61.58739837],0
n3,1,0.496487,0.462438,[48 18] ; [23  6],[49.32631579 16.67368421] ; [21.67368421  7.32631579],0
u2,1,0.505067,0.444273,[68 42] ; [20 16],[66.30136986 43.69863014] ; [21.69863014 14.30136986],0
a8,1,0.590786,0.289118,[ 50 268] ; [ 20 125],[ 48.07775378 269.92224622] ; [ 21.92224622 123.07775378],0
d5,1,0.793776,0.068336,[288  62] ; [134  27],[289.04109589  60.95890411] ; [132.95890411  28.04109589],0
b4,1,0.948294,0.004205,[215 135] ; [100  62],[215.33203125 134.66796875] ; [99.66796875 62.33203125],0
r3,1,0.949911,0.003946,[340   9] ; [157   4],[340.10392157   8.89607843] ; [156.89607843   4.10392157],0
n4,1,0.976527,0.000866,[274  75] ; [127  35],[273.87279843  75.12720157] ; [127.12720157  34.87279843],0
