Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.001944,9.602017,[ 4 16] ; [6 1],[ 7.40740741 12.59259259] ; [2.59259259 4.40740741],0
s2,1,0.003752,8.4,[ 3 18] ; [5 2],[ 6. 15.] ; [2. 5.],0
p4,1,0.004897,7.917005,[ 5 15] ; [6 1],[ 8.14814815 11.85185185] ; [2.85185185 4.14814815],0
v2,1,0.02278,5.185185,[ 5 16] ; [5 2],[ 7.5 13.5] ; [2.5 4.5],0
s4,1,0.023342,5.142857,[ 3 18] ; [4 3],[ 5.25 15.75] ; [1.75 5.25],0
s5,1,0.024271,5.075188,[ 4 17] ; [4 2],[ 6.22222222 14.77777778] ; [1.77777778 4.22222222],0
p7,1,0.04299,4.095805,[ 3 15] ; [4 3],[ 5.04 12.96] ; [1.96 5.04],0
p8,1,0.044361,4.042781,[ 6 15] ; [5 2],[ 8.25 12.75] ; [2.75 4.25],0
r4,1,0.053337,3.733333,[ 4 17] ; [4 3],[ 6. 15.] ; [2. 5.],0
p10,1,0.07776,3.111111,[10 11] ; [6 1],[12.  9.] ; [4. 3.],0
p11,1,0.10197,2.674464,[ 5 16] ; [4 3],[ 6.75 14.25] ; [2.25 4.75],0
s7,1,0.16962,1.886299,[ 5 13] ; [4 3],[ 6.48 11.52] ; [2.52 4.48],0
b4,1,0.171857,1.866667,[15  6] ; [3 4],[13.5  7.5] ; [4.5 2.5],0
s8,1,0.207712,1.587302,[ 4 17] ; [3 4],[ 5.25 15.75] ; [1.75 5.25],0
u1,1,0.212317,1.555556,[ 2 19] ; [2 5],[ 3. 18.] ; [1. 6.],0
s6,1,0.263978,1.247772,[ 7 14] ; [4 3],[ 8.25 12.75] ; [2.75 4.25],0
n3,1,0.37472,0.787953,[5 8] ; [2 1],[5.6875 7.3125] ; [1.3125 1.6875],0
p12,1,0.396818,0.717949,[ 1 20] ; [1 6],[ 1.5 19.5] ; [0.5 6.5],0
u2,1,0.427355,0.63,[1 4] ; [1 1],[1.42857143 3.57142857] ; [0.57142857 1.42857143],0
p3,1,0.432111,0.617143,[ 8 12] ; [4 3],[ 8.88888889 11.11111111] ; [3.11111111 3.88888889],0
a4,1,0.446443,0.579667,[11  9] ; [5 2],[11.85185185  8.14814815] ; [4.14814815 2.85185185],0
v1,1,0.48338,0.491228,[ 6 15] ; [3 4],[ 6.75 14.25] ; [2.25 4.75],0
r1,1,0.511612,0.430769,[12  9] ; [3 4],[11.25  9.75] ; [3.75 3.25],0
r2,1,0.539192,0.377039,[15  4] ; [4 2],[14.44  4.56] ; [4.56 1.44],0
p5,1,0.557307,0.344388,[ 5 15] ; [1 6],[ 4.44444444 15.55555556] ; [1.55555556 5.44444444],0
n4,1,0.594853,0.282828,[16  5] ; [6 1],[16.5  4.5] ; [5.5 1.5],0
a2,1,0.594853,0.282828,[ 4 17] ; [2 5],[ 4.5 16.5] ; [1.5 5.5],0
a5,1,0.594853,0.282828,[16  5] ; [6 1],[16.5  4.5] ; [5.5 1.5],0
s3,1,0.648807,0.207407,[ 7 14] ; [3 4],[ 7.5 13.5] ; [2.5 4.5],0
a7,1,0.648807,0.207407,[13  8] ; [5 2],[13.5  7.5] ; [4.5 2.5],0
b1,1,0.648807,0.207407,[14  7] ; [4 3],[13.5  7.5] ; [4.5 2.5],0
n1,1,0.686591,0.1628,[6 7] ; [1 2],[5.6875 7.3125] ; [1.3125 1.6875],0
b3,1,0.695895,0.152778,[ 4 12] ; [2 4],[ 4.36363636 11.63636364] ; [1.63636364 4.36363636],0
b2,1,0.695895,0.152778,[ 4 12] ; [2 4],[ 4.36363636 11.63636364] ; [1.63636364 4.36363636],0
s1,1,0.724263,0.124444,[ 2 19] ; [1 6],[ 2.25 18.75] ; [0.75 6.25],0
d3,1,0.724263,0.124444,[19  2] ; [6 1],[18.75  2.25] ; [6.25 0.75],0
p1,1,0.775732,0.081159,[ 4 17] ; [1 6],[ 3.75 17.25] ; [1.25 5.75],0
a3,1,0.801059,0.063492,[16  5] ; [5 2],[15.75  5.25] ; [5.25 1.75],0
v3,1,0.801059,0.063492,[ 5 16] ; [2 5],[ 5.25 15.75] ; [1.75 5.25],0
u3,1,0.80915,0.058333,[2 3] ; [1 1],[2.14285714 2.85714286] ; [0.85714286 1.14285714],0
b5,1,0.826824,0.047863,[11 10] ; [4 3],[11.25  9.75] ; [3.75 3.25],0
d2,1,0.852777,0.034439,[15  5] ; [5 2],[14.81481481  5.18518519] ; [5.18518519 1.81481481],0
a6,1,1.0,0.0,[12  9] ; [4 3],[12.  9.] ; [4. 3.],0
