Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,147.043066,[105 235] ; [241  66],[181.82380216 158.17619784] ; [164.17619784 142.82380216],1
s2,1,0.0,86.418943,[125 231] ; [225  92],[185.14115899 170.85884101] ; [164.85884101 152.14115899],1
s6,1,0.0,73.674615,[188 161] ; [268  48],[239.31428571 109.68571429] ; [216.68571429  99.31428571],1
s3,1,0.0,59.624265,[155 199] ; [231  84],[204.25112108 149.74887892] ; [181.74887892 133.25112108],1
s5,1,0.0,27.930721,[ 84 262] ; [133 170],[115.68875193 230.31124807] ; [101.31124807 201.68875193],1
p6,1,1e-06,23.797941,[109 241] ; [157 159],[139.78978979 210.21021021] ; [126.21021021 189.78978979],1
d1,1,3e-06,21.661015,[189 170] ; [225  96],[218.56764706 140.43235294] ; [195.43235294 125.56764706],1
v3,1,1.2e-05,19.132982,[122 225] ; [161 148],[149.69664634 197.30335366] ; [133.30335366 175.69664634],1
a3,1,3.4e-05,17.185106,[240 117] ; [260  60],[263.66322009  93.33677991] ; [236.33677991  83.66322009],1
v1,1,5.3e-05,16.348776,[174 178] ; [201 108],[199.69742814 152.30257186] ; [175.30257186 133.69742814],1
p9,1,5.3e-05,16.344532,[283  68] ; [292  27],[301.23134328  49.76865672] ; [273.76865672  45.23134328],1
d2,1,6.2e-05,16.026345,[157 199] ; [191 130],[182.99556869 173.00443131] ; [165.00443131 155.99556869],1
p10,1,0.000233,13.541299,[276  76] ; [283  35],[293.68358209  58.31641791] ; [265.31641791  52.68358209],1
p7,1,0.000654,11.614927,[209 141] ; [227  87],[229.81927711 120.18072289] ; [206.18072289 107.81927711],1
p3,1,0.000686,11.528126,[166 189] ; [192 129],[188.00295858 166.99704142] ; [169.99704142 151.00295858],1
p4,1,0.000696,11.500373,[202 152] ; [223  97],[223.21958457 130.78041543] ; [201.78041543 118.21958457],1
n6,1,0.001162,10.549875,[303  54] ; [297  23],[316.39586411  40.60413589] ; [283.60413589  36.39586411],0
d5,1,0.002323,9.274855,[283  75] ; [281  39],[297.80530973  60.19469027] ; [266.19469027  53.80530973],0
p5,1,0.002726,8.982445,[ 33 323] ; [ 54 263],[ 46.02080238 309.97919762] ; [ 40.97919762 276.02080238],0
a5,1,0.003339,8.61247,[258 100] ; [262  59],[274.16789396  83.83210604] ; [245.83210604  75.16789396],0
p12,1,0.004203,8.194042,[ 21 332] ; [ 39 279],[ 31.56482861 321.43517139] ; [ 28.43517139 289.56482861],0
p8,1,0.004232,8.181285,[169 181] ; [187 128],[187.36842105 162.63157895] ; [168.63157895 146.36842105],0
u1,1,0.00448,8.078168,[ 57 302] ; [ 79 242],[ 71.8 287.2] ; [ 64.2 256.8],0
d4,1,0.009538,6.719175,[286  71] ; [280  40],[298.46676514  58.53323486] ; [267.53323486  52.46676514],0
r1,1,0.009693,6.690457,[284  74] ; [277  42],[296.65878877  61.34121123] ; [264.34121123  54.65878877],0
v2,1,0.010606,6.530193,[185 158] ; [199 113],[201.0870229 141.9129771] ; [182.9129771 129.0870229],0
u4,1,0.014373,5.991713,[  4 355] ; [ 13 308],[  8.975 350.025] ; [  8.025 312.975],0
u3,1,0.027721,4.84534,[61 57] ; [42 19],[67.89944134 50.10055866] ; [35.10055866 25.89944134],0
s4,1,0.038773,4.270785,[ 41 311] ; [ 55 264],[ 50.36065574 301.63934426] ; [ 45.63934426 273.36065574],0
b3,1,0.038974,4.261998,[ 67 133] ; [ 99 130],[ 77.38927739 122.61072261] ; [ 88.61072261 140.38927739],0
b2,1,0.038974,4.261998,[ 67 133] ; [ 99 130],[ 77.38927739 122.61072261] ; [ 88.61072261 140.38927739],0
u2,1,0.053558,3.726434,[59 58] ; [40 21],[65.07303371 51.92696629] ; [33.92696629 27.07303371],0
a6,1,0.05997,3.538216,[255 102] ; [207 113],[243.62481536 113.37518464] ; [218.37518464 101.62481536],0
a7,1,0.062926,3.458529,[267  91] ; [218 102],[256.09144543 101.90855457] ; [228.90855457  91.09144543],0
n5,1,0.07554,3.15833,[296  61] ; [280  39],[304.18934911  52.81065089] ; [271.81065089  47.18934911],0
n2,1,0.098894,2.723294,[57 12] ; [40 17],[53.11904762 15.88095238] ; [43.88095238 13.11904762],0
a4,1,0.102567,2.665166,[160 197] ; [164 157],[170.60176991 186.39823009] ; [153.39823009 167.60176991],0
a1,1,0.113922,2.498953,[ 13 346] ; [ 20 301],[ 17.42205882 341.57794118] ; [ 15.57794118 305.42205882],0
r4,1,0.116239,2.467282,[329  30] ; [304  17],[334.18676471  24.81323529] ; [298.81323529  22.18676471],0
a8,1,0.159086,1.982893,[ 48 278] ; [ 55 235],[ 54.50974026 271.49025974] ; [ 48.49025974 241.50974026],0
a2,1,0.192424,1.698963,[ 86 273] ; [ 91 230],[ 93.44558824 265.55441176] ; [ 83.55441176 237.44558824],0
b1,1,0.239141,1.385652,[134 225] ; [134 187],[141.48823529 217.51176471] ; [126.51176471 194.48823529],0
p11,1,0.247359,1.338156,[291  68] ; [271  50],[296.70294118  62.29705882] ; [265.29705882  55.70294118],0
s1,1,0.26735,1.230294,[ 10 343] ; [ 14 302],[ 12.66367713 340.33632287] ; [ 11.33632287 304.66367713],0
n3,1,0.358859,0.841881,[54 13] ; [42 15],[51.87096774 15.12903226] ; [44.12903226 12.87096774],0
b4,1,0.395027,0.723411,[214 145] ; [181 140],[208.53676471 150.46323529] ; [186.46323529 134.53676471],0
v4,1,0.42422,0.638596,[340  18] ; [307  12],[342.13589365  15.86410635] ; [304.86410635  14.13589365],0
b5,1,0.426151,0.633291,[221 138] ; [188 133],[215.92794118 143.07205882] ; [193.07205882 127.92794118],0
d3,1,0.517225,0.419422,[242 115] ; [225  96],[245.89823009 111.10176991] ; [221.10176991  99.89823009],0
p2,1,0.684314,0.16531,[300  55] ; [274  46],[301.88148148  53.11851852] ; [272.11851852  47.88148148],0
r2,1,0.825304,0.048721,[338  17] ; [302  14],[338.59910581  16.40089419] ; [301.40089419  14.59910581],0
n1,1,0.905123,0.014207,[28 39] ; [24 32],[28.32520325 38.67479675] ; [23.67479675 32.32520325],0
p1,1,0.984538,0.000376,[ 31 325] ; [ 28 292],[ 31.07100592 324.92899408] ; [ 27.92899408 292.07100592],0
