Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,2e-06,22.961785,[14 31] ; [46 13],[25.96153846 19.03846154] ; [34.03846154 24.96153846],1
u1,1,0.373015,0.793595,[ 3 42] ; [ 7 52],[ 4.32692308 40.67307692] ; [ 5.67307692 53.32692308],0
s8,1,0.373015,0.793595,[ 3 42] ; [ 7 52],[ 4.32692308 40.67307692] ; [ 5.67307692 53.32692308],0
p3,1,0.373578,0.791729,[12 31] ; [12 47],[10.11764706 32.88235294] ; [13.88235294 45.11764706],0
a4,1,0.403708,0.697254,[15 30] ; [24 34],[17.03883495 27.96116505] ; [21.96116505 36.03883495],0
a7,1,0.431248,0.61946,[28 16] ; [33 26],[26.05825243 17.94174757] ; [34.94174757 24.05825243],0
p8,1,0.443451,0.587337,[ 9 34] ; [16 42],[10.64356436 32.35643564] ; [14.35643564 43.64356436],0
p9,1,0.443672,0.586767,[17 26] ; [26 29],[18.86734694 24.13265306] ; [24.13265306 30.86734694],0
r4,1,0.444171,0.585484,[24 21] ; [27 32],[22.06730769 22.93269231] ; [28.93269231 30.06730769],0
d3,1,0.458976,0.54839,[26 18] ; [30 28],[24.15686275 19.84313725] ; [31.84313725 26.15686275],0
p4,1,0.562155,0.335987,[11 32] ; [12 46],[ 9.79207921 33.20792079] ; [13.20792079 44.79207921],0
v3,1,0.580784,0.304969,[11 30] ; [13 46],[ 9.84 31.16] ; [14.16 44.84],0
d5,1,0.610749,0.259085,[29 15] ; [36 23],[27.76699029 16.23300971] ; [37.23300971 21.76699029],0
v1,1,0.611802,0.25756,[10 34] ; [16 43],[11.10679612 32.89320388] ; [14.89320388 44.10679612],0
p10,1,0.624532,0.239549,[15 28] ; [23 35],[16.17821782 26.82178218] ; [21.82178218 36.17821782],0
b5,1,0.636087,0.223897,[28 17] ; [34 25],[26.82692308 18.17307692] ; [35.17307692 23.82692308],0
s5,1,0.658007,0.195954,[ 4 39] ; [ 4 54],[ 3.40594059 39.59405941] ; [ 4.59405941 53.40594059],0
d2,1,0.661104,0.192186,[19 26] ; [27 31],[20.09708738 24.90291262] ; [25.90291262 32.09708738],0
p2,1,0.67014,0.181438,[22 22] ; [27 32],[20.93203883 23.06796117] ; [28.06796117 30.93203883],0
s3,1,0.730639,0.118526,[13 30] ; [16 43],[12.2254902 30.7745098] ; [16.7745098 42.2254902],0
r1,1,0.775293,0.081487,[23 22] ; [28 30],[22.2815534 22.7184466] ; [28.7184466 29.2815534],0
n3,1,0.804025,0.061574,[7 7] ; [11 13],[6.63157895 7.36842105] ; [11.36842105 12.63157895],0
b1,1,0.84311,0.039171,[23 22] ; [29 30],[22.5 22.5] ; [29.5 29.5],0
p1,1,0.879796,0.02287,[ 2 43] ; [ 3 56],[ 2.16346154 42.83653846] ; [ 2.83653846 56.16346154],0
p7,1,0.887581,0.019984,[15 29] ; [19 39],[14.66666667 29.33333333] ; [19.33333333 38.66666667],0
a3,1,0.960532,0.002449,[28 16] ; [36 21],[27.88118812 16.11881188] ; [36.11881188 20.88118812],0
d1,1,0.987707,0.000237,[19 26] ; [25 34],[19.03846154 25.96153846] ; [24.96153846 34.03846154],0
