Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,46.74461,[ 28 126] ; [58 38],[ 52.976 101.024] ; [33.024 62.976],1
p8,1,0.0,31.120023,[ 38 114] ; [57 37],[58.69918699 93.30081301] ; [36.30081301 57.69918699],1
p6,1,2.4e-05,17.832774,[ 18 132] ; [33 63],[ 31.09756098 118.90243902] ; [19.90243902 76.09756098],1
p7,1,6e-05,16.100109,[58 91] ; [62 33],[73.27868852 75.72131148] ; [46.72131148 48.27868852],1
r4,1,0.003143,8.722469,[106  48] ; [82 14],[115.808  38.192] ; [72.192 23.808],0
p2,1,0.003585,8.483044,[96 57] ; [77 19],[106.30120482  46.69879518] ; [66.69879518 29.30120482],0
p5,1,0.007647,7.114388,[  3 149] ; [ 9 86],[  7.38461538 144.61538462] ; [ 4.61538462 90.38461538],0
p10,1,0.01115,6.44123,[86 64] ; [69 25],[95.28688525 54.71311475] ; [59.71311475 34.28688525],0
a5,1,0.013675,6.079673,[62 92] ; [54 42],[71.456 82.544] ; [44.544 51.456],0
r1,1,0.015369,5.873684,[86 66] ; [69 27],[95. 57.] ; [60. 36.],0
r3,1,0.028047,4.825187,[124  28] ; [88  8],[129.93548387  22.06451613] ; [82.06451613 13.93548387],0
s6,1,0.04172,4.146521,[61 90] ; [50 43],[68.69262295 82.30737705] ; [42.30737705 50.69262295],0
p1,1,0.042751,4.105221,[  7 145] ; [11 85],[ 11.03225806 140.96774194] ; [ 6.96774194 89.03225806],0
u3,1,0.049394,3.861906,[30 52] ; [28 24],[35.49253731 46.50746269] ; [22.50746269 29.49253731],0
p11,1,0.051028,3.807365,[99 55] ; [73 23],[105.952  48.048] ; [66.048 29.952],0
n3,1,0.071021,3.259259,[32 16] ; [16  2],[34.90909091 13.09090909] ; [13.09090909  4.90909091],0
n4,1,0.087608,2.917782,[87 66] ; [65 31],[93.39759036 59.60240964] ; [58.60240964 37.39759036],0
a6,1,0.089317,2.886642,[81 73] ; [61 35],[87.472 66.528] ; [54.528 41.472],0
n6,1,0.091522,2.847404,[104  49] ; [74 21],[109.81451613  43.18548387] ; [68.18548387 26.81451613],0
a7,1,0.097384,2.747879,[88 64] ; [65 30],[94.15384615 57.84615385] ; [58.84615385 36.15384615],0
v2,1,0.114262,2.494258,[50 91] ; [43 51],[55.8 85.2] ; [37.2 56.8],0
d5,1,0.125387,2.348705,[74 79] ; [56 40],[79.87951807 73.12048193] ; [50.12048193 45.87951807],0
s1,1,0.156219,2.010454,[  4 147] ; [ 6 89],[  6.13821138 144.86178862] ; [ 3.86178862 91.13821138],0
v1,1,0.167684,1.903527,[54 95] ; [42 51],[59.10743802 89.89256198] ; [36.89256198 56.10743802],0
