Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,3e-06,21.926719,[93 44] ; [17 38],[78.48958333 58.51041667] ; [31.51041667 23.48958333],1
n4,1,5.1e-05,16.408658,[96 40] ; [22 34],[83.58333333 52.41666667] ; [34.41666667 21.58333333],1
s8,1,0.00168,9.869464,[59 76] ; [11 45],[49.47643979 85.52356021] ; [20.52356021 35.47643979],0
p10,1,0.003089,8.754294,[82 51] ; [20 33],[72.93548387 60.06451613] ; [29.06451613 23.93548387],0
v4,1,0.010745,6.506943,[130   7] ; [46  9],[125.58333333  11.41666667] ; [50.41666667  4.58333333],0
u2,1,0.014425,5.985417,[18 30] ; [14  6],[22.58823529 25.41176471] ; [ 9.41176471 10.58823529],0
s6,1,0.015203,5.892844,[94 38] ; [29 26],[86.82352941 45.17647059] ; [36.17647059 18.82352941],0
p9,1,0.019404,5.464745,[92 41] ; [27 26],[85.09139785 47.90860215] ; [33.90860215 19.09139785],0
s7,1,0.023935,5.099344,[64 62] ; [16 34],[57.27272727 68.72727273] ; [22.72727273 27.27272727],0
r4,1,0.024975,5.025628,[124  13] ; [44 12],[119.25388601  17.74611399] ; [48.74611399  7.25388601],0
p2,1,0.034845,4.452748,[101  36] ; [32 23],[94.90104167 42.09895833] ; [38.09895833 16.90104167],0
p7,1,0.043208,4.087243,[75 61] ; [21 33],[68.71578947 67.28421053] ; [27.28421053 26.71578947],0
r2,1,0.056483,3.637748,[131   5] ; [50  6],[128.20833333   7.79166667] ; [52.79166667  3.20833333],0
p4,1,0.058124,3.590108,[72 63] ; [21 34],[66.07894737 68.92105263] ; [26.92105263 28.07894737],0
n1,1,0.069519,3.294331,[19 22] ; [ 6 19],[15.53030303 25.46969697] ; [ 9.46969697 15.53030303],0
u1,1,0.132039,2.268365,[ 27 110] ; [ 6 50],[ 23.42487047 113.57512953] ; [ 9.57512953 46.42487047],0
v1,1,0.138315,2.19661,[64 71] ; [20 36],[59.37172775 75.62827225] ; [24.62827225 31.37172775],0
b5,1,0.142357,2.152292,[98 39] ; [34 22],[93.69948187 43.30051813] ; [38.30051813 17.69948187],0
s5,1,0.1474,2.098952,[47 84] ; [12 37],[42.93888889 88.06111111] ; [16.06111111 32.93888889],0
a6,1,0.168558,1.895721,[80 57] ; [38 17],[84.19791667 52.80208333] ; [33.80208333 21.19791667],0
p6,1,0.204428,1.610452,[46 89] ; [13 40],[42.36702128 92.63297872] ; [16.63297872 36.36702128],0
n2,1,0.214657,1.539738,[32 11] ; [15 10],[29.72058824 13.27941176] ; [17.27941176  7.72058824],0
b3,1,0.22275,1.486564,[20 44] ; [ 6 25],[17.51578947 46.48421053] ; [ 8.48421053 22.51578947],0
b2,1,0.22275,1.486564,[20 44] ; [ 6 25],[17.51578947 46.48421053] ; [ 8.48421053 22.51578947],0
u3,1,0.226012,1.465786,[24 25] ; [13  7],[26.27536232 22.72463768] ; [10.72463768  9.27536232],0
p5,1,0.227354,1.45734,[ 12 125] ; [ 2 52],[ 10.04188482 126.95811518] ; [ 3.95811518 50.04188482],0
p3,1,0.29176,1.111483,[57 80] ; [18 36],[53.79581152 83.20418848] ; [21.20418848 32.79581152],0
s1,1,0.331764,0.941998,[  7 128] ; [ 5 51],[  8.48167539 126.51832461] ; [ 3.51832461 52.48167539],0
s2,1,0.361025,0.834323,[73 63] ; [26 30],[70.125 65.875] ; [28.875 27.125],0
d4,1,0.361896,0.831303,[106  31] ; [45  9],[108.30890052  28.69109948] ; [42.69109948 11.30890052],0
d5,1,0.410162,0.678331,[111  25] ; [42 13],[108.94240838  27.05759162] ; [44.05759162 10.94240838],0
v3,1,0.45686,0.553576,[47 87] ; [14 34],[44.91208791 89.08791209] ; [16.08791209 31.91208791],0
a5,1,0.472667,0.515734,[93 44] ; [35 21],[90.86010363 46.13989637] ; [37.13989637 18.86010363],0
b4,1,0.474514,0.511446,[73 64] ; [33 23],[75.24352332 61.75647668] ; [30.75647668 25.24352332],0
d3,1,0.477532,0.504493,[91 45] ; [39 15],[93.05263158 42.94736842] ; [36.94736842 17.05263158],0
a1,1,0.498331,0.458488,[  5 132] ; [ 1 55],[  4.25906736 132.74093264] ; [ 1.74093264 54.25906736],0
r1,1,0.51124,0.431528,[100  35] ; [44 12],[101.78010471  33.21989529] ; [42.21989529 13.78010471],0
a7,1,0.512446,0.42907,[101  35] ; [39 17],[99.16666667 36.83333333] ; [40.83333333 15.16666667],0
p8,1,0.515079,0.423734,[47 89] ; [16 38],[45.09473684 90.90526316] ; [17.90526316 36.09473684],0
n3,1,0.585699,0.297112,[29 14] ; [17  6],[29.96969697 13.03030303] ; [16.03030303  6.96969697],0
b1,1,0.716425,0.131944,[67 70] ; [29 27],[68.14507772 68.85492228] ; [27.85492228 28.14507772],0
d1,1,0.778177,0.079353,[74 63] ; [29 27],[73.11398964 63.88601036] ; [29.88601036 26.11398964],0
a3,1,0.798982,0.064854,[87 48] ; [35 21],[86.23036649 48.76963351] ; [35.76963351 20.23036649],0
a8,1,0.826697,0.047935,[ 15 105] ; [ 6 47],[ 14.56647399 105.43352601] ; [ 6.43352601 46.56647399],0
v2,1,0.833752,0.044054,[66 68] ; [26 25],[66.63783784 67.36216216] ; [25.36216216 25.63783784],0
p1,1,0.834662,0.043567,[ 11 126] ; [ 4 52],[ 10.64766839 126.35233161] ; [ 4.35233161 51.64766839],0
a2,1,0.89338,0.017964,[ 33 104] ; [14 42],[ 33.3626943 103.6373057] ; [13.6373057 42.3626943],0
s4,1,0.896312,0.016984,[ 28 108] ; [12 44],[ 28.33333333 107.66666667] ; [11.66666667 44.33333333],0
a4,1,0.905002,0.014243,[60 77] ; [24 32],[59.62694301 77.37305699] ; [24.37305699 31.62694301],0
d2,1,0.908613,0.013176,[71 66] ; [28 27],[70.640625 66.359375] ; [28.359375 26.640625],0
