Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,28.269231,[3 5] ; [51  1],[7.2 0.8] ; [46.8  5.2],1
r4,1,0.0,26.063348,[2 6] ; [49  3],[6.8 1.2] ; [44.2  7.8],1
n6,1,0.000348,12.794886,[2 5] ; [45  7],[5.57627119 1.42372881] ; [41.42372881 10.57627119],1
r2,1,0.001345,10.27972,[5 3] ; [50  2],[7.33333333 0.66666667] ; [47.66666667  4.33333333],0
r1,1,0.001653,9.900032,[2 6] ; [41 11],[5.73333333 2.26666667] ; [37.26666667 14.73333333],0
s1,1,0.005352,7.75641,[3 5] ; [ 3 49],[0.8 7.2] ; [ 5.2 46.8],0
p10,1,0.007244,7.211538,[2 6] ; [38 14],[5.33333333 2.66666667] ; [34.66666667 17.33333333],0
p11,1,0.010836,6.49197,[2 6] ; [37 15],[5.2 2.8] ; [33.8 18.2],0
a7,1,0.021948,5.249932,[2 6] ; [35 17],[4.93333333 3.06666667] ; [32.06666667 19.93333333],0
p9,1,0.060135,3.533654,[3 5] ; [37 15],[5.33333333 2.66666667] ; [34.66666667 17.33333333],0
s8,1,0.088105,2.908654,[1 7] ; [23 29],[3.2 4.8] ; [20.8 31.2],0
s6,1,0.103371,2.652742,[3 5] ; [35 17],[5.06666667 2.93333333] ; [32.93333333 19.06666667],0
s7,1,0.113922,2.498949,[1 6] ; [22 26],[2.92727273 4.07272727] ; [20.07272727 27.92727273],0
p1,1,0.128735,2.307692,[2 6] ; [ 4 48],[0.8 7.2] ; [ 5.2 46.8],0
n5,1,0.144058,2.134063,[4 4] ; [39 13],[5.73333333 2.26666667] ; [37.26666667 14.73333333],0
a6,1,0.162898,1.947115,[3 5] ; [33 19],[4.8 3.2] ; [31.2 20.8],0
p6,1,0.179364,1.802885,[1 7] ; [19 33],[2.66666667 5.33333333] ; [17.33333333 34.66666667],0
d5,1,0.184844,1.758242,[4 4] ; [38 14],[5.6 2.4] ; [36.4 15.6],0
s5,1,0.198813,1.651072,[1 7] ; [17 31],[2.57142857 5.42857143] ; [15.42857143 32.57142857],0
b5,1,0.199183,1.648352,[3 5] ; [32 20],[4.66666667 3.33333333] ; [30.33333333 21.66666667],0
s4,1,0.256296,1.288654,[3 5] ; [10 41],[1.76271186 6.23728814] ; [11.23728814 39.76271186],0
n1,1,0.256839,1.285714,[3 1] ; [6 8],[2. 2.] ; [7. 7.],0
d4,1,0.285728,1.13964,[7 1] ; [36 16],[5.73333333 2.26666667] ; [37.26666667 14.73333333],0
v2,1,0.306764,1.044557,[3 5] ; [29 22],[4.33898305 3.66101695] ; [27.66101695 23.33898305],0
d2,1,0.359447,0.839825,[5 3] ; [23 28],[3.79661017 4.20338983] ; [24.20338983 26.79661017],0
n4,1,0.380455,0.769231,[5 3] ; [40 12],[6. 2.] ; [39. 13.],0
u3,1,0.384938,0.754872,[1 2] ; [12  8],[1.69565217 1.30434783] ; [11.30434783  8.69565217],0
s2,1,0.510123,0.433815,[3 5] ; [26 26],[3.86666667 4.13333333] ; [25.13333333 26.86666667],0
s3,1,0.510123,0.433815,[5 3] ; [26 26],[4.13333333 3.86666667] ; [26.86666667 25.13333333],0
p7,1,0.510123,0.433815,[5 3] ; [26 26],[4.13333333 3.86666667] ; [26.86666667 25.13333333],0
p8,1,0.535143,0.384615,[4 4] ; [20 32],[3.2 4.8] ; [20.8 31.2],0
v3,1,0.645599,0.211494,[3 4] ; [17 33],[2.45614035 4.54385965] ; [17.54385965 32.45614035],0
a4,1,0.646932,0.20979,[3 5] ; [24 28],[3.6 4.4] ; [23.4 28.6],0
v1,1,0.695817,0.15286,[3 5] ; [22 27],[3.50877193 4.49122807] ; [21.49122807 27.50877193],0
u2,1,0.70386,0.144487,[1 2] ; [ 9 11],[1.30434783 1.69565217] ; [ 8.69565217 11.30434783],0
p4,1,0.720604,0.127915,[5 3] ; [29 23],[4.53333333 3.46666667] ; [29.46666667 22.53333333],0
b4,1,0.797351,0.065934,[5 3] ; [30 22],[4.66666667 3.33333333] ; [30.33333333 21.66666667],0
p5,1,0.829316,0.046474,[1 7] ; [ 5 45],[0.82758621 7.17241379] ; [ 5.17241379 44.82758621],0
a8,1,0.859993,0.031111,[1 7] ; [ 5 43],[0.85714286 7.14285714] ; [ 5.14285714 42.85714286],0
n3,1,0.879563,0.022959,[3 1] ; [11  3],[3.11111111 0.88888889] ; [10.88888889  3.11111111],0
a5,1,0.908836,0.013112,[6 2] ; [38 14],[5.86666667 2.13333333] ; [38.13333333 13.86666667],0
d3,1,0.919288,0.010268,[4 4] ; [25 27],[3.86666667 4.13333333] ; [25.13333333 26.86666667],0
d1,1,0.919288,0.010268,[4 4] ; [27 25],[4.13333333 3.86666667] ; [26.86666667 25.13333333],0
a3,1,0.958469,0.002712,[5 3] ; [32 20],[4.93333333 3.06666667] ; [32.06666667 19.93333333],0
b2,1,1.0,0.0,[2 3] ; [14 21],[2. 3.] ; [14. 21.],0
b3,1,1.0,0.0,[2 3] ; [14 21],[2. 3.] ; [14. 21.],0
b1,1,1.0,0.0,[4 4] ; [26 26],[4. 4.] ; [26. 26.],0
