Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,29.781701,[43 31] ; [ 5 46],[28.416 45.584] ; [19.584 31.416],1
n1,1,0.716341,0.132025,[14 17] ; [ 8 12],[13.37254902 17.62745098] ; [ 8.62745098 11.37254902],0
s2,1,0.73787,0.112007,[20 55] ; [12 38],[19.2 55.8] ; [12.8 37.2],0
b1,1,0.748645,0.102673,[39 36] ; [28 23],[39.88095238 35.11904762] ; [27.11904762 23.88095238],0
p1,1,0.771151,0.084605,[ 7 68] ; [ 4 47],[ 6.54761905 68.45238095] ; [ 4.45238095 46.54761905],0
a8,1,0.78751,0.072655,[ 7 66] ; [ 4 45],[ 6.58196721 66.41803279] ; [ 4.41803279 44.58196721],0
u4,1,0.798641,0.065079,[ 2 73] ; [ 1 50],[ 1.78571429 73.21428571] ; [ 1.21428571 49.78571429],0
n3,1,0.801259,0.063362,[17 12] ; [11  9],[16.57142857 12.42857143] ; [11.42857143  8.57142857],0
n6,1,0.808271,0.058882,[48 26] ; [32 19],[47.36 26.64] ; [32.64 18.36],0
p7,1,0.816193,0.054031,[20 55] ; [14 35],[20.56451613 54.43548387] ; [13.43548387 35.56451613],0
b4,1,0.958215,0.002745,[43 32] ; [29 22],[42.85714286 32.14285714] ; [29.14285714 21.85714286],0
s4,1,0.963683,0.002073,[13 62] ; [ 9 42],[13.0952381 61.9047619] ; [ 8.9047619 42.0952381],0
