Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,1.6e-05,18.577778,[8 2] ; [11 55],[2.5 7.5] ; [16.5 49.5],1
s5,1,5.5e-05,16.257182,[7 4] ; [ 8 59],[2.11538462 8.88461538] ; [12.88461538 54.11538462],1
s2,1,0.000104,15.056923,[10  2] ; [19 54],[4.09411765 7.90588235] ; [24.90588235 48.09411765],1
s6,1,0.000109,14.970974,[10  1] ; [22 51],[4.19047619 6.80952381] ; [27.80952381 45.19047619],1
s4,1,0.000158,14.274333,[7 5] ; [ 9 64],[2.25882353 9.74117647] ; [13.74117647 59.25882353],1
v1,1,0.001898,9.645859,[9 3] ; [21 52],[4.23529412 7.76470588] ; [25.76470588 47.23529412],0
p10,1,0.004732,7.979267,[8 3] ; [20 49],[3.85 7.15] ; [24.15 44.85],0
p2,1,0.007458,7.159091,[10  2] ; [30 42],[5.71428571 6.28571429] ; [34.28571429 37.71428571],0
p6,1,0.015507,5.857989,[5 7] ; [ 9 60],[2.07407407 9.92592593] ; [11.92592593 57.07407407],0
d3,1,0.016171,5.784199,[11  1] ; [39 32],[7.22891566 4.77108434] ; [42.77108434 28.22891566],0
a5,1,0.022751,5.187407,[3 9] ; [44 29],[6.63529412 5.36470588] ; [40.36470588 32.63529412],0
r4,1,0.028408,4.803136,[10  2] ; [36 37],[6.49411765 5.50588235] ; [39.50588235 33.49411765],0
v2,1,0.035117,4.439453,[7 4] ; [21 47],[3.89873418 7.10126582] ; [24.10126582 43.89873418],0
p9,1,0.046549,3.961619,[8 3] ; [28 41],[4.95 6.05] ; [31.05 37.95],0
r3,1,0.047221,3.9375,[11  1] ; [45 27],[8. 4.] ; [48. 24.],0
d4,1,0.104894,2.629505,[11  1] ; [49 22],[8.6746988 3.3253012] ; [51.3253012 19.6746988],0
r1,1,0.105518,2.620092,[10  2] ; [43 30],[7.48235294 4.51764706] ; [45.51764706 27.48235294],0
s3,1,0.107204,2.594966,[8 4] ; [30 42],[5.42857143 6.57142857] ; [32.57142857 39.42857143],0
p5,1,0.151962,2.05244,[ 1 11] ; [ 1 69],[ 0.29268293 11.70731707] ; [ 1.70731707 68.29268293],0
u1,1,0.160871,1.966023,[ 2 10] ; [ 4 69],[ 0.84705882 11.15294118] ; [ 5.15294118 67.84705882],0
a4,1,0.189268,1.723307,[3 9] ; [33 40],[5.08235294 6.91764706] ; [30.91764706 42.08235294],0
p4,1,0.230638,1.436921,[5 7] ; [18 54],[3.28571429 8.71428571] ; [19.71428571 52.28571429],0
u2,1,0.243839,1.35826,[4 1] ; [14 13],[2.8125 2.1875] ; [15.1875 11.8125],0
d1,1,0.264369,1.245735,[7 5] ; [30 43],[5.22352941 6.77647059] ; [31.77647059 41.22352941],0
a2,1,0.275604,1.188642,[ 1 11] ; [16 57],[2.4 9.6] ; [14.6 58.4],0
p8,1,0.315812,1.006211,[4 8] ; [14 55],[2.66666667 9.33333333] ; [15.33333333 53.66666667],0
p1,1,0.353019,0.862576,[ 2 10] ; [ 6 67],[ 1.12941176 10.87058824] ; [ 6.87058824 66.12941176],0
a3,1,0.359012,0.841346,[6 6] ; [46 26],[7.42857143 4.57142857] ; [44.57142857 27.42857143],0
v3,1,0.39599,0.720468,[4 7] ; [16 50],[2.85714286 8.14285714] ; [17.14285714 48.85714286],0
n2,1,0.412617,0.671247,[4 2] ; [17 18],[3.07317073 2.92682927] ; [17.92682927 17.07317073],0
n5,1,0.527089,0.4,[4 8] ; [31 41],[5. 7.] ; [30. 42.],0
p3,1,0.715144,0.133193,[4 8] ; [20 51],[3.46987952 8.53012048] ; [20.53012048 50.46987952],0
d2,1,0.720897,0.127635,[5 7] ; [34 38],[5.57142857 6.42857143] ; [33.42857143 38.57142857],0
n4,1,0.751822,0.100007,[5 7] ; [34 39],[5.50588235 6.49411765] ; [33.49411765 39.50588235],0
n3,1,0.778947,0.078788,[4 2] ; [20 13],[3.69230769 2.30769231] ; [20.30769231 12.69230769],0
a6,1,0.781836,0.076689,[8 4] ; [45 27],[7.57142857 4.42857143] ; [45.42857143 26.57142857],0
a7,1,0.807518,0.059355,[8 4] ; [46 27],[7.62352941 4.37647059] ; [46.37647059 26.62352941],0
b4,1,0.819261,0.05221,[7 5] ; [40 33],[6.63529412 5.36470588] ; [40.36470588 32.63529412],0
r2,1,0.820524,0.051471,[10  2] ; [58 14],[9.71428571 2.28571429] ; [58.28571429 13.71428571],0
b1,1,0.888313,0.019723,[7 5] ; [41 32],[6.77647059 5.22352941] ; [41.22352941 31.77647059],0
n1,1,0.926191,0.008582,[2 4] ; [11 24],[1.90243902 4.09756098] ; [11.09756098 23.90243902],0
a8,1,0.936313,0.006385,[ 1 10] ; [ 7 64],[1.07317073 9.92682927] ; [ 6.92682927 64.07317073],0
b2,1,0.936394,0.006369,[2 4] ; [13 28],[1.91489362 4.08510638] ; [13.08510638 27.91489362],0
b3,1,0.936394,0.006369,[2 4] ; [13 28],[1.91489362 4.08510638] ; [13.08510638 27.91489362],0
b5,1,0.964921,0.001934,[6 6] ; [36 37],[5.92941176 6.07058824] ; [36.07058824 36.92941176],0
p7,1,0.974128,0.001052,[4 8] ; [23 47],[3.95121951 8.04878049] ; [23.04878049 46.95121951],0
