Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,153.419513,[411  47] ; [51 79],[359.85714286  98.14285714] ; [102.14285714  27.85714286],1
r2,1,0.027765,4.842573,[444  13] ; [119   9],[439.81367521  17.18632479] ; [123.18632479   4.81367521],0
b3,1,0.04999,3.841793,[112 173] ; [19 52],[104.87359551 180.12640449] ; [26.12640449 44.87359551],0
b2,1,0.04999,3.841793,[112 173] ; [19 52],[104.87359551 180.12640449] ; [26.12640449 44.87359551],0
n1,1,0.057148,3.618265,[44 50] ; [12 29],[38.99259259 55.00740741] ; [17.00740741 23.99259259],0
u1,1,0.058084,3.591273,[102 357] ; [ 19 111],[ 94.29371817 364.70628183] ; [ 26.70628183 103.29371817],0
s4,1,0.059313,3.55648,[ 90 361] ; [36 94],[ 97.80722892 353.19277108] ; [ 28.19277108 101.80722892],0
p12,1,0.080423,3.056327,[ 52 403] ; [  8 122],[ 46.66666667 408.33333333] ; [ 13.33333333 116.66666667],0
a4,1,0.083269,2.999909,[214 241] ; [50 80],[205.33333333 249.66666667] ; [58.66666667 71.33333333],0
a2,1,0.095438,2.780168,[125 334] ; [ 26 104],[117.67232598 341.32767402] ; [33.32767402 96.67232598],0
p3,1,0.097293,2.749372,[248 208] ; [60 70],[239.67235495 216.32764505] ; [68.32764505 61.67235495],0
s8,1,0.119921,2.418347,[263 193] ; [65 65],[255.23549488 200.76450512] ; [72.76450512 57.23549488],0
u3,1,0.131696,2.272394,[71 45] ; [36 13],[75.22424242 40.77575758] ; [31.77575758 17.22424242],0
d2,1,0.170553,1.878077,[231 225] ; [57 73],[224.10921502 231.89078498] ; [63.89078498 66.10921502],0
b4,1,0.201167,1.633878,[268 191] ; [84 46],[274.3089983 184.6910017] ; [77.6910017 52.3089983],0
u2,1,0.214991,1.537495,[68 47] ; [34 15],[71.52439024 43.47560976] ; [30.47560976 18.52439024],0
v2,1,0.257719,1.280967,[255 186] ; [63 58],[249.53380783 191.46619217] ; [68.46619217 52.53380783],0
a5,1,0.327185,0.960009,[347 111] ; [93 37],[342.72108844 115.27891156] ; [97.27891156 32.72108844],0
d3,1,0.347871,0.881208,[321 135] ; [97 33],[325.26962457 130.73037543] ; [92.73037543 37.26962457],0
b1,1,0.363552,0.825585,[179 280] ; [45 85],[174.56027165 284.43972835] ; [49.43972835 80.56027165],0
r3,1,0.376979,0.780531,[439  18] ; [127   3],[440.65076661  16.34923339] ; [125.34923339   4.65076661],0
n3,1,0.378602,0.775237,[64 30] ; [31 10],[66.14814815 27.85185185] ; [28.85185185 12.14814815],0
s5,1,0.432188,0.616936,[199 247] ; [50 73],[195.17398946 250.82601054] ; [53.82601054 69.17398946],0
d5,1,0.456786,0.553759,[381  75] ; [105  25],[378.18430034  77.81569966] ; [107.81569966  22.18430034],0
d1,1,0.50989,0.434293,[283 176] ; [76 54],[279.76400679 179.23599321] ; [79.23599321 50.76400679],0
s3,1,0.52529,0.403495,[320 130] ; [88 41],[317.0984456 132.9015544] ; [90.9015544 38.0984456],0
n2,1,0.566228,0.329035,[76 19] ; [31 10],[74.74264706 20.25735294] ; [32.25735294  8.74264706],0
a1,1,0.592073,0.287119,[ 26 433] ; [  9 121],[ 27.27504244 431.72495756] ; [  7.72495756 122.27504244],0
a7,1,0.599774,0.275337,[334 123] ; [98 32],[336.32708688 120.67291312] ; [95.67291312 34.32708688],0
d4,1,0.650336,0.205477,[381  74] ; [111  19],[382.66666667  72.33333333] ; [109.33333333  20.66666667],0
s2,1,0.674239,0.176684,[303 152] ; [84 46],[301. 154.] ; [86. 44.],0
p1,1,0.676381,0.174228,[ 41 415] ; [ 10 118],[ 39.82191781 416.17808219] ; [ 11.17808219 116.82191781],0
s1,1,0.759994,0.093324,[ 18 431] ; [  6 124],[ 18.61139896 430.38860104] ; [  5.38860104 124.61139896],0
b5,1,0.908712,0.013148,[285 174] ; [80 50],[284.43972835 174.56027165] ; [80.56027165 49.43972835],0
a6,1,0.92449,0.008983,[310 145] ; [88 42],[309.55555556 145.44444444] ; [88.44444444 41.55555556],0
