Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,34.94331,[54 23] ; [ 40 100],[33.35483871 43.64516129] ; [60.64516129 79.35483871],1
p7,1,4e-06,21.072433,[57 19] ; [56 77],[41.09090909 34.90909091] ; [71.90909091 61.09090909],1
p1,1,0.000104,15.065517,[11 64] ; [  2 138],[ 4.53488372 70.46511628] ; [  8.46511628 131.53488372],1
p8,1,0.000676,11.553159,[45 32] ; [48 91],[33.15277778 43.84722222] ; [59.84722222 79.15277778],1
a5,1,0.001323,10.310804,[54 23] ; [67 74],[42.73853211 34.26146789] ; [78.26146789 62.73853211],0
s8,1,0.001356,10.265059,[35 42] ; [ 34 106],[24.48387097 52.51612903] ; [44.51612903 95.48387097],0
s6,1,0.002348,9.255148,[56 21] ; [71 67],[45.48372093 31.51627907] ; [81.51627907 56.48372093],0
p6,1,0.012981,6.171755,[25 49] ; [ 26 114],[17.63551402 56.36448598] ; [ 33.36448598 106.63551402],0
p2,1,0.013096,6.15614,[63 13] ; [94 46],[55.24074074 20.75925926] ; [101.75925926  38.24074074],0
s7,1,0.016947,5.701873,[31 41] ; [ 37 101],[23.31428571 48.68571429] ; [44.68571429 93.31428571],0
s5,1,0.023284,5.147162,[30 45] ; [ 34 102],[22.74881517 52.25118483] ; [41.25118483 94.74881517],0
v1,1,0.038509,4.282413,[37 36] ; [50 89],[29.95754717 43.04245283] ; [57.04245283 81.95754717],0
p5,1,0.047183,3.938855,[ 6 71] ; [  3 136],[ 3.20833333 73.79166667] ; [  5.79166667 133.20833333],0
b1,1,0.093379,2.815131,[31 46] ; [ 41 100],[25.43119266 51.56880734] ; [46.56880734 94.43119266],0
p12,1,0.105461,2.620954,[ 4 73] ; [  2 138],[ 2.12903226 74.87096774] ; [  3.87096774 136.12903226],0
a3,1,0.107447,2.591369,[51 26] ; [77 63],[45.41935484 31.58064516] ; [82.58064516 57.41935484],0
b4,1,0.117087,2.45586,[51 26] ; [78 63],[45.56422018 31.43577982] ; [83.43577982 57.56422018],0
u3,1,0.122297,2.38765,[20  6] ; [37 25],[16.84090909  9.15909091] ; [40.15909091 21.84090909],0
p9,1,0.129448,2.29911,[62 14] ; [99 38],[57.44600939 18.55399061] ; [103.55399061  33.44600939],0
r4,1,0.148345,2.089189,[69  8] ; [116  25],[65.3440367 11.6559633] ; [119.6559633  21.3440367],0
d1,1,0.189825,1.718979,[41 36] ; [62 79],[36.38073394 40.61926606] ; [66.61926606 74.38073394],0
a1,1,0.219522,1.507491,[ 4 73] ; [  3 138],[ 2.47247706 74.52752294] ; [  4.52752294 136.47247706],0
p11,1,0.293925,1.101554,[53 24] ; [87 54],[49.44954128 27.55045872] ; [90.55045872 50.44954128],0
d5,1,0.298354,1.081539,[60 17] ; [100  40],[56.77419355 20.22580645] ; [103.22580645  36.77419355],0
a7,1,0.346094,0.887727,[58 19] ; [97 43],[55. 22.] ; [100.  40.],0
p10,1,0.430415,0.621704,[55 21] ; [92 45],[52.45070423 23.54929577] ; [94.54929577 42.45070423],0
r3,1,0.459456,0.54722,[73  4] ; [129  11],[71.67741935  5.32258065] ; [130.32258065   9.67741935],0
a2,1,0.463519,0.537384,[12 65] ; [ 17 124],[10.24311927 66.75688073] ; [ 18.75688073 122.24311927],0
s3,1,0.481204,0.496134,[41 35] ; [69 72],[38.52534562 37.47465438] ; [71.47465438 69.52534562],0
d4,1,0.487246,0.482603,[62 15] ; [107  33],[59.96774194 17.03225806] ; [109.03225806  30.96774194],0
u1,1,0.517273,0.419327,[ 8 69] ; [ 11 130],[ 6.71100917 70.28899083] ; [ 12.28899083 128.71100917],0
u2,1,0.517413,0.419048,[15 10] ; [33 30],[13.63636364 11.36363636] ; [34.36363636 28.63636364],0
v2,1,0.524353,0.405324,[38 34] ; [64 69],[35.82439024 36.17560976] ; [66.17560976 66.82439024],0
s1,1,0.527713,0.398793,[ 2 75] ; [  6 134],[ 2.83870968 74.16129032] ; [  5.16129032 134.83870968],0
d3,1,0.533611,0.38751,[52 25] ; [88 51],[49.90740741 27.09259259] ; [90.09259259 48.90740741],0
d2,1,0.536594,0.381889,[30 47] ; [49 92],[27.90366972 49.09633028] ; [51.09633028 89.90366972],0
a8,1,0.558219,0.342797,[ 2 68] ; [  6 126],[ 2.77227723 67.22772277] ; [  5.22772277 126.77227723],0
b5,1,0.565696,0.329937,[45 32] ; [88 53],[46.97706422 30.02293578] ; [86.02293578 54.97706422],0
a4,1,0.602626,0.271053,[25 52] ; [ 41 100],[23.31192661 53.68807339] ; [42.68807339 98.31192661],0
n3,1,0.627045,0.236089,[13  5] ; [41 21],[12.15  5.85] ; [41.85 20.15],0
s2,1,0.726733,0.122132,[36 41] ; [62 78],[34.77419355 42.22580645] ; [63.22580645 76.77419355],0
n6,1,0.755537,0.096937,[51 25] ; [91 49],[49.96296296 26.03703704] ; [92.03703704 47.96296296],0
n2,1,0.815216,0.054617,[13  5] ; [43 19],[12.6  5.4] ; [43.4 18.6],0
n5,1,0.836486,0.042597,[25 51] ; [48 92],[25.68518519 50.31481481] ; [47.31481481 92.68518519],0
