Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,45.301194,[118   5] ; [26 22],[103.57894737  19.42105263] ; [40.42105263  7.57894737],1
r3,1,4.5e-05,16.63064,[120   3] ; [38 10],[113.64912281   9.35087719] ; [44.35087719  3.64912281],1
r2,1,8.5e-05,15.444544,[114   7] ; [34 13],[106.5952381  14.4047619] ; [41.4047619  5.5952381],1
d4,1,0.000526,12.020322,[101  20] ; [28 20],[92.36094675 28.63905325] ; [36.63905325 11.36094675],1
a5,1,0.000764,11.327074,[92 31] ; [23 25],[82.71929825 40.28070175] ; [32.28070175 15.71929825],1
d1,1,0.002127,9.436581,[68 55] ; [14 34],[58.98245614 64.01754386] ; [23.01754386 24.98245614],0
n4,1,0.00311,8.741642,[100  22] ; [29 19],[92.57647059 29.42352941] ; [36.42352941 11.57647059],0
b2,1,0.003658,8.44607,[38 42] ; [ 6 27],[31.15044248 48.84955752] ; [12.84955752 20.15044248],0
b3,1,0.003658,8.44607,[38 42] ; [ 6 27],[31.15044248 48.84955752] ; [12.84955752 20.15044248],0
s8,1,0.004765,7.966644,[70 52] ; [16 32],[61.71764706 60.28235294] ; [24.28235294 23.71764706],0
d5,1,0.004786,7.958404,[99 23] ; [29 19],[91.85882353 30.14117647] ; [36.14117647 11.85882353],0
p10,1,0.005823,7.604302,[101  20] ; [30 17],[94.35119048 26.64880952] ; [36.64880952 10.35119048],0
p11,1,0.009191,6.785325,[104  19] ; [32 16],[97.8245614 25.1754386] ; [38.1754386  9.8245614],0
n6,1,0.009327,6.759191,[105  17] ; [33 15],[99.03529412 22.96470588] ; [38.96470588  9.03529412],0
v4,1,0.010538,6.541664,[116   6] ; [39  8],[111.89349112  10.10650888] ; [43.10650888  3.89349112],0
s7,1,0.011395,6.402693,[72 46] ; [18 28],[64.75609756 53.24390244] ; [25.24390244 20.75609756],0
a3,1,0.012759,6.202252,[90 33] ; [25 22],[83.20588235 39.79411765] ; [31.79411765 15.20588235],0
v1,1,0.019976,5.41399,[73 48] ; [19 28],[66.26190476 54.73809524] ; [25.73809524 21.26190476],0
s5,1,0.026435,4.927364,[58 61] ; [14 33],[51.61445783 67.38554217] ; [20.38554217 26.61445783],0
p2,1,0.026972,4.892585,[110  13] ; [35 11],[105.53254438  17.46745562] ; [39.46745562  6.53254438],0
p1,1,0.031422,4.629761,[  6 117] ; [ 7 41],[  9.35087719 113.64912281] ; [ 3.64912281 44.35087719],0
n5,1,0.043239,4.08605,[99 23] ; [32 16],[94.01176471 27.98823529] ; [36.98823529 11.01176471],0
a4,1,0.045964,3.982923,[56 66] ; [14 34],[50.23529412 71.76470588] ; [19.76470588 28.23529412],0
a8,1,0.060888,3.513029,[17 99] ; [ 2 45],[ 13.52147239 102.47852761] ; [ 5.47852761 41.52147239],0
v3,1,0.088645,2.898808,[57 66] ; [15 32],[52.09411765 70.90588235] ; [19.90588235 27.09411765],0
d2,1,0.119046,2.429824,[65 58] ; [19 29],[60.42105263 62.57894737] ; [23.57894737 24.42105263],0
a6,1,0.188078,1.732609,[43 80] ; [22 26],[46.75438596 76.24561404] ; [18.24561404 29.75438596],0
p9,1,0.188944,1.725829,[100  22] ; [35 13],[96.88235294 25.11764706] ; [38.11764706  9.88235294],0
u1,1,0.189993,1.717674,[  9 114] ; [ 1 47],[  7.19298246 115.80701754] ; [ 2.80701754 45.19298246],0
p8,1,0.215524,1.533925,[79 43] ; [25 21],[75.52380952 46.47619048] ; [28.47619048 17.52380952],0
d3,1,0.223086,1.484411,[64 59] ; [20 28],[60.42105263 62.57894737] ; [23.57894737 24.42105263],0
p6,1,0.232413,1.426034,[61 60] ; [18 27],[57.58433735 63.41566265] ; [21.41566265 23.58433735],0
s6,1,0.237534,1.395167,[79 40] ; [26 20],[75.72727273 43.27272727] ; [29.27272727 16.72727273],0
p3,1,0.259523,1.271297,[72 51] ; [23 24],[68.73529412 54.26470588] ; [26.26470588 20.73529412],0
s3,1,0.28223,1.156318,[78 45] ; [25 21],[74.96449704 48.03550296] ; [28.03550296 17.96449704],0
