Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,41.359006,[42 21] ; [ 5 51],[24.88235294 38.11764706] ; [22.11764706 33.88235294],1
s6,1,9.8e-05,15.178728,[47 16] ; [22 34],[36.52941176 26.47058824] ; [32.47058824 23.52941176],1
s7,1,0.025243,5.007157,[26 32] ; [13 40],[20.37837838 37.62162162] ; [18.62162162 34.37837838],0
u3,1,0.029695,4.726891,[22  6] ; [8 9],[18.66666667  9.33333333] ; [11.33333333  5.66666667],0
r3,1,0.043809,4.063913,[59  3] ; [47  9],[55.69491525  6.30508475] ; [50.30508475  5.69491525],0
s4,1,0.049362,3.863006,[17 46] ; [ 7 49],[12.70588235 50.29411765] ; [11.29411765 44.70588235],0
s8,1,0.060747,3.51686,[26 37] ; [14 42],[21.17647059 41.82352941] ; [18.82352941 37.17647059],0
v2,1,0.073509,3.202875,[22 35] ; [30 24],[26.7027027 30.2972973] ; [25.2972973 28.7027027],0
a3,1,0.079663,3.071765,[34 29] ; [39 17],[38.64705882 24.35294118] ; [34.35294118 21.64705882],0
d4,1,0.107723,2.587319,[51 11] ; [39 17],[47.28813559 14.71186441] ; [42.71186441 13.28813559],0
v1,1,0.116716,2.460845,[23 36] ; [30 26],[27.19130435 31.80869565] ; [25.80869565 30.19130435],0
r2,1,0.11844,2.437836,[56  5] ; [46 10],[53.17948718  7.82051282] ; [48.82051282  7.17948718],0
s5,1,0.125306,2.349713,[17 43] ; [ 9 46],[13.56521739 46.43478261] ; [12.43478261 42.56521739],0
b1,1,0.159818,1.975944,[29 34] ; [33 23],[32.82352941 30.17647059] ; [29.17647059 26.82352941],0
d5,1,0.187288,1.738821,[44 19] ; [45 11],[47.11764706 15.88235294] ; [41.88235294 14.11764706],0
d1,1,0.198775,1.651355,[31 32] ; [21 35],[27.52941176 35.47058824] ; [24.47058824 31.52941176],0
a8,1,0.200515,1.638621,[ 3 55] ; [ 6 44],[ 4.83333333 53.16666667] ; [ 4.16666667 45.83333333],0
n2,1,0.207596,1.58811,[15  3] ; [11  6],[13.37142857  4.62857143] ; [12.62857143  4.37142857],0
a4,1,0.219393,1.508334,[17 46] ; [21 35],[20.11764706 42.88235294] ; [17.88235294 38.11764706],0
a7,1,0.239617,1.382846,[41 22] ; [42 14],[43.94117647 19.05882353] ; [39.05882353 16.94117647],0
v4,1,0.250308,1.321584,[57  3] ; [50  6],[55.34482759  4.65517241] ; [51.65517241  4.34482759],0
a2,1,0.29386,1.101852,[ 7 56] ; [10 46],[ 9. 54.] ; [ 8. 48.],0
p5,1,0.312081,1.021848,[ 2 61] ; [ 4 51],[ 3.20338983 59.79661017] ; [ 2.79661017 52.20338983],0
