Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,68.545898,[11 30] ; [85  4],[30.27692308 10.72307692] ; [65.72307692 23.27692308],1
v4,1,0.0,54.894035,[15 26] ; [85  4],[31.53846154  9.46153846] ; [68.46153846 20.53846154],1
r2,1,0.0,45.350176,[18 21] ; [86  3],[31.6875  7.3125] ; [72.3125 16.6875],1
r1,1,0.0,40.954255,[ 9 32] ; [71 17],[25.42635659 15.57364341] ; [54.57364341 33.42635659],1
u3,1,1.7e-05,18.478103,[ 3 18] ; [27 10],[10.86206897 10.13793103] ; [19.13793103 17.86206897],1
s6,1,0.000196,13.87161,[ 7 34] ; [45 42],[16.65625 24.34375] ; [35.34375 51.65625],1
p11,1,0.000356,12.749645,[ 8 33] ; [47 42],[17.34615385 23.65384615] ; [37.65384615 51.34615385],1
n6,1,0.001437,10.157873,[16 24] ; [62 27],[24.18604651 15.81395349] ; [53.81395349 35.18604651],0
s8,1,0.002396,9.218499,[ 1 40] ; [21 66],[ 7.046875 33.953125] ; [14.953125 72.046875],0
p2,1,0.00333,8.617333,[14 27] ; [55 34],[21.76153846 19.23846154] ; [47.23846154 41.76153846],0
a7,1,0.003426,8.565337,[15 26] ; [57 32],[22.70769231 18.29230769] ; [49.29230769 39.70769231],0
d5,1,0.008333,6.96042,[19 22] ; [62 26],[25.74418605 15.25581395] ; [55.25581395 32.74418605],0
n2,1,0.011368,6.40688,[ 8 15] ; [24 11],[12.68965517 10.31034483] ; [19.31034483 15.68965517],0
a1,1,0.01664,5.733967,[ 7 34] ; [ 4 85],[ 3.46923077 37.53076923] ; [ 7.53076923 81.46923077],0
n3,1,0.042539,4.113613,[ 8 15] ; [20 12],[11.70909091 11.29090909] ; [16.29090909 15.70909091],0
p6,1,0.053917,3.715281,[ 4 36] ; [22 67],[ 8.0620155 31.9379845] ; [17.9379845 71.0620155],0
d3,1,0.059757,3.544123,[16 25] ; [50 38],[20.97674419 20.02325581] ; [45.02325581 42.97674419],0
d4,1,0.062356,3.473575,[22 19] ; [62 26],[26.69767442 14.30232558] ; [57.30232558 30.69767442],0
u2,1,0.063098,3.454027,[ 5 16] ; [18 19],[ 8.32758621 12.67241379] ; [14.67241379 22.32758621],0
p4,1,0.086567,2.937079,[ 9 32] ; [33 56],[13.24615385 27.75384615] ; [28.75384615 60.24615385],0
p7,1,0.090029,2.873847,[12 29] ; [40 49],[16.4 24.6] ; [35.6 53.4],0
u1,1,0.106677,2.602778,[ 2 39] ; [13 76],[ 4.73076923 36.26923077] ; [10.26923077 78.73076923],0
p9,1,0.118298,2.439717,[ 9 31] ; [31 54],[12.8 27.2] ; [27.2 57.8],0
b4,1,0.15918,1.981997,[19 22] ; [53 36],[22.70769231 18.29230769] ; [49.29230769 39.70769231],0
p3,1,0.174078,1.847473,[ 9 32] ; [30 59],[12.3 28.7] ; [26.7 62.3],0
p5,1,0.180883,1.790358,[ 1 39] ; [ 8 81],[ 2.79069767 37.20930233] ; [ 6.20930233 82.79069767],0
s2,1,0.184006,1.76497,[ 8 33] ; [27 61],[11.12403101 29.87596899] ; [23.87596899 64.12403101],0
p8,1,0.186449,1.745455,[ 7 33] ; [25 63],[10. 30.] ; [22. 66.],0
a5,1,0.198415,1.654003,[19 22] ; [52 37],[22.39230769 18.60769231] ; [48.60769231 40.39230769],0
b5,1,0.207085,1.591691,[21 20] ; [56 33],[24.28461538 16.71538462] ; [52.71538462 36.28461538],0
d1,1,0.219639,1.506728,[12 29] ; [36 53],[15.13846154 25.86153846] ; [32.86153846 56.13846154],0
v3,1,0.232019,1.428439,[ 5 36] ; [18 68],[ 7.42519685 33.57480315] ; [15.57480315 70.42519685],0
v1,1,0.244475,1.354602,[ 7 33] ; [24 65],[ 9.6124031 30.3875969] ; [21.3875969 67.6124031],0
s7,1,0.247947,1.334832,[ 7 30] ; [24 59],[ 9.55833333 27.44166667] ; [21.44166667 61.55833333],0
s3,1,0.266949,1.23236,[14 26] ; [40 48],[16.875 23.125] ; [37.125 50.875],0
b1,1,0.278523,1.17428,[24 17] ; [43 46],[21.13076923 19.86923077] ; [45.86923077 43.13076923],0
a8,1,0.379963,0.77082,[ 3 36] ; [11 73],[ 4.43902439 34.56097561] ; [ 9.56097561 74.43902439],0
a2,1,0.40517,0.692929,[ 5 36] ; [16 73],[ 6.62307692 34.37692308] ; [14.37692308 74.62307692],0
a3,1,0.412645,0.671167,[20 19] ; [52 36],[22.11023622 16.88976378] ; [49.88976378 38.11023622],0
s4,1,0.42045,0.649056,[ 9 32] ; [14 73],[ 7.3671875 33.6328125] ; [15.6328125 71.3671875],0
a4,1,0.450449,0.569521,[14 26] ; [37 51],[15.9375 24.0625] ; [35.0625 52.9375],0
n4,1,0.466571,0.530085,[24 17] ; [58 31],[25.86153846 15.13846154] ; [56.13846154 32.86153846],0
b2,1,0.476238,0.507465,[10 17] ; [17 41],[ 8.57647059 18.42352941] ; [18.42352941 39.57647059],0
b3,1,0.476238,0.507465,[10 17] ; [17 41],[ 8.57647059 18.42352941] ; [18.42352941 39.57647059],0
n1,1,0.480947,0.496715,[ 8 15] ; [15 19],[ 9.28070175 13.71929825] ; [13.71929825 20.28070175],0
p1,1,0.573784,0.316392,[ 4 37] ; [ 6 81],[ 3.203125 37.796875] ; [ 6.796875 80.203125],0
p12,1,0.5771,0.310946,[ 1 40] ; [ 1 87],[ 0.63565891 40.36434109] ; [ 1.36434109 86.63565891],0
s1,1,0.58551,0.297412,[ 5 36] ; [ 8 80],[ 4.13178295 36.86821705] ; [ 8.86821705 79.13178295],0
a6,1,0.635707,0.224401,[21 20] ; [49 39],[22.24806202 18.75193798] ; [47.75193798 40.24806202],0
d2,1,0.867081,0.028012,[18 22] ; [41 47],[18.4375 21.5625] ; [40.5625 47.4375],0
n5,1,0.877521,0.023751,[25 16] ; [53 36],[24.6 16.4] ; [53.4 35.6],0
s5,1,0.986454,0.000288,[ 6 34] ; [13 73],[ 6.03174603 33.96825397] ; [12.96825397 73.03174603],0
