Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,49.026439,[222  63] ; [41 61],[193.68217054  91.31782946] ; [69.31782946 32.68217054],1
d3,1,0.0,30.396563,[228  56] ; [53 49],[206.74611399  77.25388601] ; [74.25388601 27.74611399],1
b5,1,0.000252,13.3942,[195  90] ; [49 53],[179.68992248 105.31007752] ; [64.31007752 37.68992248],1
a2,1,0.000281,13.190878,[ 78 207] ; [10 92],[ 64.80620155 220.19379845] ; [23.19379845 78.80620155],1
u1,1,0.003306,8.630294,[ 51 234] ; [ 6 96],[ 41.97674419 243.02325581] ; [15.02325581 86.97674419],0
r3,1,0.011996,6.311461,[268  15] ; [88 13],[262.36458333  20.63541667] ; [93.63541667  7.36458333],0
r1,1,0.015178,5.895674,[229  53] ; [71 31],[220.3125  61.6875] ; [79.6875 22.3125],0
p2,1,0.017151,5.680834,[224  60] ; [67 33],[215.21875  68.78125] ; [75.78125 24.21875],0
b1,1,0.023099,5.161008,[ 85 200] ; [43 59],[ 94.26356589 190.73643411] ; [33.73643411 68.26356589],0
d4,1,0.034739,4.457948,[255  30] ; [83 19],[248.91472868  36.08527132] ; [89.08527132 12.91472868],0
b3,1,0.047373,3.9321,[ 48 110] ; [26 32],[ 54.12962963 103.87037037] ; [19.87037037 38.12962963],0
b2,1,0.047373,3.9321,[ 48 110] ; [26 32],[ 54.12962963 103.87037037] ; [19.87037037 38.12962963],0
r4,1,0.048609,3.888797,[247  38] ; [80 22],[240.81395349  44.18604651] ; [86.18604651 15.81395349],0
d1,1,0.068438,3.320101,[196  89] ; [60 42],[188.52713178  96.47286822] ; [67.47286822 34.52713178],0
a8,1,0.070098,3.280713,[ 40 218] ; [ 8 90],[ 34.78651685 223.21348315] ; [13.21348315 84.78651685],0
p1,1,0.096233,2.766886,[ 13 269] ; [  1 100],[ 10.30809399 271.69190601] ; [ 3.69190601 97.30809399],0
u3,1,0.099534,2.713,[48 33] ; [13 18],[44.11607143 36.88392857] ; [16.88392857 14.11607143],0
a4,1,0.138977,2.189251,[128 157] ; [54 47],[134.37823834 150.62176166] ; [47.62176166 53.37823834],0
a5,1,0.166988,1.909781,[213  72] ; [69 33],[207.6744186  77.3255814] ; [74.3255814 27.6744186],0
p9,1,0.167928,1.901347,[216  59] ; [71 28],[211.02941176  63.97058824] ; [75.97058824 23.02941176],0
n2,1,0.175284,1.837161,[52 29] ; [32 10],[55.31707317 25.68292683] ; [28.68292683 13.31707317],0
n5,1,0.176994,1.822684,[186  96] ; [74 27],[191.43603133  90.56396867] ; [68.56396867 32.43603133],0
s6,1,0.180704,1.791828,[178 103] ; [54 43],[172.46560847 108.53439153] ; [59.53439153 37.46560847],0
p6,1,0.200434,1.639208,[ 63 218] ; [28 69],[ 67.64814815 213.35185185] ; [23.35185185 73.64814815],0
p8,1,0.215131,1.536559,[109 168] ; [32 67],[103.875 173.125] ; [37.125 61.875],0
b4,1,0.243355,1.361056,[178 107] ; [57 45],[173.0620155 111.9379845] ; [61.9379845 40.0620155],0
v1,1,0.285053,1.142838,[119 159] ; [49 51],[123.55555556 154.44444444] ; [44.44444444 55.55555556],0
u2,1,0.320364,0.987459,[49 32] ; [15 15],[46.7027027 34.2972973] ; [17.2972973 12.7027027],0
n1,1,0.329541,0.950699,[26 54] ; [17 24],[28.42975207 51.57024793] ; [14.57024793 26.42975207],0
p7,1,0.338688,0.91539,[129 143] ; [52 46],[133.05945946 138.94054054] ; [47.94054054 50.05945946],0
p11,1,0.338843,0.914802,[201  84] ; [77 25],[204.72868217  80.27131783] ; [73.27131783 28.72868217],0
v2,1,0.352719,0.863652,[148 119] ; [50 50],[144.04904632 122.95095368] ; [53.95095368 46.04904632],0
d2,1,0.373039,0.793517,[140 144] ; [55 46],[143.84415584 140.15584416] ; [51.15584416 49.84415584],0
p10,1,0.45951,0.547087,[206  73] ; [70 30],[203.176781  75.823219] ; [72.823219 27.176781],0
u4,1,0.464448,0.535155,[  6 279] ; [  1 101],[  5.15503876 279.84496124] ; [  1.84496124 100.15503876],0
s2,1,0.480901,0.496819,[132 151] ; [43 58],[128.97135417 154.02864583] ; [46.02864583 54.97135417],0
v4,1,0.51919,0.415501,[259  22] ; [91 10],[257.46073298  23.53926702] ; [92.53926702  8.46073298],0
s4,1,0.576299,0.312256,[ 46 235] ; [14 86],[ 44.2519685 236.7480315] ; [15.7480315 84.2519685],0
n4,1,0.587763,0.293851,[200  84] ; [74 27],[202.11948052  81.88051948] ; [71.88051948 29.11948052],0
p4,1,0.631677,0.229794,[111 173] ; [36 63],[109.00261097 174.99738903] ; [37.99738903 61.00261097],0
n3,1,0.649263,0.206831,[54 27] ; [29 12],[55.10655738 25.89344262] ; [27.89344262 13.10655738],0
