Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.7e-05,18.516036,[21 33] ; [91 34],[33.7877095 20.2122905] ; [78.2122905 46.7877095],1
d1,1,0.267497,1.22954,[36 20] ; [92 35],[39.16939891 16.83060109] ; [88.83060109 38.16939891],0
r2,1,0.276895,1.182266,[51  3] ; [123   3],[52.2  1.8] ; [121.8   4.2],0
p4,1,0.282401,1.155499,[44 12] ; [108  19],[46.5136612  9.4863388] ; [105.4863388  21.5136612],0
n6,1,0.328846,0.953436,[49  7] ; [116  10],[50.76923077  5.23076923] ; [114.23076923  11.76923077],0
u4,1,0.339503,0.912307,[ 1 55] ; [  6 121],[ 2.1420765 53.8579235] ; [  4.8579235 122.1420765],0
p12,1,0.381168,0.766933,[ 6 49] ; [ 20 106],[ 7.90055249 47.09944751] ; [ 18.09944751 107.90055249],0
s7,1,0.386362,0.750361,[42 13] ; [100  22],[44.12429379 10.87570621] ; [97.87570621 24.12429379],0
a6,1,0.427154,0.63055,[33 23] ; [82 44],[35.38461538 20.61538462] ; [79.61538462 46.38461538],0
a8,1,0.430682,0.620983,[ 8 46] ; [23 93],[ 9.84705882 44.15294118] ; [21.15294118 94.84705882],0
d4,1,0.439299,0.598114,[48  8] ; [113  13],[49.53846154  6.46153846] ; [111.46153846  14.53846154],0
b2,1,0.472935,0.51511,[15 20] ; [45 45],[16.8 18.2] ; [43.2 46.8],0
b3,1,0.472935,0.51511,[15 20] ; [45 45],[16.8 18.2] ; [43.2 46.8],0
v4,1,0.473064,0.514811,[53  3] ; [123   4],[53.8579235  2.1420765] ; [122.1420765   4.8579235],0
a4,1,0.489732,0.477114,[26 30] ; [66 61],[28.15300546 27.84699454] ; [63.84699454 63.15300546],0
p3,1,0.504363,0.445744,[36 20] ; [88 39],[37.94535519 18.05464481] ; [86.05464481 40.94535519],0
d2,1,0.544384,0.367475,[34 22] ; [71 56],[32.13114754 23.86885246] ; [72.86885246 54.13114754],0
p8,1,0.58207,0.3029,[39 17] ; [92 33],[40.53038674 15.46961326] ; [90.46961326 34.53038674],0
p1,1,0.64626,0.210648,[ 9 47] ; [ 17 109],[ 8. 48.] ; [ 18. 108.],0
a2,1,0.69058,0.158458,[13 43] ; [33 94],[14.07650273 41.92349727] ; [31.92349727 95.07650273],0
u1,1,0.718631,0.129808,[14 42] ; [35 92],[14.99453552 41.00546448] ; [34.00546448 92.99453552],0
u2,1,0.781702,0.076786,[10  6] ; [18  9],[10.41860465  5.58139535] ; [17.58139535  9.41860465],0
s2,1,0.820642,0.051402,[41 15] ; [95 32],[41.61748634 14.38251366] ; [94.38251366 32.61748634],0
u3,1,0.910958,0.012506,[11  5] ; [19  8],[11.1627907  4.8372093] ; [18.8372093  8.1627907],0
p2,1,0.950716,0.00382,[50  6] ; [113  14],[49.87978142  6.12021858] ; [113.12021858  13.87978142],0
s6,1,0.995901,2.6e-05,[47  8] ; [106  18],[47.01117318  7.98882682] ; [105.98882682  18.01117318],0
