Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,29.641931,[115  47] ; [34 60],[94.2890625 67.7109375] ; [54.7109375 39.2890625],1
d3,1,3e-06,21.861691,[110  51] ; [36 58],[92.18039216 68.81960784] ; [53.81960784 40.18039216],1
d4,1,0.000717,11.444735,[127  35] ; [55 39],[115.171875  46.828125] ; [66.828125 27.171875],1
d5,1,0.000967,10.888874,[119  43] ; [50 44],[106.9453125  55.0546875] ; [62.0546875 31.9453125],1
r4,1,0.002719,8.987025,[133  30] ; [61 33],[123.04280156  39.95719844] ; [70.95719844 23.04280156],0
b5,1,0.005622,7.66767,[110  53] ; [47 47],[99.57587549 63.42412451] ; [57.42412451 36.57587549],0
d1,1,0.00612,7.51463,[77 86] ; [28 66],[66.59533074 96.40466926] ; [38.40466926 55.59533074],0
r3,1,0.007025,7.266679,[142  20] ; [70 24],[134.15625  27.84375] ; [77.84375 16.15625],0
s2,1,0.014402,5.988168,[68 93] ; [25 68],[ 58.9488189 102.0511811] ; [34.0511811 58.9488189],0
a2,1,0.021123,5.316631,[ 36 127] ; [10 84],[ 29.17509728 133.82490272] ; [16.82490272 77.17509728],0
r2,1,0.021889,5.254563,[146  15] ; [75 18],[140.08267717  20.91732283] ; [80.91732283 12.08267717],0
p8,1,0.027129,4.882572,[63 98] ; [24 70],[ 54.92941176 106.07058824] ; [32.07058824 61.92941176],0
u3,1,0.029874,4.716505,[34 25] ; [15 27],[28.62376238 30.37623762] ; [20.37623762 21.62376238],0
r1,1,0.029931,4.713247,[114  47] ; [54 40],[106.07058824  54.92941176] ; [61.92941176 32.07058824],0
s6,1,0.041252,4.165628,[92 70] ; [40 52],[84.18897638 77.81102362] ; [47.81102362 44.18897638],0
v4,1,0.047785,3.917545,[145  17] ; [75 18],[139.76470588  22.23529412] ; [80.23529412 12.76470588],0
u2,1,0.052988,3.7443,[34 25] ; [16 26],[29.20792079 29.79207921] ; [20.79207921 21.20792079],0
p2,1,0.064288,3.42316,[119  43] ; [58 35],[112.44705882  49.55294118] ; [64.55294118 28.44705882],0
n5,1,0.072572,3.223875,[105  58] ; [70 23],[111.42578125  51.57421875] ; [63.57421875 29.42578125],0
p10,1,0.081166,3.041398,[108  51] ; [53 40],[101.58333333  57.41666667] ; [59.41666667 33.58333333],0
u1,1,0.09263,2.828062,[ 19 144] ; [ 5 89],[ 15.22178988 147.77821012] ; [ 8.77821012 85.22178988],0
a5,1,0.131834,2.270777,[104  59] ; [51 43],[98.307393 64.692607] ; [56.692607 37.307393],0
a3,1,0.204415,1.610544,[103  58] ; [52 41],[98.2480315 62.7519685] ; [56.7519685 36.2480315],0
b1,1,0.226004,1.465833,[ 62 101] ; [43 51],[66.59533074 96.40466926] ; [38.40466926 55.59533074],0
p4,1,0.235718,1.40602,[ 57 105] ; [26 67],[ 52.72941176 109.27058824] ; [30.27058824 62.72941176],0
n3,1,0.236384,1.402032,[35 18] ; [21 18],[32.26086957 20.73913043] ; [23.73913043 15.26086957],0
p9,1,0.254037,1.300964,[113  46] ; [59 33],[108.9561753  50.0438247] ; [63.0438247 28.9561753],0
p1,1,0.304093,1.056157,[ 12 148] ; [ 4 90],[ 10.07874016 149.92125984] ; [ 5.92125984 88.07874016],0
n1,1,0.307106,1.04308,[24 28] ; [15 27],[21.57446809 30.42553191] ; [17.42553191 24.57446809],0
b4,1,0.427951,0.628378,[95 68] ; [50 44],[91.96498054 71.03501946] ; [53.03501946 40.96498054],0
p12,1,0.433868,0.612448,[  4 157] ; [ 4 90],[  5.05098039 155.94901961] ; [ 2.94901961 91.05098039],0
a4,1,0.501901,0.450915,[ 60 102] ; [38 54],[62.50393701 99.49606299] ; [35.49606299 56.50393701],0
b2,1,0.514639,0.424624,[32 61] ; [23 35],[33.87417219 59.12582781] ; [21.12582781 36.87417219],0
b3,1,0.514639,0.424624,[32 61] ; [23 35],[33.87417219 59.12582781] ; [21.12582781 36.87417219],0
s1,1,0.515352,0.423186,[ 12 148] ; [ 5 88],[ 10.75098814 149.24901186] ; [ 6.24901186 86.75098814],0
p5,1,0.520466,0.412969,[ 10 151] ; [ 4 89],[  8.87401575 152.12598425] ; [ 5.12598425 87.87401575],0
a1,1,0.532029,0.390515,[  6 157] ; [ 5 89],[  6.9766537 156.0233463] ; [ 4.0233463 89.9766537],0
s7,1,0.592463,0.286514,[ 50 107] ; [32 59],[ 51.91129032 105.08870968] ; [30.08870968 60.91129032],0
s4,1,0.614128,0.254208,[ 28 132] ; [14 79],[ 26.56126482 133.43873518] ; [15.43873518 77.56126482],0
p6,1,0.636121,0.223851,[ 36 127] ; [18 74],[ 34.51764706 128.48235294] ; [19.48235294 72.51764706],0
a8,1,0.650988,0.204657,[ 23 133] ; [11 76],[ 21.82716049 134.17283951] ; [12.17283951 74.82716049],0
s5,1,0.698093,0.150463,[ 40 120] ; [21 71],[ 38.73015873 121.26984127] ; [22.26984127 69.73015873],0
s8,1,0.800214,0.064045,[ 48 115] ; [26 67],[ 47.1171875 115.8828125] ; [26.8828125 66.1171875],0
p11,1,0.80312,0.062156,[105  58] ; [62 32],[105.91828794  57.08171206] ; [61.08171206 32.91828794],0
d2,1,0.805648,0.060538,[67 95] ; [37 56],[66.07058824 95.92941176] ; [37.92941176 55.07058824],0
n4,1,0.851128,0.035223,[107  55] ; [61 33],[106.3125  55.6875] ; [61.6875 32.3125],0
n6,1,0.867939,0.027648,[119  44] ; [67 26],[118.4296875  44.5703125] ; [67.5703125 25.4296875],0
s3,1,0.921816,0.009633,[75 85] ; [43 50],[74.62450593 85.37549407] ; [43.37549407 49.62450593],0
p7,1,0.928941,0.007953,[68 88] ; [40 53],[67.6626506 88.3373494] ; [40.3373494 52.6626506],0
n2,1,0.955753,0.003078,[37 17] ; [29 13],[37.125 16.875] ; [28.875 13.125],0
v3,1,0.962968,0.002156,[ 24 136] ; [14 78],[ 24.12698413 135.87301587] ; [13.87301587 78.12698413],0
v1,1,0.99475,4.3e-05,[ 52 109] ; [30 63],[ 51.97637795 109.02362205] ; [30.02362205 62.97637795],0
