Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,3e-06,22.003156,[110  36] ; [31 41],[94.43119266 51.56880734] ; [46.56880734 25.43119266],1
d2,1,0.05326,3.735732,[72 72] ; [26 46],[65.33333333 78.66666667] ; [32.66666667 39.33333333],0
r2,1,0.057182,3.617292,[125  16] ; [56 15],[120.38207547  20.61792453] ; [60.61792453 10.38207547],0
a5,1,0.067899,3.3331,[88 58] ; [34 38],[81.70642202 64.29357798] ; [40.29357798 31.70642202],0
s3,1,0.115444,2.478064,[ 31 113] ; [22 48],[ 35.6635514 108.3364486] ; [17.3364486 52.6635514],0
d5,1,0.140908,2.16802,[103  42] ; [44 28],[98.22580645 46.77419355] ; [48.77419355 23.22580645],0
v3,1,0.142172,2.154288,[ 40 100] ; [13 55],[ 35.67307692 104.32692308] ; [17.32692308 50.67307692],0
s8,1,0.162156,1.954007,[ 22 124] ; [ 6 66],[ 18.75229358 127.24770642] ; [ 9.24770642 62.75229358],0
a8,1,0.178395,1.810941,[ 16 121] ; [ 4 65],[ 13.30097087 123.69902913] ; [ 6.69902913 62.30097087],0
r1,1,0.182964,1.773379,[96 49] ; [41 31],[91.5437788 53.4562212] ; [45.4562212 26.5437788],0
s7,1,0.186647,1.743889,[ 25 114] ; [ 7 58],[ 21.80392157 117.19607843] ; [10.19607843 54.80392157],0
d3,1,0.194948,1.679822,[87 58] ; [36 35],[82.56944444 62.43055556] ; [40.43055556 30.56944444],0
u2,1,0.219016,1.510807,[20 29] ; [16 13],[22.61538462 26.38461538] ; [13.38461538 15.61538462],0
n2,1,0.235027,1.410178,[31 14] ; [19 15],[28.48101266 16.51898734] ; [21.51898734 12.48101266],0
p1,1,0.237676,1.394324,[  5 140] ; [ 5 66],[  6.71296296 138.28703704] ; [ 3.28703704 67.71296296],0
v1,1,0.312083,1.021841,[48 95] ; [19 52],[44.77102804 98.22897196] ; [22.22897196 48.77102804],0
p5,1,0.369816,0.804282,[  3 141] ; [ 3 68],[  4.01860465 139.98139535] ; [ 1.98139535 69.01860465],0
u1,1,0.385847,0.751989,[ 13 133] ; [ 4 68],[ 11.3853211 134.6146789] ; [ 5.6146789 66.3853211],0
b2,1,0.407389,0.686407,[33 49] ; [13 27],[30.91803279 51.08196721] ; [15.08196721 24.91803279],0
b3,1,0.407389,0.686407,[33 49] ; [13 27],[30.91803279 51.08196721] ; [15.08196721 24.91803279],0
a3,1,0.415953,0.66172,[96 49] ; [43 28],[93.31018519 51.68981481] ; [45.68981481 25.31018519],0
u3,1,0.438618,0.599896,[18 32] ; [13 16],[19.62025316 30.37974684] ; [11.37974684 17.62025316],0
a2,1,0.445444,0.582219,[ 24 122] ; [ 9 63],[ 22.10091743 123.89908257] ; [10.89908257 61.10091743],0
p6,1,0.450567,0.569224,[ 26 117] ; [10 61],[ 24.05607477 118.94392523] ; [11.94392523 59.05607477],0
n1,1,0.512142,0.429687,[15 30] ; [13 19],[16.36363636 28.63636364] ; [11.63636364 20.36363636],0
n3,1,0.512142,0.429687,[30 15] ; [19 13],[28.63636364 16.36363636] ; [20.36363636 11.63636364],0
s5,1,0.514948,0.424,[ 14 128] ; [ 5 65],[ 12.72641509 129.27358491] ; [ 6.27358491 63.72641509],0
a7,1,0.553746,0.350649,[90 54] ; [42 30],[88. 56.] ; [44. 28.],0
b5,1,0.569882,0.32288,[85 61] ; [39 33],[83.04587156 62.95412844] ; [40.95412844 31.04587156],0
p4,1,0.699154,0.149353,[ 38 106] ; [17 54],[ 36.8372093 107.1627907] ; [18.1627907 52.8372093],0
s2,1,0.758951,0.094162,[ 22 122] ; [12 59],[ 22.77209302 121.22790698] ; [11.22790698 59.77209302],0
b4,1,0.761036,0.092489,[82 64] ; [42 30],[83.04587156 62.95412844] ; [40.95412844 31.04587156],0
a6,1,0.860523,0.030873,[89 57] ; [43 29],[88.40366972 57.59633028] ; [43.59633028 28.40366972],0
a4,1,0.874802,0.024826,[58 87] ; [28 44],[57.46543779 87.53456221] ; [28.53456221 43.46543779],0
s4,1,0.977023,0.00083,[ 12 134] ; [ 6 66],[ 12.05504587 133.94495413] ; [ 5.94495413 66.05504587],0
