Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,48.676677,[294  42] ; [18 23],[278.06896552  57.93103448] ; [33.93103448  7.06896552],1
n4,1,0.0,32.359349,[296  39] ; [23 19],[283.46153846  51.53846154] ; [35.53846154  6.46153846],1
r4,1,0.000381,12.623654,[316  20] ; [33  9],[310.22222222  25.77777778] ; [38.77777778  3.22222222],1
p10,1,0.002108,9.453116,[310  24] ; [33  9],[304.68617021  29.31382979] ; [38.31382979  3.68617021],0
p11,1,0.002343,9.259334,[281  55] ; [27 15],[273.77777778  62.22222222] ; [34.22222222  7.77777778],0
p4,1,0.003601,8.474642,[241  94] ; [21 21],[232.81167109 102.18832891] ; [29.18832891 12.81167109],0
a5,1,0.004288,8.157602,[278  58] ; [27 15],[271.11111111  64.88888889] ; [33.88888889  8.11111111],0
v3,1,0.004978,7.88743,[158 167] ; [ 9 28],[149.93093923 175.06906077] ; [17.06906077 19.93093923],0
p3,1,0.017616,5.633908,[208 128] ; [18 24],[200.88888889 135.11111111] ; [25.11111111 16.88888889],0
u1,1,0.019315,5.472728,[ 87 249] ; [ 4 38],[ 80.88888889 255.11111111] ; [10.11111111 31.88888889],0
a4,1,0.023,5.168528,[174 161] ; [14 28],[167.05570292 167.94429708] ; [20.94429708 21.05570292],0
r1,1,0.024518,5.057635,[285  50] ; [30 12],[279.9071618  55.0928382] ; [35.0928382  6.9071618],0
b1,1,0.039175,4.253273,[121 215] ; [22 20],[127.11111111 208.88888889] ; [15.88888889 26.11111111],0
d2,1,0.047507,3.927344,[194 142] ; [17 24],[188.0530504 147.9469496] ; [22.9469496 18.0530504],0
s8,1,0.048818,3.881601,[247  87] ; [25 17],[241.61702128  92.38297872] ; [30.38297872 11.61702128],0
p8,1,0.05916,3.560766,[197 135] ; [18 23],[191.36729223 140.63270777] ; [23.63270777 17.36729223],0
p12,1,0.060067,3.535522,[ 40 294] ; [ 1 41],[ 36.42021277 297.57978723] ; [ 4.57978723 37.42021277],0
u2,1,0.071497,3.24831,[32 21] ; [9 1],[34.49206349 18.50793651] ; [6.50793651 3.49206349],0
a3,1,0.07224,3.231382,[283  51] ; [31 11],[278.92553191  55.07446809] ; [35.07446809  6.92553191],0
p2,1,0.072868,3.2172,[296  39] ; [33  9],[292.34748011  42.65251989] ; [36.65251989  5.34748011],0
p6,1,0.084188,2.982132,[165 166] ; [15 27],[159.73190349 171.26809651] ; [20.26809651 21.73190349],0
u3,1,0.122849,2.380623,[36 17] ; [10  1],[38.09375 14.90625] ; [7.90625 3.09375],0
s4,1,0.125169,2.351422,[ 69 266] ; [13 29],[ 72.86472149 262.13527851] ; [ 9.13527851 32.86472149],0
s2,1,0.12763,2.321102,[252  83] ; [27 15],[247.91777188  87.08222812] ; [31.08222812 10.91777188],0
a2,1,0.137465,2.206107,[101 235] ; [ 8 34],[ 96.88888889 239.11111111] ; [12.11111111 29.88888889],0
r2,1,0.142858,2.146903,[323  10] ; [37  3],[321.39410188  11.60589812] ; [38.60589812  1.39410188],0
p7,1,0.159462,1.979323,[239  88] ; [25 15],[235.22615804  91.77384196] ; [28.77384196 11.22615804],0
p5,1,0.16996,1.883297,[ 61 271] ; [ 4 37],[ 57.85522788 274.14477212] ; [ 7.14477212 33.85522788],0
s6,1,0.176947,1.823083,[285  45] ; [33  9],[282.09677419  47.90322581] ; [35.90322581  6.09677419],0
r3,1,0.210648,1.566964,[325  11] ; [39  3],[323.55555556  12.44444444] ; [40.44444444  1.55555556],0
s3,1,0.277834,1.177655,[254  80] ; [28 13],[251.168  82.832] ; [30.832 10.168],0
d1,1,0.28714,1.132983,[220 116] ; [24 18],[216.88888889 119.11111111] ; [27.11111111 14.88888889],0
v4,1,0.347543,0.882407,[328   8] ; [39  2],[327.08753316   8.91246684] ; [39.91246684  1.08753316],0
n2,1,0.37235,0.795806,[51 16] ; [13  2],[52.29268293 14.70731707] ; [11.70731707  3.29268293],0
a1,1,0.405243,0.692714,[ 18 318] ; [ 1 41],[ 16.88888889 319.11111111] ; [ 2.11111111 39.88888889],0
b2,1,0.449159,0.572772,[104 133] ; [ 9 16],[102.21755725 134.78244275] ; [10.78244275 14.21755725],0
b3,1,0.449159,0.572772,[104 133] ; [ 9 16],[102.21755725 134.78244275] ; [10.78244275 14.21755725],0
v1,1,0.449717,0.571365,[195 131] ; [22 19],[192.75749319 133.24250681] ; [24.24250681 16.75749319],0
