Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.000268,13.281103,[ 4 43] ; [11 13],[ 9.92957746 37.07042254] ; [ 5.07042254 18.92957746],1
p7,1,0.002102,9.458182,[ 9 39] ; [13 11],[14.66666667 33.33333333] ; [ 7.33333333 16.66666667],0
p8,1,0.005513,7.702811,[ 8 40] ; [11 12],[12.84507042 35.15492958] ; [ 6.15492958 16.84507042],0
p6,1,0.019336,5.470888,[ 5 42] ; [ 8 16],[ 8.6056338 38.3943662] ; [ 4.3943662 19.6056338],0
s6,1,0.02867,4.787345,[18 28] ; [16  8],[22.34285714 23.65714286] ; [11.65714286 12.34285714],0
a5,1,0.028679,4.786782,[23 25] ; [18  6],[27.33333333 20.66666667] ; [13.66666667 10.33333333],0
s8,1,0.071778,3.241878,[ 7 40] ; [ 8 16],[ 9.92957746 37.07042254] ; [ 5.07042254 18.92957746],0
v2,1,0.113833,2.50019,[16 28] ; [13 10],[19.04477612 24.95522388] ; [ 9.95522388 13.04477612],0
s7,1,0.13017,2.29048,[ 9 35] ; [ 8 13],[11.50769231 32.49230769] ; [ 5.49230769 15.50769231],0
d4,1,0.130379,2.287984,[38 10] ; [15  9],[35.33333333 12.66666667] ; [17.66666667  6.33333333],0
b5,1,0.161422,1.960851,[34 14] ; [13 11],[31.33333333 16.66666667] ; [15.66666667  8.33333333],0
s2,1,0.17146,1.87013,[16 32] ; [12 12],[18.66666667 29.33333333] ; [ 9.33333333 14.66666667],0
r3,1,0.179712,1.8,[38 10] ; [22  2],[40.  8.] ; [20.  4.],0
v1,1,0.224572,1.474916,[15 33] ; [11 13],[17.33333333 30.66666667] ; [ 8.66666667 15.33333333],0
s3,1,0.234295,1.414595,[17 31] ; [12 12],[19.33333333 28.66666667] ; [ 9.66666667 14.33333333],0
a4,1,0.234295,1.414595,[17 31] ; [12 12],[19.33333333 28.66666667] ; [ 9.66666667 14.33333333],0
