Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,131.26361,[ 80 193] ; [201  53],[145.5654649 127.4345351] ; [135.4345351 118.5654649],1
s2,1,0.0,69.195358,[103 183] ; [188  75],[151.59562842 134.40437158] ; [139.40437158 123.59562842],1
s6,1,0.0,54.37896,[154 125] ; [222  41],[193.5498155  85.4501845] ; [182.4501845  80.5498155],1
s3,1,0.0,49.810023,[124 159] ; [193  69],[164.60733945 118.39266055] ; [152.39266055 109.60733945],1
s5,1,0.0,27.634473,[ 77 204] ; [127 130],[106.55018587 174.44981413] ; [ 97.44981413 159.55018587],1
a5,1,4.1e-05,16.804869,[189  97] ; [216  49],[210.21778584  75.78221416] ; [194.78221416  70.21778584],1
p9,1,4.7e-05,16.546619,[230  54] ; [245  19],[246.16788321  37.83211679] ; [228.83211679  35.16788321],1
p10,1,4.8e-05,16.525488,[225  59] ; [240  22],[241.86813187  42.13186813] ; [223.13186813  38.86813187],1
v1,1,9.8e-05,15.182679,[136 143] ; [170  90],[158.39332096 120.60667904] ; [147.60667904 112.39332096],1
a3,1,0.000131,14.623665,[188  96] ; [213  51],[207.81751825  76.18248175] ; [193.18248175  70.81751825],1
b2,1,0.000153,14.33392,[ 45 121] ; [83 94],[ 61.94752187 104.05247813] ; [ 66.05247813 110.94752187],1
b3,1,0.000153,14.33392,[ 45 121] ; [83 94],[ 61.94752187 104.05247813] ; [ 66.05247813 110.94752187],1
d1,1,0.000826,11.182686,[151 135] ; [177  88],[170.25045372 115.74954628] ; [157.74954628 107.25045372],1
p5,1,0.001148,10.572454,[ 26 260] ; [ 49 214],[ 39.07103825 246.92896175] ; [ 35.92896175 227.07103825],0
p6,1,0.00121,10.474809,[117 164] ; [146 117],[135.85110294 145.14889706] ; [127.14889706 135.85110294],0
v3,1,0.002882,8.880983,[100 177] ; [126 132],[117.01308411 159.98691589] ; [108.98691589 149.01308411],0
p4,1,0.003013,8.799605,[180 104] ; [199  66],[196.0582878  87.9417122] ; [182.9417122  82.0582878],0
u4,1,0.004093,8.241912,[  1 285] ; [ 10 255],[  5.70961887 280.29038113] ; [  5.29038113 259.70961887],0
n5,1,0.004367,8.124644,[205  80] ; [217  47],[219.07103825  65.92896175] ; [202.92896175  61.07103825],0
r4,1,0.006174,7.49868,[260  26] ; [256   9],[267.83303085  18.16696915] ; [248.16696915  16.83303085],0
