Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,55.922927,[11 96] ; [43 24],[33.20689655 73.79310345] ; [20.79310345 46.20689655],1
s6,1,0.0,27.053772,[29 78] ; [45 22],[45.50574713 61.49425287] ; [28.49425287 38.50574713],1
s8,1,3.5e-05,17.107841,[13 95] ; [26 41],[24.06857143 83.93142857] ; [14.93142857 52.06857143],1
s7,1,0.018265,5.570549,[19 85] ; [22 42],[25.38095238 78.61904762] ; [15.61904762 48.38095238],0
a6,1,0.033336,4.528422,[60 48] ; [48 19],[66.65142857 41.34857143] ; [41.34857143 25.65142857],0
r3,1,0.045853,3.986984,[88 20] ; [61  5],[92.48275862 15.51724138] ; [56.51724138  9.48275862],0
d2,1,0.046501,3.963348,[28 80] ; [27 40],[33.94285714 74.05714286] ; [21.05714286 45.94285714],0
p4,1,0.062706,3.464329,[37 71] ; [32 34],[42.82758621 65.17241379] ; [26.17241379 39.82758621],0
n3,1,0.082199,3.020884,[25 18] ; [19  5],[28.23880597 14.76119403] ; [15.76119403  8.23880597],0
r2,1,0.086161,2.944676,[86 22] ; [60  7],[90.10285714 17.89714286] ; [55.89714286 11.10285714],0
a4,1,0.121034,2.403889,[24 84] ; [22 45],[28.38857143 79.61142857] ; [17.61142857 49.38857143],0
p1,1,0.145573,2.11804,[  2 106] ; [ 4 63],[  3.70285714 104.29714286] ; [ 2.29714286 64.70285714],0
p5,1,0.194055,1.686557,[  6 102] ; [ 1 64],[  4.3699422 103.6300578] ; [ 2.6300578 62.3699422],0
n6,1,0.195828,1.673218,[68 40] ; [35 31],[63.93103448 44.06896552] ; [39.06896552 26.93103448],0
r4,1,0.201995,1.627894,[76 32] ; [53 14],[79.61142857 28.38857143] ; [49.38857143 17.61142857],0
p7,1,0.212956,1.551219,[52 56] ; [36 26],[55.90588235 52.09411765] ; [32.09411765 29.90588235],0
p2,1,0.227591,1.455854,[73 35] ; [51 16],[76.52571429 31.47428571] ; [47.47428571 19.52571429],0
b1,1,0.259802,1.269811,[48 60] ; [24 43],[44.43428571 63.56571429] ; [27.56571429 39.43428571],0
r1,1,0.273653,1.198343,[67 41] ; [47 20],[70.35428571 37.64571429] ; [43.64571429 23.35428571],0
p11,1,0.284027,1.147721,[70 38] ; [38 29],[66.65142857 41.34857143] ; [41.34857143 25.65142857],0
s1,1,0.284935,1.143402,[  3 105] ; [ 4 62],[  4.34482759 103.65517241] ; [ 2.65517241 63.34482759],0
p8,1,0.291125,1.114412,[47 61] ; [23 42],[43.69942197 64.30057803] ; [26.30057803 38.69942197],0
s4,1,0.299514,1.076355,[16 92] ; [14 53],[18.51428571 89.48571429] ; [11.48571429 55.51428571],0
a1,1,0.307694,1.040548,[  1 107] ; [ 2 65],[  1.85142857 106.14857143] ; [ 1.14857143 65.85142857],0
u1,1,0.387034,0.74824,[  6 102] ; [ 6 61],[  7.40571429 100.59428571] ; [ 4.59428571 62.40571429],0
a8,1,0.387278,0.747472,[ 5 98] ; [ 5 56],[ 6.2804878 96.7195122] ; [ 3.7195122 57.2804878],0
u3,1,0.413783,0.667904,[24 20] ; [18 10],[25.66666667 18.33333333] ; [16.33333333 11.66666667],0
u2,1,0.413783,0.667904,[24 20] ; [18 10],[25.66666667 18.33333333] ; [16.33333333 11.66666667],0
b5,1,0.420067,0.650129,[71 37] ; [40 27],[68.50285714 39.49714286] ; [42.49714286 24.50285714],0
d5,1,0.452735,0.563796,[73 34] ; [42 25],[70.7183908 36.2816092] ; [44.2816092 22.7183908],0
n2,1,0.463989,0.536256,[26 16] ; [17  7],[27.36363636 14.63636364] ; [15.63636364  8.36363636],0
p9,1,0.464719,0.534504,[71 35] ; [47 18],[73.14619883 32.85380117] ; [44.85380117 20.14619883],0
b2,1,0.512176,0.429618,[15 38] ; [ 7 25],[13.71764706 39.28235294] ; [ 8.28235294 23.71764706],0
b3,1,0.512176,0.429618,[15 38] ; [ 7 25],[13.71764706 39.28235294] ; [ 8.28235294 23.71764706],0
a5,1,0.518761,0.416355,[57 51] ; [32 35],[54.92571429 53.07428571] ; [34.07428571 32.92571429],0
v2,1,0.55297,0.352023,[44 61] ; [28 32],[45.81818182 59.18181818] ; [26.18181818 33.81818182],0
b4,1,0.559997,0.33971,[58 50] ; [39 28],[59.86285714 48.13714286] ; [37.13714286 29.86285714],0
a7,1,0.575071,0.314272,[74 33] ; [49 18],[75.63793103 31.36206897] ; [47.36206897 19.63793103],0
a3,1,0.599401,0.2759,[64 44] ; [37 30],[62.33142857 45.66857143] ; [38.66857143 28.33142857],0
n5,1,0.643756,0.213863,[40 67] ; [27 39],[41.43930636 65.56069364] ; [25.56069364 40.43930636],0
d4,1,0.644366,0.213078,[75 33] ; [48 18],[76.34482759 31.65517241] ; [46.65517241 19.34482759],0
p12,1,0.731764,0.117498,[  1 107] ; [ 1 66],[  1.23428571 106.76571429] ; [ 0.76571429 66.23428571],0
p10,1,0.760684,0.092771,[65 42] ; [41 24],[65.94186047 41.05813953] ; [40.05813953 24.94186047],0
v4,1,0.773994,0.082458,[95 13] ; [59  7],[95.5862069 12.4137931] ; [58.4137931  7.5862069],0
p6,1,0.855512,0.033157,[20 86] ; [13 52],[20.45614035 85.54385965] ; [12.54385965 52.45614035],0
a2,1,0.866908,0.028085,[12 96] ; [ 8 59],[12.34285714 95.65714286] ; [ 7.65714286 59.34285714],0
p3,1,0.885708,0.02066,[30 78] ; [19 47],[30.4137931 77.5862069] ; [18.5862069 47.4137931],0
n1,1,0.938946,0.005867,[ 9 34] ; [ 5 18],[ 9.12121212 33.87878788] ; [ 4.87878788 18.12121212],0
d3,1,0.944878,0.00478,[67 39] ; [42 25],[66.78612717 39.21387283] ; [42.21387283 24.78612717],0
v1,1,0.951734,0.003664,[41 67] ; [24 40],[40.81395349 67.18604651] ; [24.18604651 39.81395349],0
v3,1,0.967155,0.001696,[24 81] ; [14 48],[23.89221557 81.10778443] ; [14.10778443 47.89221557],0
d1,1,0.991272,0.00012,[42 66] ; [26 41],[41.96571429 66.03428571] ; [26.03428571 40.96571429],0
