Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,28.69965,[33 43] ; [88 20],[49.97826087 26.02173913] ; [71.02173913 36.97826087],1
s2,1,0.0,28.193534,[29 53] ; [83 30],[47.0974359 34.9025641] ; [64.9025641 48.0974359],1
s3,1,6e-05,16.112333,[37 45] ; [83 30],[50.46153846 31.53846154] ; [69.53846154 43.46153846],1
s5,1,0.00094,10.941463,[24 57] ; [59 51],[35.19895288 45.80104712] ; [47.80104712 62.19895288],1
a3,1,0.001381,10.23104,[55 26] ; [99 15],[63.96923077 17.03076923] ; [90.03076923 23.96923077],0
d1,1,0.001843,9.699415,[43 39] ; [85 30],[53.27918782 28.72081218] ; [74.72081218 40.27918782],0
d4,1,0.005272,7.783773,[62 20] ; [103  11],[69.03061224 12.96938776] ; [95.96938776 18.03061224],0
a7,1,0.008742,6.874804,[66 16] ; [72 42],[57.73469388 24.26530612] ; [80.26530612 33.73469388],0
d5,1,0.009498,6.726702,[63 19] ; [103  11],[69.44897959 12.55102041] ; [96.55102041 17.44897959],0
p10,1,0.011914,6.32363,[70 12] ; [109   5],[74.8877551  7.1122449] ; [104.1122449   9.8877551],0
s6,1,0.013169,6.146317,[50 30] ; [89 24],[57.61658031 22.38341969] ; [81.38341969 31.61658031],0
p9,1,0.014641,5.959116,[68 14] ; [107   7],[73.21428571  8.78571429] ; [101.78571429  12.21428571],0
v1,1,0.02252,5.205168,[52 29] ; [90 24],[58.98461538 22.01538462] ; [83.01538462 30.98461538],0
b3,1,0.03375,4.507317,[15 35] ; [40 42],[20.83333333 29.16666667] ; [34.16666667 47.83333333],0
b2,1,0.03375,4.507317,[15 35] ; [40 42],[20.83333333 29.16666667] ; [34.16666667 47.83333333],0
a5,1,0.038264,4.293227,[61 21] ; [99 16],[66.59898477 15.40101523] ; [93.40101523 21.59898477],0
p2,1,0.078613,3.093345,[70 12] ; [107   8],[73.6751269  8.3248731] ; [103.3248731  11.6751269],0
r4,1,0.11873,2.433997,[76  6] ; [112   3],[78.25380711  3.74619289] ; [109.74619289   5.25380711],0
p8,1,0.124728,2.356925,[51 31] ; [82 31],[55.92820513 26.07179487] ; [77.07179487 35.92820513],0
v2,1,0.153964,2.032534,[60 20] ; [95 19],[63.91752577 16.08247423] ; [91.08247423 22.91752577],0
p5,1,0.198965,1.649959,[15 67] ; [30 85],[18.73096447 63.26903553] ; [26.26903553 88.73096447],0
r3,1,0.206304,1.597178,[78  4] ; [113   2],[79.50253807  2.49746193] ; [111.49746193   3.50253807],0
s1,1,0.209201,1.576949,[ 1 80] ; [  5 109],[ 2.49230769 78.50769231] ; [  3.50769231 110.49230769],0
r2,1,0.226381,1.463456,[77  5] ; [111   3],[78.65306122  3.34693878] ; [109.34693878   4.65306122],0
p6,1,0.234533,1.41316,[36 45] ; [60 53],[40.08247423 40.91752577] ; [55.91752577 57.08247423],0
d2,1,0.262383,1.256141,[39 43] ; [64 51],[42.87309645 39.12690355] ; [60.12690355 54.87309645],0
n6,1,0.331437,0.943276,[73  9] ; [106   8],[74.8877551  7.1122449] ; [104.1122449   9.8877551],0
n5,1,0.331685,0.94231,[68 14] ; [101  14],[70.34517766 11.65482234] ; [98.65482234 16.34517766],0
u2,1,0.339275,0.913167,[14 12] ; [11  5],[15.47619048 10.52380952] ; [9.52380952 6.47619048],0
b4,1,0.358437,0.84336,[51 31] ; [64 51],[47.8680203 34.1319797] ; [67.1319797 47.8680203],0
u3,1,0.392344,0.731665,[15 12] ; [11  5],[16.3255814 10.6744186] ; [9.6744186 6.3255814],0
n3,1,0.404657,0.694444,[8 1] ; [12  4],[7.2 1.8] ; [12.8  3.2],0
n1,1,0.420345,0.649351,[3 6] ; [8 8],[3.96 5.04] ; [7.04 8.96],0
d3,1,0.44102,0.593627,[55 27] ; [83 32],[57.44162437 24.55837563] ; [80.55837563 34.44162437],0
n2,1,0.524471,0.405093,[7 2] ; [14  2],[7.56 1.44] ; [13.44  2.56],0
s4,1,0.536955,0.381214,[10 70] ; [18 97],[11.48717949 68.51282051] ; [16.51282051 98.48717949],0
a6,1,0.546059,0.364425,[58 24] ; [76 38],[56.06122449 25.93877551] ; [77.93877551 36.06122449],0
n4,1,0.555454,0.347637,[72 10] ; [104  11],[73.25888325  8.74111675] ; [102.74111675  12.25888325],0
r1,1,0.577663,0.310028,[69 13] ; [100  15],[70.34517766 11.65482234] ; [98.65482234 16.34517766],0
b5,1,0.635695,0.224417,[47 35] ; [62 53],[45.37055838 36.62944162] ; [63.62944162 51.37055838],0
p1,1,0.64414,0.213368,[11 71] ; [18 96],[12.13265306 69.86734694] ; [16.86734694 97.13265306],0
v4,1,0.672523,0.178665,[79  3] ; [112   3],[79.50253807  2.49746193] ; [111.49746193   3.50253807],0
a4,1,0.673461,0.17758,[41 41] ; [54 61],[39.54314721 42.45685279] ; [55.45685279 59.54314721],0
b1,1,0.687001,0.162351,[34 48] ; [51 64],[35.38071066 46.61928934] ; [49.61928934 65.38071066],0
p11,1,0.70473,0.143598,[69 13] ; [99 16],[69.92893401 12.07106599] ; [98.07106599 16.92893401],0
a1,1,0.726971,0.121911,[ 6 76] ; [ 10 105],[ 6.65989848 75.34010152] ; [  9.34010152 105.65989848],0
p12,1,0.755084,0.097308,[13 69] ; [20 94],[13.80612245 68.19387755] ; [19.19387755 94.80612245],0
a2,1,0.773462,0.082857,[22 60] ; [33 82],[22.89340102 59.10659898] ; [32.10659898 82.89340102],0
a8,1,0.896072,0.017063,[10 62] ; [14 92],[ 9.70786517 62.29213483] ; [14.29213483 91.70786517],0
p4,1,0.932501,0.007174,[66 16] ; [92 23],[65.76649746 16.23350254] ; [92.23350254 22.76649746],0
u1,1,0.959889,0.002529,[19 63] ; [27 88],[19.14720812 62.85279188] ; [26.85279188 88.14720812],0
p7,1,0.962021,0.002267,[68 14] ; [94 19],[68.12307692 13.87692308] ; [93.87692308 19.12307692],0
