Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,39.033837,[57 59] ; [ 2 61],[38.23463687 77.76536313] ; [20.76536313 42.23463687],1
d4,1,0.0,34.695415,[94 21] ; [24 39],[76.23595506 38.76404494] ; [41.76404494 21.23595506],1
d3,1,2e-06,22.615567,[78 38] ; [19 44],[62.8603352 53.1396648] ; [34.1396648 28.8603352],1
a7,1,0.000589,11.809012,[79 35] ; [27 36],[68.27118644 45.72881356] ; [37.72881356 25.27118644],1
p2,1,0.000614,11.732972,[96 19] ; [38 25],[86.57303371 28.42696629] ; [47.42696629 15.57303371],1
r3,1,0.000616,11.727352,[109   5] ; [50 13],[102.40677966  11.59322034] ; [56.59322034  6.40677966],1
a3,1,0.000679,11.544586,[66 49] ; [19 43],[55.2259887 59.7740113] ; [29.7740113 32.2259887],1
r4,1,0.001349,10.273664,[102  14] ; [43 20],[93.96648045 22.03351955] ; [51.03351955 11.96648045],0
r1,1,0.001885,9.658185,[85 30] ; [32 31],[75.58988764 39.41011236] ; [41.41011236 21.58988764],0
v3,1,0.006207,7.489093,[50 64] ; [14 47],[41.69142857 72.30857143] ; [22.30857143 38.69142857],0
p3,1,0.006549,7.392725,[59 56] ; [19 44],[50.39325843 64.60674157] ; [27.60674157 35.39325843],0
v2,1,0.006662,7.361946,[61 49] ; [19 38],[52.69461078 57.30538922] ; [27.30538922 29.69461078],0
p4,1,0.014938,5.92374,[67 47] ; [25 38],[59.25423729 54.74576271] ; [32.74576271 30.25423729],0
a4,1,0.022452,5.210412,[30 86] ; [ 7 55],[24.11235955 91.88764045] ; [12.88764045 49.11235955],0
p10,1,0.025442,4.993536,[88 26] ; [38 24],[81.61363636 32.38636364] ; [44.38636364 17.61363636],0
v4,1,0.044495,4.037682,[107   9] ; [51 11],[102.96629213  13.03370787] ; [55.03370787  6.96629213],0
p11,1,0.052226,3.768529,[91 25] ; [41 22],[85.54189944 30.45810056] ; [46.45810056 16.54189944],0
p8,1,0.070552,3.270131,[59 56] ; [23 39],[53.27683616 61.72316384] ; [28.72316384 33.27683616],0
a6,1,0.075624,3.156526,[64 52] ; [26 37],[58.32402235 57.67597765] ; [31.67597765 31.32402235],0
b4,1,0.090991,2.856755,[74 42] ; [32 31],[68.69273743 47.30726257] ; [37.30726257 25.69273743],0
s2,1,0.091221,2.852698,[56 59] ; [22 40],[50.6779661 64.3220339] ; [27.3220339 34.6779661],0
s1,1,0.091286,2.85155,[  4 110] ; [ 6 56],[  6.47727273 107.52272727] ; [ 3.52272727 58.47727273],0
p7,1,0.095385,2.781062,[74 38] ; [33 29],[68.87356322 43.12643678] ; [38.12643678 23.87356322],0
s7,1,0.115688,2.474748,[48 61] ; [19 41],[43.21301775 65.78698225] ; [23.78698225 36.21301775],0
p9,1,0.133527,2.251013,[89 25] ; [42 20],[84.85227273 29.14772727] ; [46.14772727 15.85227273],0
s8,1,0.140012,2.177823,[44 72] ; [17 46],[39.53072626 76.46927374] ; [21.46927374 41.53072626],0
n3,1,0.159102,1.982743,[17  5] ; [12  9],[14.8372093  7.1627907] ; [14.1627907  6.8372093],0
r2,1,0.174892,1.840506,[102  12] ; [51 11],[99.10227273 14.89772727] ; [53.89772727  8.10227273],0
d2,1,0.19419,1.685537,[32 83] ; [12 51],[28.42696629 86.57303371] ; [15.57303371 47.42696629],0
u3,1,0.194384,1.684074,[26 24] ; [17 27],[22.87234043 27.12765957] ; [20.12765957 23.87234043],0
s5,1,0.22389,1.479262,[30 81] ; [11 48],[26.77058824 84.22941176] ; [14.22941176 44.77058824],0
n6,1,0.245538,1.348513,[99 16] ; [50 13],[96.26404494 18.73595506] ; [52.73595506 10.26404494],0
n2,1,0.255014,1.295627,[18  4] ; [14  7],[16.37209302  5.62790698] ; [15.62790698  5.37209302],0
s6,1,0.269494,1.219319,[74 40] ; [35 27],[70.60227273 43.39772727] ; [38.39772727 23.60227273],0
p6,1,0.292944,1.106044,[41 70] ; [18 44],[37.85549133 73.14450867] ; [21.14450867 40.85549133],0
a8,1,0.294415,1.099321,[19 86] ; [ 7 52],[16.64634146 88.35365854] ; [ 9.35365854 49.64634146],0
u1,1,0.333705,0.934466,[  5 111] ; [ 1 62],[  3.88826816 112.11173184] ; [ 2.11173184 60.88826816],0
b5,1,0.347612,0.882155,[71 45] ; [34 29],[68.04469274 47.95530726] ; [36.95530726 26.04469274],0
v1,1,0.403336,0.698359,[59 55] ; [28 34],[56.35227273 57.64772727] ; [30.64772727 31.35227273],0
a1,1,0.439895,0.596556,[  3 113] ; [ 3 60],[  3.88826816 112.11173184] ; [ 2.11173184 60.88826816],0
n5,1,0.461236,0.542893,[98 17] ; [51 12],[96.26404494 18.73595506] ; [52.73595506 10.26404494],0
s3,1,0.491101,0.474114,[67 47] ; [32 28],[64.86206897 49.13793103] ; [34.13793103 25.86206897],0
p1,1,0.647463,0.209114,[ 12 103] ; [ 8 55],[ 12.92134831 102.07865169] ; [ 7.07865169 55.92134831],0
s4,1,0.677694,0.172733,[19 95] ; [ 9 54],[18.03389831 95.96610169] ; [ 9.96610169 53.03389831],0
n1,1,0.875931,0.024376,[11 11] ; [10 11],[10.74418605 11.25581395] ; [10.25581395 10.74418605],0
p12,1,0.877196,0.023878,[  8 107] ; [ 4 59],[  7.75280899 107.24719101] ; [ 4.24719101 58.75280899],0
b2,1,0.888033,0.019823,[20 49] ; [13 30],[20.33035714 48.66964286] ; [12.66964286 30.33035714],0
b3,1,0.888033,0.019823,[20 49] ; [13 30],[20.33035714 48.66964286] ; [12.66964286 30.33035714],0
b1,1,0.913387,0.01183,[47 69] ; [25 38],[46.65921788 69.34078212] ; [25.34078212 37.65921788],0
u2,1,0.935799,0.006488,[26 24] ; [22 21],[25.80645161 24.19354839] ; [22.19354839 20.80645161],0
p5,1,0.96181,0.002293,[15 99] ; [ 8 54],[14.89772727 99.10227273] ; [ 8.10227273 53.89772727],0
