Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,158.063699,[404  18] ; [34 42],[371.15662651  50.84337349] ; [66.84337349  9.15662651],1
p11,1,0.0,45.441466,[352  71] ; [38 40],[329.28143713  93.71856287] ; [60.71856287 17.28143713],1
p2,1,1e-06,25.149722,[369  51] ; [51 27],[354.21686747  65.78313253] ; [65.78313253 12.21686747],1
p7,1,2e-06,22.685098,[292 117] ; [33 43],[274.07216495 134.92783505] ; [50.92783505 25.07216495],1
n6,1,0.000801,11.239987,[374  45] ; [58 19],[364.93548387  54.06451613] ; [67.06451613  9.93548387],1
a3,1,0.001413,10.188343,[325  97] ; [46 31],[313.75150301 108.24849699] ; [57.24849699 19.75150301],0
p6,1,0.003366,8.597778,[181 236] ; [20 58],[169.32727273 247.67272727] ; [31.67272727 46.32727273],0
p12,1,0.003616,8.467387,[ 52 370] ; [ 1 77],[ 44.732 377.268] ; [ 8.268 69.732],0
a5,1,0.004678,7.999954,[338  85] ; [51 27],[328.43712575  94.56287425] ; [60.56287425 17.43712575],0
p8,1,0.004813,7.948503,[241 177] ; [31 46],[229.68888889 188.31111111] ; [42.31111111 34.68888889],0
s5,1,0.004974,7.88881,[194 217] ; [23 54],[182.7602459 228.2397541] ; [34.2397541 42.7602459],0
p3,1,0.005396,7.741654,[234 187] ; [30 48],[222.73346693 198.26653307] ; [41.26653307 36.73346693],0
s8,1,0.006284,7.46709,[253 167] ; [34 44],[242.04819277 177.95180723] ; [44.95180723 33.04819277],0
p4,1,0.00764,7.116093,[287 134] ; [41 37],[276.72945892 144.27054108] ; [51.27054108 26.72945892],0
v4,1,0.008318,6.963649,[412   9] ; [72  6],[408.34468938  12.65531062] ; [75.65531062  2.34468938],0
v1,1,0.01043,6.559914,[248 162] ; [35 43],[237.76639344 172.23360656] ; [45.23360656 32.76639344],0
v2,1,0.021584,5.279043,[249 156] ; [36 40],[239.96881497 165.03118503] ; [45.03118503 30.96881497],0
s7,1,0.029386,4.744883,[264 142] ; [40 37],[255.53623188 150.46376812] ; [48.46376812 28.53623188],0
