Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000126,14.707007,[ 3 28] ; [9 5],[ 8.26666667 22.73333333] ; [ 3.73333333 10.26666667],1
s7,1,0.721277,0.127273,[ 6 24] ; [3 9],[ 6.42857143 23.57142857] ; [2.57142857 9.42857143],0
a7,1,0.730668,0.118499,[15 16] ; [6 8],[14.46666667 16.53333333] ; [6.53333333 7.46666667],0
r2,1,0.763256,0.090726,[14 17] ; [7 7],[14.46666667 16.53333333] ; [6.53333333 7.46666667],0
p11,1,0.792616,0.069124,[12 19] ; [6 8],[12.4 18.6] ; [5.6 8.4],0
d5,1,0.792616,0.069124,[12 19] ; [6 8],[12.4 18.6] ; [5.6 8.4],0
a8,1,0.858499,0.031786,[ 4 26] ; [ 2 11],[ 4.18604651 25.81395349] ; [ 1.81395349 11.18604651],0
n1,1,0.892795,0.018162,[6 7] ; [2 2],[6.11764706 6.88235294] ; [1.88235294 2.11764706],0
n2,1,0.892795,0.018162,[6 7] ; [2 2],[6.11764706 6.88235294] ; [1.88235294 2.11764706],0
n3,1,0.892795,0.018162,[7 6] ; [2 2],[6.88235294 6.11764706] ; [2.11764706 1.88235294],0
v3,1,0.931419,0.007406,[ 7 24] ; [ 3 11],[ 6.88888889 24.11111111] ; [ 3.11111111 10.88888889],0
a2,1,0.931419,0.007406,[ 2 29] ; [ 1 13],[ 2.06666667 28.93333333] ; [ 0.93333333 13.06666667],0
b4,1,0.953788,0.003358,[18 13] ; [8 6],[17.91111111 13.08888889] ; [8.08888889 5.91111111],0
p10,1,0.976305,0.000882,[13 17] ; [6 8],[12.95454545 17.04545455] ; [6.04545455 7.95454545],0
u3,1,1.0,0.0,[ 3 15] ; [1 5],[ 3. 15.] ; [1. 5.],0
