Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,107.401936,[104  32] ; [ 22 124],[60.76595745 75.23404255] ; [65.23404255 80.76595745],1
d5,1,0.0,81.99787,[136   2] ; [76 71],[102.65263158  35.34736842] ; [109.34736842  37.65263158],1
d3,1,0.0,75.130105,[116  22] ; [49 98],[79.89473684 58.10526316] ; [85.10526316 61.89473684],1
d4,1,0.0,70.32193,[134   3] ; [81 66],[103.71478873  33.28521127] ; [111.28521127  35.71478873],1
a2,1,0.0,42.606694,[51 88] ; [  8 139],[ 28.67482517 110.32517483] ; [ 30.32517483 116.67482517],1
a4,1,0.0,42.509461,[88 50] ; [ 37 109],[60.73943662 77.26056338] ; [64.26056338 81.73943662],1
a5,1,1e-06,24.990158,[117  22] ; [84 63],[97.68881119 41.31118881] ; [103.31118881  43.68881119],1
u1,1,7e-06,20.226598,[ 32 107] ; [  7 140],[ 18.95454545 120.04545455] ; [ 20.04545455 126.95454545],1
a3,1,8.5e-05,15.433555,[113  25] ; [88 57],[98.01413428 39.98586572] ; [102.98586572  42.01413428],1
a6,1,0.000664,11.586941,[102  35] ; [81 66],[88.27816901 48.72183099] ; [94.72183099 52.27816901],1
r2,1,0.001215,10.467019,[132   3] ; [127  18],[124.875  10.125] ; [134.125  10.875],0
v2,1,0.005114,7.838757,[80 55] ; [57 78],[68.5 66.5] ; [68.5 66.5],0
s8,1,0.005407,7.737913,[61 78] ; [ 41 105],[49.74736842 89.25263158] ; [52.25263158 93.74736842],0
r1,1,0.029296,4.750115,[111  27] ; [101  45],[103.01408451  34.98591549] ; [108.98591549  37.01408451],0
n6,1,0.029613,4.731622,[118  21] ; [108  37],[110.61267606  28.38732394] ; [115.38732394  29.61267606],0
r3,1,0.041265,4.165099,[127  11] ; [122  23],[121.4204947  16.5795053] ; [127.5795053  17.4204947],0
s4,1,0.041327,4.162555,[ 12 124] ; [ 25 122],[ 17.78091873 118.21908127] ; [ 19.21908127 127.78091873],0
v3,1,0.042,4.135214,[57 77] ; [44 99],[48.85920578 85.14079422] ; [52.14079422 90.85920578],0
a7,1,0.050123,3.837352,[97 41] ; [87 60],[89.09473684 48.90526316] ; [94.90526316 52.09473684],0
s7,1,0.061448,3.497875,[65 70] ; [51 87],[57.36263736 77.63736264] ; [58.63736264 79.36263736],0
p10,1,0.066765,3.36081,[103  35] ; [93 51],[95.91489362 42.08510638] ; [100.08510638  43.91489362],0
p9,1,0.099417,2.714866,[105  30] ; [98 44],[98.93501805 36.06498195] ; [104.06498195  37.93501805],0
r4,1,0.119863,2.41911,[117  22] ; [113  34],[111.78321678  27.21678322] ; [118.21678322  28.78321678],0
v4,1,0.183087,1.772383,[126  13] ; [124  21],[122.35915493  16.64084507] ; [127.64084507  17.35915493],0
s1,1,0.192778,1.696262,[  4 132] ; [  9 136],[  6.29181495 129.70818505] ; [  6.70818505 138.29181495],0
n2,1,0.230674,1.436701,[29 13] ; [33  8],[31.37349398 10.62650602] ; [30.62650602 10.37349398],0
p7,1,0.244001,1.357328,[67 65] ; [63 81],[62.17391304 69.82608696] ; [67.82608696 76.17391304],0
s2,1,0.307544,1.041192,[61 78] ; [55 90],[56.77464789 82.22535211] ; [59.22535211 85.77464789],0
n1,1,0.310835,1.027123,[16 24] ; [21 20],[18.27160494 21.72839506] ; [18.72839506 22.27160494],0
n5,1,0.348532,0.878793,[113  25] ; [113  33],[109.81690141  28.18309859] ; [116.18309859  29.81690141],0
b5,1,0.39991,0.708596,[89 50] ; [87 60],[85.53846154 53.46153846] ; [90.46153846 56.53846154],0
p6,1,0.428642,0.626499,[ 27 110] ; [ 23 120],[ 24.46428571 112.53571429] ; [ 25.53571429 117.46428571],0
p11,1,0.542024,0.371802,[101  38] ; [102  45],[98.66083916 40.33916084] ; [104.33916084  42.66083916],0
b1,1,0.566718,0.328205,[54 85] ; [62 85],[56.37762238 82.62237762] ; [59.62237762 87.37762238],0
s5,1,0.600237,0.274639,[35 98] ; [ 33 107],[33.12820513 99.87179487] ; [ 34.87179487 105.12820513],0
b4,1,0.659503,0.194128,[83 56] ; [84 63],[81.16433566 57.83566434] ; [85.83566434 61.16433566],0
p8,1,0.714422,0.133901,[44 91] ; [ 44 100],[42.58064516 92.41935484] ; [45.41935484 98.58064516],0
p1,1,0.743334,0.107218,[ 11 128] ; [ 10 135],[ 10.27816901 128.72183099] ; [ 10.72183099 134.27816901],0
a8,1,0.765744,0.088772,[ 23 101] ; [ 24 116],[ 22.07575758 101.92424242] ; [ 24.92424242 115.07575758],0
u3,1,0.767833,0.087149,[11 15] ; [27 32],[11.62352941 14.37647059] ; [26.37647059 32.62352941],0
