Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,64.055063,[42 49] ; [513 104],[71.33474576 19.66525424] ; [483.66525424 133.33474576],1
n4,1,0.0,53.349698,[46 47] ; [512 106],[72.98734177 20.01265823] ; [485.01265823 132.98734177],1
r4,1,5e-06,20.702475,[76 17] ; [585  33],[86.45991561  6.54008439] ; [574.54008439  43.45991561],1
r2,1,0.000274,13.237074,[82 10] ; [596  18],[88.35127479  3.64872521] ; [589.64872521  24.35127479],1
u2,1,0.002327,9.271742,[27  5] ; [90 72],[19.29896907 12.70103093] ; [97.70103093 64.29896907],0
p11,1,0.003669,8.440586,[69 24] ; [531  87],[78.48101266 14.51898734] ; [521.51898734  96.48101266],0
b1,1,0.003734,8.408753,[46 47] ; [210 408],[33.48523207 59.51476793] ; [222.51476793 395.48523207],0
p2,1,0.010315,6.579744,[72 21] ; [537  78],[79.99576271 13.00423729] ; [529.00423729  85.99576271],0
d2,1,0.010656,6.521721,[33 60] ; [306 310],[44.46685472 48.53314528] ; [294.53314528 321.46685472],0
a5,1,0.011304,6.416938,[60 33] ; [474 144],[69.84810127 23.15189873] ; [464.15189873 153.84810127],0
p4,1,0.012281,6.26989,[47 45] ; [398 218],[57.82485876 34.17514124] ; [387.17514124 228.82485876],0
p12,1,0.013044,6.163195,[ 2 91] ; [ 62 554],[ 8.39492243 84.60507757] ; [ 55.60507757 560.39492243],0
p6,1,0.013392,6.116627,[24 67] ; [244 368],[34.6913229 56.3086771] ; [233.3086771 378.6913229],0
u1,1,0.013499,6.10248,[ 8 85] ; [118 500],[16.48101266 76.51898734] ; [109.51898734 508.48101266],0
p3,1,0.013738,6.071532,[38 55] ; [336 280],[49.05782793 43.94217207] ; [324.94217207 291.05782793],0
s5,1,0.01446,5.981133,[22 67] ; [227 369],[32.35182482 56.64817518] ; [216.64817518 379.35182482],0
s6,1,0.017653,5.630287,[55 38] ; [432 174],[64.79399142 28.20600858] ; [422.20600858 183.79399142],0
v3,1,0.019624,5.445026,[26 61] ; [258 341],[36.01749271 50.98250729] ; [247.98250729 351.01749271],0
s7,1,0.028948,4.770678,[36 52] ; [316 276],[45.55294118 42.44705882] ; [306.44705882 285.55294118],0
a4,1,0.030819,4.662998,[32 61] ; [286 331],[41.65352113 51.34647887] ; [276.34647887 340.65352113],0
u3,1,0.031639,4.617973,[24  7] ; [92 70],[18.63212435 12.36787565] ; [97.36787565 64.63212435],0
a2,1,0.031736,4.612688,[14 79] ; [156 462],[22.23628692 70.76371308] ; [147.76371308 470.23628692],0
r3,1,0.031995,4.598791,[85  8] ; [594  23],[88.93943662  4.06056338] ; [590.06056338  26.93943662],0
b3,1,0.033437,4.523259,[12 37] ; [148 220],[18.80095923 30.19904077] ; [141.19904077 226.80095923],0
b2,1,0.033437,4.523259,[12 37] ; [148 220],[18.80095923 30.19904077] ; [141.19904077 226.80095923],0
v1,1,0.039989,4.218331,[41 48] ; [347 255],[49.9739508 39.0260492] ; [338.0260492 263.9739508],0
p5,1,0.058759,3.572084,[ 6 86] ; [ 83 530],[11.6141844 80.3858156] ; [ 77.3858156 535.6141844],0
p9,1,0.070351,3.274811,[84  9] ; [585  31],[87.75317348  5.24682652] ; [581.24682652  34.75317348],0
p8,1,0.085683,2.953675,[45 48] ; [353 257],[52.6514936 40.3485064] ; [345.3485064 264.6514936],0
d1,1,0.093157,2.818956,[49 44] ; [382 236],[56.37552743 36.62447257] ; [374.62447257 243.37552743],0
a3,1,0.094799,2.79093,[61 32] ; [455 161],[67.68406206 25.31593794] ; [448.31593794 167.68406206],0
a8,1,0.170432,1.879141,[ 7 79] ; [ 76 490],[10.94785276 75.05214724] ; [ 72.05214724 493.94785276],0
p7,1,0.185753,1.750982,[53 34] ; [411 193],[58.41968162 28.58031838] ; [405.58031838 198.41968162],0
s2,1,0.205157,1.605279,[44 48] ; [337 277],[49.64872521 42.35127479] ; [331.35127479 282.64872521],0
r1,1,0.217083,1.523551,[71 21] ; [509 108],[75.26093089 16.73906911] ; [504.73906911 112.26093089],0
