Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,88.615107,[218  66] ; [ 42 100],[173.33333333 110.66666667] ; [86.66666667 55.33333333],1
s2,1,0.0,44.942202,[258  28] ; [90 52],[232.54205607  53.45794393] ; [115.45794393  26.54205607],1
a3,1,0.0,41.087873,[241  44] ; [79 62],[214.08450704  70.91549296] ; [105.91549296  35.08450704],1
s6,1,0.0,35.433959,[260  20] ; [99 40],[239.90453461  40.09546539] ; [119.09546539  19.90453461],1
n4,1,2e-06,23.045299,[246  38] ; [95 47],[227.33333333  56.66666667] ; [113.66666667  28.33333333],1
a5,1,2.6e-05,17.66349,[231  55] ; [88 54],[213.1635514  72.8364486] ; [105.8364486  36.1635514],1
s5,1,4.7e-05,16.565968,[137 132] ; [40 95],[117.8539604 151.1460396] ; [59.1460396 75.8539604],1
n5,1,5.9e-05,16.146917,[241  43] ; [96 45],[225.19529412  58.80470588] ; [111.80470588  29.19529412],1
p4,1,0.000108,14.992714,[194  90] ; [69 72],[175.74588235 108.25411765] ; [87.25411765 53.74588235],1
d2,1,0.000469,12.233108,[165 119] ; [57 85],[148. 136.] ; [74. 68.],1
a4,1,0.000598,11.781679,[151 135] ; [50 92],[134.31308411 151.68691589] ; [66.68691589 75.31308411],1
p5,1,0.000648,11.633274,[ 50 231] ; [  8 133],[ 38.62085308 242.37914692] ; [ 19.37914692 121.62085308],1
p3,1,0.000876,11.072365,[169 116] ; [60 82],[152.84543326 132.15456674] ; [76.15456674 65.84543326],1
p7,1,0.0009,11.022466,[203  73] ; [78 58],[188.24271845  87.75728155] ; [92.75728155 43.24271845],1
p6,1,0.001063,10.714581,[132 151] ; [42 98],[116.41134752 166.58865248] ; [57.58865248 82.41134752],0
n6,1,0.001382,10.230326,[254  28] ; [111  30],[243.33333333  38.66666667] ; [121.66666667  19.33333333],0
r1,1,0.001486,10.095978,[244  41] ; [102  38],[232.02352941  52.97647059] ; [113.97647059  26.02352941],0
d1,1,0.003044,8.780881,[195  91] ; [76 66],[181.08878505 104.91121495] ; [89.91121495 52.08878505],0
u1,1,0.003948,8.307539,[ 68 218] ; [ 17 125],[ 56.79906542 229.20093458] ; [ 28.20093458 113.79906542],0
p1,1,0.004611,8.025826,[ 34 250] ; [  5 136],[ 26.06117647 257.93882353] ; [ 12.93882353 128.06117647],0
v4,1,0.011105,6.448497,[278   6] ; [131  10],[273.30823529  10.69176471] ; [135.69176471   5.30823529],0
a8,1,0.011272,6.421848,[ 51 214] ; [ 13 124],[ 42.18905473 222.81094527] ; [ 21.81094527 115.18905473],0
p8,1,0.012977,6.172189,[165 117] ; [65 77],[152.97169811 129.02830189] ; [77.02830189 64.97169811],0
a2,1,0.014561,5.968883,[ 86 200] ; [ 27 115],[ 75.50934579 210.49065421] ; [ 37.49065421 104.50934579],0
s1,1,0.015169,5.896765,[ 16 268] ; [  1 139],[ 11.38679245 272.61320755] ; [  5.61320755 134.38679245],0
u4,1,0.019724,5.436182,[ 15 271] ; [  1 141],[ 10.69158879 275.30841121] ; [  5.30841121 136.69158879],0
n1,1,0.030123,4.702256,[32 27] ; [ 9 21],[27.17977528 31.82022472] ; [13.82022472 16.17977528],0
u3,1,0.04345,4.077814,[33 12] ; [33 28],[28.01886792 16.98113208] ; [37.98113208 23.01886792],0
v3,1,0.046602,3.959694,[122 150] ; [47 89],[112.66666667 159.33333333] ; [56.33333333 79.66666667],0
v2,1,0.055146,3.67766,[170 106] ; [67 63],[161.11330049 114.88669951] ; [75.88669951 54.11330049],0
r2,1,0.06136,3.500229,[276   5] ; [133   7],[272.99049881   8.00950119] ; [136.00950119   3.99049881],0
d5,1,0.06527,3.398127,[238  45] ; [109  33],[231.06117647  51.93882353] ; [115.93882353  26.06117647],0
v1,1,0.078372,3.098343,[163 114] ; [66 67],[154.71463415 122.28536585] ; [74.28536585 58.71463415],0
a7,1,0.094074,2.803246,[199  87] ; [109  32],[206.29508197  79.70491803] ; [101.70491803  39.29508197],0
b5,1,0.121758,2.394556,[163 123] ; [92 50],[170.39719626 115.60280374] ; [84.60280374 57.39719626],0
b1,1,0.151413,2.057954,[113 173] ; [46 96],[106.24766355 179.75233645] ; [52.75233645 89.24766355],0
d3,1,0.173583,1.851727,[208  76] ; [95 47],[202.  82.] ; [101.  41.],0
d4,1,0.175495,1.83537,[247  36] ; [117  25],[242.38117647  40.61882353] ; [121.61882353  20.38117647],0
b3,1,0.239421,1.384,[ 82 115] ; [25 49],[ 77.78228782 119.21771218] ; [29.21771218 44.78228782],0
b2,1,0.239421,1.384,[ 82 115] ; [25 49],[ 77.78228782 119.21771218] ; [29.21771218 44.78228782],0
b4,1,0.292293,1.109032,[162 124] ; [88 54],[167.05607477 118.94392523] ; [82.94392523 59.05607477],0
u2,1,0.330097,0.948518,[27 16] ; [33 29],[24.57142857 18.42857143] ; [35.42857143 26.57142857],0
s4,1,0.333007,0.937171,[ 67 219] ; [ 27 113],[ 63.10798122 222.89201878] ; [ 30.89201878 109.10798122],0
r4,1,0.371016,0.800259,[265  21] ; [128  14],[262.61214953  23.38785047] ; [130.38785047  11.61214953],0
a1,1,0.381169,0.766929,[ 18 268] ; [  6 136],[ 16.03738318 269.96261682] ; [  7.96261682 134.03738318],0
n2,1,0.430174,0.622354,[51  8] ; [24  6],[49.71910112  9.28089888] ; [25.28089888  4.71910112],0
a6,1,0.450495,0.569406,[187  96] ; [99 43],[190.44235294  92.55764706] ; [95.55764706 46.44235294],0
p12,1,0.47407,0.512474,[ 35 250] ; [ 14 127],[ 32.78169014 252.21830986] ; [ 16.21830986 124.78169014],0
n3,1,0.568909,0.324512,[44 15] ; [24  6],[45.07865169 13.92134831] ; [22.92134831  7.07865169],0
p10,1,0.653944,0.200964,[256  28] ; [129  12],[257.27058824  26.72941176] ; [127.72941176  13.27058824],0
