Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,195.604563,[ 68 286] ; [258 104],[161.17877095 192.82122905] ; [164.82122905 197.17877095],1
s2,1,0.0,137.232591,[102 248] ; [265  98],[180.1542777 169.8457223] ; [186.8457223 176.1542777],1
s3,1,0.0,97.056893,[132 216] ; [270  92],[197.03661972 150.96338028] ; [204.96338028 157.03661972],1
s6,1,0.0,94.031124,[178 167] ; [306  52],[237.52489331 107.47510669] ; [246.47510669 111.52489331],1
a3,1,0.0,49.72718,[210 144] ; [301  61],[252.6452514 101.3547486] ; [258.3547486 103.6452514],1
s5,1,0.0,36.300481,[ 82 260] ; [160 189],[119.77424023 222.22575977] ; [122.22575977 226.77424023],1
p6,1,0.0,29.940981,[ 98 254] ; [171 187],[133.36338028 218.63661972] ; [135.63661972 222.36338028],1
p4,1,0.0,27.27079,[177 175] ; [252 111],[211.2 140.8] ; [217.8 145.2],1
n4,1,0.0,26.231383,[256  98] ; [318  45],[283.39748954  70.60251046] ; [290.60251046  72.39748954],1
p3,1,0.0,25.755402,[144 211] ; [216 147],[177.99442897 177.00557103] ; [182.00557103 180.99442897],1
u1,1,1e-06,24.217119,[ 43 312] ; [ 97 267],[ 69.12378303 285.87621697] ; [ 70.87621697 293.12378303],1
v3,1,5e-06,21.021463,[109 235] ; [172 181],[138.68579627 205.31420373] ; [142.31420373 210.68579627],1
a5,1,3e-05,17.394908,[236 119] ; [292  72],[260.69541029  94.30458971] ; [267.30458971  96.69541029],1
n5,1,3.5e-05,17.124882,[253  99] ; [308  56],[275.79888268  76.20111732] ; [285.20111732  78.79888268],1
p5,1,5e-05,16.45363,[ 25 329] ; [ 61 299],[ 42.63865546 311.36134454] ; [ 43.36134454 316.63865546],1
d2,1,6.4e-05,15.985704,[149 204] ; [208 156],[175.76150628 177.23849372] ; [181.23849372 182.76150628],1
a2,1,0.000186,13.968361,[ 64 291] ; [109 255],[ 85.41724618 269.58275382] ; [ 87.58275382 276.41724618],1
p7,1,0.000199,13.842905,[204 146] ; [253 100],[227.52489331 122.47510669] ; [229.47510669 123.52489331],1
r1,1,0.000512,12.072372,[265  88] ; [310  53],[283.48463687  69.51536313] ; [291.51536313  71.48463687],1
a4,1,0.000761,11.333887,[139 215] ; [188 175],[161.44769874 192.55230126] ; [165.55230126 197.44769874],1
p9,1,0.001935,9.609804,[288  62] ; [325  35],[302.18309859  47.81690141] ; [310.81690141  49.18309859],0
