Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,40.954255,[17 32] ; [71  9],[33.42635659 15.57364341] ; [54.57364341 25.42635659],1
r2,1,1.9e-05,18.322491,[29 18] ; [74  6],[38.11811024  8.88188976] ; [64.88188976 15.11811024],1
r3,1,3.3e-05,17.244703,[26 23] ; [69 11],[36.08527132 12.91472868] ; [58.91472868 21.08527132],1
u3,1,0.000657,11.608299,[ 7 19] ; [23  9],[13.44827586 12.55172414] ; [16.55172414 15.44827586],1
v4,1,0.001093,10.663142,[30 19] ; [69 11],[37.60465116 11.39534884] ; [61.39534884 18.60465116],0
d5,1,0.001197,10.495273,[22 27] ; [58 21],[30.625 18.375] ; [49.375 29.625],0
s6,1,0.002799,8.934049,[12 37] ; [40 38],[20.06299213 28.93700787] ; [31.93700787 46.06299213],0
a7,1,0.00366,8.445075,[19 30] ; [52 28],[26.96899225 22.03100775] ; [44.03100775 35.96899225],0
a5,1,0.005719,7.636933,[19 30] ; [51 29],[26.58914729 22.41085271] ; [43.41085271 36.58914729],0
s8,1,0.008205,6.988221,[ 3 46] ; [19 59],[ 8.48818898 40.51181102] ; [13.51181102 64.48818898],0
d4,1,0.009889,6.65479,[25 24] ; [58 21],[31.7734375 17.2265625] ; [51.2265625 27.7734375],0
p11,1,0.011475,6.390175,[14 35] ; [41 39],[20.89147287 28.10852713] ; [34.10852713 45.89147287],0
d1,1,0.027371,4.867274,[12 37] ; [35 45],[17.85271318 31.14728682] ; [29.14728682 50.85271318],0
n4,1,0.030424,4.685147,[25 24] ; [56 24],[30.76744186 18.23255814] ; [50.23255814 29.76744186],0
u1,1,0.036391,4.378691,[ 2 47] ; [13 67],[ 5.69767442 43.30232558] ; [ 9.30232558 70.69767442],0
s3,1,0.045234,4.009888,[15 33] ; [39 40],[20.40944882 27.59055118] ; [33.59055118 45.40944882],0
b4,1,0.050716,3.817636,[22 27] ; [50 30],[27.34883721 21.65116279] ; [44.65116279 35.34883721],0
s2,1,0.072745,3.219976,[ 9 40] ; [26 53],[13.3984375 35.6015625] ; [21.6015625 57.3984375],0
a4,1,0.110454,2.547718,[15 33] ; [36 43],[19.27559055 28.72440945] ; [31.72440945 47.27559055],0
a3,1,0.134344,2.241579,[23 25] ; [48 30],[27.04761905 20.95238095] ; [43.95238095 34.04761905],0
s4,1,0.13896,2.189439,[12 37] ; [11 67],[ 8.87401575 40.12598425] ; [14.12598425 63.87401575],0
a2,1,0.143544,2.139553,[ 5 44] ; [16 64],[ 7.97674419 41.02325581] ; [13.02325581 66.97674419],0
d3,1,0.157866,1.994553,[21 28] ; [44 35],[24.8828125 24.1171875] ; [40.1171875 38.8828125],0
v1,1,0.16129,1.962086,[ 8 40] ; [22 58],[11.25 36.75] ; [18.75 61.25],0
p2,1,0.164097,1.93606,[22 27] ; [46 34],[25.82945736 23.17054264] ; [42.17054264 37.82945736],0
s1,1,0.234104,1.41575,[ 3 46] ; [10 69],[ 4.9765625 44.0234375] ; [ 8.0234375 70.9765625],0
a1,1,0.236704,1.400118,[ 6 43] ; [ 5 75],[ 4.17829457 44.82170543] ; [ 6.82170543 73.17829457],0
n6,1,0.283651,1.149512,[26 22] ; [51 29],[28.875 19.125] ; [48.125 31.875],0
n1,1,0.297851,1.083789,[ 7 15] ; [16 19],[ 8.87719298 13.12280702] ; [14.12280702 20.87719298],0
p5,1,0.32616,0.964083,[ 2 46] ; [ 7 73],[ 3.375 44.625] ; [ 5.625 74.375],0
v3,1,0.357642,0.846157,[ 7 42] ; [16 61],[ 8.94444444 40.05555556] ; [14.05555556 62.94444444],0
a8,1,0.380502,0.769079,[ 4 44] ; [10 64],[ 5.50819672 42.49180328] ; [ 8.49180328 65.50819672],0
s7,1,0.394994,0.723512,[10 36] ; [21 52],[11.98319328 34.01680672] ; [19.01680672 53.98319328],0
p8,1,0.464583,0.53483,[10 38] ; [21 58],[11.71653543 36.28346457] ; [19.28346457 59.71653543],0
u2,1,0.479416,0.500191,[ 9 17] ; [14 18],[10.31034483 15.68965517] ; [12.68965517 19.31034483],0
n3,1,0.508813,0.436508,[10 12] ; [18 15],[11.2 10.8] ; [16.8 16.2],0
n2,1,0.535782,0.383413,[11 11] ; [21 15],[12.13793103  9.86206897] ; [19.86206897 16.13793103],0
p1,1,0.561318,0.337427,[ 3 46] ; [ 7 71],[ 3.85826772 45.14173228] ; [ 6.14173228 71.85826772],0
a6,1,0.605961,0.266099,[25 24] ; [44 35],[26.4140625 22.5859375] ; [42.5859375 36.4140625],0
d2,1,0.691866,0.157072,[23 25] ; [35 44],[21.92125984 26.07874016] ; [36.07874016 42.92125984],0
p9,1,0.703934,0.144411,[16 31] ; [24 54],[15.04 31.96] ; [24.96 53.04],0
s5,1,0.718388,0.130042,[ 8 40] ; [11 66],[ 7.296 40.704] ; [11.704 65.296],0
p12,1,0.731111,0.118094,[ 1 48] ; [ 1 78],[ 0.765625 48.234375] ; [ 1.234375 77.765625],0
p6,1,0.733594,0.115837,[ 9 39] ; [17 63],[ 9.75 38.25] ; [16.25 63.75],0
b5,1,0.74887,0.102483,[28 21] ; [48 32],[28.86821705 20.13178295] ; [47.13178295 32.86821705],0
p7,1,0.815783,0.054276,[20 29] ; [31 49],[19.37209302 29.62790698] ; [31.62790698 48.37209302],0
b2,1,0.837383,0.042124,[11 25] ; [16 33],[11.43529412 24.56470588] ; [15.56470588 33.43529412],0
b3,1,0.837383,0.042124,[11 25] ; [16 33],[11.43529412 24.56470588] ; [15.56470588 33.43529412],0
b1,1,0.870324,0.02665,[25 24] ; [42 38],[25.4496124 23.5503876] ; [41.5503876 38.4496124],0
n5,1,0.926905,0.008416,[29 20] ; [48 32],[29.24806202 19.75193798] ; [47.75193798 32.24806202],0
p3,1,0.941419,0.0054,[15 34] ; [24 56],[14.81395349 34.18604651] ; [24.18604651 55.81395349],0
p4,1,0.985634,0.000324,[16 33] ; [26 54],[15.95348837 33.04651163] ; [26.04651163 53.95348837],0
