Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,51.766853,[339 233] ; [20 79],[306.03278689 265.96721311] ; [52.96721311 46.03278689],1
p7,1,0.0,40.881085,[401 168] ; [36 61],[373.35285285 195.64714715] ; [63.64714715 33.35285285],1
p11,1,0.0,28.652156,[480 103] ; [58 41],[459.90322581 123.09677419] ; [78.09677419 20.90322581],1
p4,1,0.0,26.018723,[385 196] ; [39 60],[362.27058824 218.72941176] ; [61.72941176 37.27058824],1
p10,1,2e-06,23.11681,[496  82] ; [64 33],[479.52592593  98.47407407] ; [80.47407407 16.52592593],1
n4,1,3e-06,21.958148,[478 103] ; [61 38],[460.52794118 120.47205882] ; [78.47205882 20.52794118],1
p9,1,7e-06,20.176682,[507  68] ; [68 28],[492.73472429  82.26527571] ; [82.26527571 13.73472429],1
n5,1,0.000152,14.353217,[454 126] ; [60 39],[439.05743741 140.94256259] ; [74.94256259 24.05743741],1
p3,1,0.000682,11.537927,[319 263] ; [36 63],[303.39207048 278.60792952] ; [51.60792952 47.39207048],1
p6,1,0.000928,10.966192,[229 344] ; [22 76],[214.34128167 358.65871833] ; [36.65871833 61.34128167],1
v1,1,0.002594,9.07287,[331 238] ; [40 56],[317.44210526 251.55789474] ; [53.55789474 42.44210526],0
d3,1,0.013508,6.10131,[445 138] ; [64 35],[435.11290323 147.88709677] ; [73.88709677 25.11290323],0
a7,1,0.014016,6.036101,[449 133] ; [65 34],[439.27753304 142.72246696] ; [74.72246696 24.27753304],0
b1,1,0.015694,5.836848,[203 380] ; [47 52],[213.70967742 369.29032258] ; [36.29032258 62.70967742],0
u4,1,0.021628,5.275505,[ 12 571] ; [ 6 93],[ 15.38709677 567.61290323] ; [ 2.61290323 96.38709677],0
v4,1,0.032561,4.56872,[569  13] ; [93  6],[565.76211454  16.23788546] ; [96.23788546  2.76211454],0
a8,1,0.033161,4.537462,[ 83 440] ; [ 7 87],[ 76.28849271 446.71150729] ; [13.71150729 80.28849271],0
a6,1,0.042241,4.125541,[412 170] ; [60 39],[403.38325991 178.61674009] ; [68.61674009 30.38325991],0
p5,1,0.057315,3.613418,[ 68 513] ; [ 5 91],[ 62.64844904 518.35155096] ; [10.35155096 85.64844904],0
n6,1,0.077178,3.123345,[502  78] ; [79 20],[496.28865979  83.71134021] ; [84.71134021 14.28865979],0
r1,1,0.086612,2.936242,[505  74] ; [80 19],[499.57964602  79.42035398] ; [85.42035398 13.57964602],0
r3,1,0.107916,2.584477,[575   6] ; [96  3],[573.31029412   7.68970588] ; [97.68970588  1.31029412],0
a5,1,0.111388,2.534412,[460 123] ; [71 28],[453.91935484 129.08064516] ; [77.08064516 21.91935484],0
a4,1,0.113343,2.506983,[285 297] ; [57 42],[292.28193833 289.71806167] ; [49.71806167 49.28193833],0
s4,1,0.115512,2.47714,[ 93 482] ; [22 75],[ 98.40029762 476.59970238] ; [16.59970238 80.40029762],0
s1,1,0.180245,1.795601,[ 15 559] ; [ 5 93],[ 17.08333333 556.91666667] ; [ 2.91666667 95.08333333],0
a1,1,0.192013,1.702106,[ 24 559] ; [ 7 92],[ 26.5 556.5] ; [ 4.5 94.5],0
s3,1,0.233126,1.421684,[328 248] ; [50 49],[322.56 253.44] ; [55.44 43.56],0
n1,1,0.251248,1.316352,[43 72] ; [16 17],[45.84459459 69.15540541] ; [13.15540541 19.84459459],0
