Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,7.8e-05,15.604501,[47 16] ; [174 191],[32.53037383 30.46962617] ; [188.46962617 176.53037383],1
s2,1,0.00015,14.377681,[36 28] ; [117 252],[22.61431871 41.38568129] ; [130.38568129 238.61431871],1
s3,1,0.000182,14.003793,[40 24] ; [137 228],[26.40559441 37.59440559] ; [150.59440559 214.40559441],1
s5,1,0.001054,10.730531,[26 34] ; [ 85 280],[15.67058824 44.32941176] ; [ 95.32941176 269.67058824],0
n4,1,0.003016,8.797465,[34 30] ; [266 105],[44.13793103 19.86206897] ; [255.86206897 115.13793103],0
p3,1,0.055146,3.67766,[33 31] ; [142 224],[26.04651163 37.95348837] ; [148.95348837 217.04651163],0
a2,1,0.055208,3.675798,[ 8 56] ; [ 86 285],[13.82988506 50.17011494] ; [ 80.17011494 290.82988506],0
s7,1,0.072884,3.216852,[22 39] ; [ 89 266],[16.27644231 44.72355769] ; [ 94.72355769 260.27644231],0
a6,1,0.080258,3.059667,[38 26] ; [261 110],[43.9908046 20.0091954] ; [255.0091954 115.9908046],0
p6,1,0.080335,3.05811,[22 41] ; [ 88 272],[16.38297872 46.61702128] ; [ 93.61702128 266.38297872],0
u1,1,0.091526,2.84732,[ 5 59] ; [ 59 312],[ 9.41609195 54.58390805] ; [ 54.58390805 316.41609195],0
p1,1,0.104373,2.637412,[ 1 63] ; [ 25 343],[ 3.85185185 60.14814815] ; [ 22.14814815 345.85185185],0
p11,1,0.105529,2.619929,[41 23] ; [274  97],[46.34482759 17.65517241] ; [268.65517241 102.34482759],0
a8,1,0.117153,2.454978,[ 3 56] ; [ 41 301],[ 6.47381546 52.52618454] ; [ 37.52618454 304.47381546],0
d1,1,0.120204,2.414663,[34 30] ; [235 136],[39.57701149 24.42298851] ; [229.42298851 141.57701149],0
d3,1,0.192619,1.69747,[52 12] ; [273  98],[47.81609195 16.18390805] ; [277.18390805  93.81609195],0
d2,1,0.194535,1.682935,[25 39] ; [176 192],[29.77777778 34.22222222] ; [171.22222222 196.77777778],0
p12,1,0.255981,1.290364,[ 1 63] ; [ 17 349],[ 2.67906977 61.32093023] ; [ 15.32093023 350.67906977],0
v3,1,0.262081,1.257732,[15 46] ; [114 245],[18.73571429 42.26428571] ; [110.26428571 248.73571429],0
r3,1,0.279881,1.167668,[55  7] ; [343  27],[57.12037037  4.87962963] ; [340.87962963  29.12037037],0
v1,1,0.284605,1.144969,[25 38] ; [170 192],[28.90588235 34.09411765] ; [166.09411765 195.90588235],0
u3,1,0.288077,1.128588,[13  7] ; [60 55],[10.81481481  9.18518519] ; [62.18518519 52.81481481],0
r1,1,0.317417,0.99956,[45 19] ; [281  88],[48.18475751 15.81524249] ; [277.81524249  91.18475751],0
u2,1,0.318821,0.993775,[ 9 11] ; [65 49],[11.04477612  8.95522388] ; [62.95522388 51.04477612],0
n2,1,0.333051,0.936997,[15  4] ; [63 30],[13.23214286  5.76785714] ; [64.76785714 28.23214286],0
b4,1,0.381413,0.766141,[42 22] ; [222 149],[38.84137931 25.15862069] ; [225.15862069 145.84137931],0
b3,1,0.38824,0.744446,[ 8 22] ; [ 71 134],[10.08510638 19.91489362] ; [ 68.91489362 136.08510638],0
b2,1,0.38824,0.744446,[ 8 22] ; [ 71 134],[10.08510638 19.91489362] ; [ 68.91489362 136.08510638],0
s1,1,0.463301,0.537909,[ 3 60] ; [ 11 357],[ 2.04640371 60.95359629] ; [ 11.95359629 356.04640371],0
n5,1,0.464219,0.535703,[39 25] ; [241 126],[41.57772622 22.42227378] ; [238.42227378 128.57772622],0
p2,1,0.484453,0.488823,[48 16] ; [288  77],[50.12587413 13.87412587] ; [285.87412587  79.12587413],0
d5,1,0.493475,0.46894,[52 12] ; [314  57],[53.84827586 10.15172414] ; [312.15172414  58.84827586],0
b5,1,0.534038,0.386702,[36 28] ; [224 147],[38.25287356 25.74712644] ; [221.74712644 149.25287356],0
p9,1,0.606884,0.264737,[49 13] ; [276  87],[47.41176471 14.58823529] ; [277.58823529  85.41176471],0
p8,1,0.632756,0.228342,[25 36] ; [162 204],[26.71428571 34.28571429] ; [160.28571429 205.71428571],0
a7,1,0.637568,0.221938,[46 18] ; [277  94],[47.52183908 16.47816092] ; [275.47816092  95.52183908],0
n1,1,0.651978,0.203415,[ 7 12] ; [29 63],[ 6.16216216 12.83783784] ; [29.83783784 62.16216216],0
p7,1,0.659639,0.193963,[33 29] ; [203 158],[34.59101655 27.40898345] ; [201.40898345 159.59101655],0
r4,1,0.688557,0.160652,[52 12] ; [309  62],[53.11264368 10.88735632] ; [307.88735632  63.11264368],0
p4,1,0.703873,0.144474,[34 30] ; [184 180],[32.59813084 31.40186916] ; [185.40186916 178.59813084],0
n3,1,0.721561,0.127002,[12  7] ; [62 30],[12.66666667  6.33333333] ; [61.33333333 30.66666667],0
n6,1,0.727233,0.121668,[50 13] ; [284  83],[48.93488372 14.06511628] ; [285.06511628  81.93488372],0
a5,1,0.728695,0.120314,[44 20] ; [263 108],[45.16781609 18.83218391] ; [261.83218391 109.16781609],0
b1,1,0.752579,0.099377,[23 41] ; [141 230],[24.12873563 39.87126437] ; [139.87126437 231.12873563],0
r2,1,0.793009,0.068856,[57  6] ; [333  31],[57.54098361  5.45901639] ; [332.45901639  31.54098361],0
p10,1,0.81895,0.052393,[47 16] ; [268  98],[46.25874126 16.74125874] ; [268.74125874  97.25874126],0
a1,1,0.883718,0.021391,[ 3 61] ; [ 19 352],[ 3.23678161 60.76321839] ; [ 18.76321839 352.23678161],0
v2,1,0.886737,0.020288,[33 30] ; [191 167],[33.52019002 29.47980998] ; [190.47980998 167.52019002],0
v4,1,0.924237,0.009044,[58  6] ; [333  36],[57.79214781  6.20785219] ; [333.20785219  35.79214781],0
a4,1,0.925185,0.008818,[29 35] ; [170 200],[29.34562212 34.65437788] ; [169.65437788 200.34562212],0
a3,1,0.97635,0.000879,[44 20] ; [253 116],[43.89838337 20.10161663] ; [253.10161663 115.89838337],0
