Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,89.075632,[93 46] ; [ 28 154],[52.39563863 86.60436137] ; [ 68.60436137 113.39563863],1
s2,1,0.0,68.201695,[101  39] ; [ 46 133],[64.51410658 75.48589342] ; [82.48589342 96.51410658],1
s3,1,0.0,53.718366,[100  36] ; [ 57 122],[67.78412698 68.21587302] ; [89.21587302 89.78412698],1
s6,1,0.0,44.463337,[117  21] ; [87 92],[88.80757098 49.19242902] ; [115.19242902  63.80757098],1
s5,1,0.000132,14.61342,[55 79] ; [ 37 139],[39.76774194 94.23225806] ; [ 52.23225806 123.76774194],1
u1,1,0.000898,11.026954,[ 37 103] ; [ 22 161],[ 25.57275542 114.42724458] ; [ 33.42724458 149.57275542],1
a8,1,0.002932,8.849073,[27 94] ; [ 17 157],[ 18.04745763 102.95254237] ; [ 25.95254237 148.04745763],0
p6,1,0.003128,8.731082,[43 96] ; [ 30 148],[ 32.00946372 106.99053628] ; [ 40.99053628 137.00946372],0
p9,1,0.004786,7.958532,[119  19] ; [131  48],[108.83280757  29.16719243] ; [141.16719243  37.83280757],0
n4,1,0.005288,7.778148,[117  22] ; [129  53],[106.52336449  32.47663551] ; [139.47663551  42.52336449],0
a3,1,0.006863,7.308581,[116  24] ; [127  55],[105.65217391  34.34782609] ; [137.34782609  44.65217391],0
v2,1,0.00784,7.069704,[82 54] ; [77 94],[70.43648208 65.56351792] ; [88.56351792 82.43648208],0
r1,1,0.021402,5.293772,[120  18] ; [139  42],[112.04388715  25.95611285] ; [146.95611285  34.04388715],0
a2,1,0.031161,4.644056,[49 91] ; [ 44 139],[40.30959752 99.69040248] ; [ 52.69040248 130.30959752],0
u3,1,0.037621,4.32207,[17  7] ; [25 30],[12.75949367 11.24050633] ; [29.24050633 25.75949367],0
n6,1,0.050117,3.837541,[118  19] ; [141  41],[111.23197492  25.76802508] ; [147.76802508  34.23197492],0
d2,1,0.061013,3.509645,[86 53] ; [93 88],[77.753125 61.246875] ; [101.246875  79.753125],0
a4,1,0.065843,3.383727,[81 59] ; [86 95],[72.83489097 67.16510903] ; [94.16510903 86.83489097],0
