Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,49.794364,[130  19] ; [44 53],[105.3902439  43.6097561] ; [68.6097561 28.3902439],1
v1,1,1e-05,19.497102,[109  45] ; [44 58],[92.0390625 61.9609375] ; [60.9609375 41.0390625],1
s2,1,4e-05,16.8542,[134  21] ; [66 36],[120.62256809  34.37743191] ; [79.37743191 22.62256809],1
s3,1,0.000289,13.138833,[128  27] ; [61 37],[115.79051383  39.20948617] ; [73.20948617 24.79051383],1
v3,1,0.000548,11.944543,[79 74] ; [30 71],[65.65748031 87.34251969] ; [43.34251969 57.65748031],1
a3,1,0.002538,9.112897,[131  24] ; [70 32],[121.22568093  33.77431907] ; [79.77431907 22.22568093],0
d1,1,0.006653,7.364375,[110  46] ; [55 47],[99.76744186 56.23255814] ; [65.23255814 36.76744186],0
a5,1,0.008,7.033486,[134  22] ; [74 28],[125.76744186  30.23255814] ; [82.23255814 19.76744186],0
p10,1,0.013702,6.07616,[142  13] ; [82 19],[135.625  19.375] ; [88.375 12.625],0
b1,1,0.013984,6.040209,[68 88] ; [29 73],[58.65116279 97.34883721] ; [38.34883721 63.65116279],0
p7,1,0.018985,5.502878,[118  33] ; [64 35],[109.928  41.072] ; [72.072 26.928],0
d5,1,0.019156,5.487236,[137  18] ; [79 23],[130.27237354  24.72762646] ; [85.72762646 16.27237354],0
p9,1,0.021312,5.30109,[147   9] ; [84 14],[141.87401575  14.12598425] ; [89.12598425  8.87401575],0
n5,1,0.023019,5.167099,[129  26] ; [72 29],[121.69921875  33.30078125] ; [79.30078125 21.69921875],0
r1,1,0.028511,4.796885,[137  18] ; [79 22],[130.78125  24.21875] ; [85.21875 15.78125],0
v4,1,0.034283,4.480529,[154   2] ; [94  6],[151.125   4.875] ; [96.875  3.125],0
a6,1,0.041717,4.146667,[106  49] ; [57 45],[98.307393 56.692607] ; [64.692607 37.307393],0
v2,1,0.049522,3.857557,[95 57] ; [50 50],[87.46031746 64.53968254] ; [57.53968254 42.46031746],0
p6,1,0.049531,3.857265,[81 73] ; [40 60],[73.36220472 80.63779528] ; [47.63779528 52.36220472],0
r4,1,0.052387,3.763364,[150   6] ; [92 10],[146.3255814   9.6744186] ; [95.6744186  6.3255814],0
b4,1,0.076829,3.130743,[90 66] ; [70 32],[96.74418605 59.25581395] ; [63.25581395 38.74418605],0
d2,1,0.099005,2.721497,[89 67] ; [47 54],[82.55252918 73.44747082] ; [53.44747082 47.55252918],0
n1,1,0.150541,2.06676,[23 20] ; [ 6 12],[20.44262295 22.55737705] ; [8.55737705 9.44262295],0
