Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,103.73366,[220  28] ; [26 55],[185.43465046  62.56534954] ; [60.56534954 20.43465046],1
p2,1,0.0,32.289059,[209  39] ; [44 38],[190.13333333  57.86666667] ; [62.86666667 19.13333333],1
p11,1,5e-06,21.022577,[195  53] ; [43 39],[178.86060606  69.13939394] ; [59.13939394 22.86060606],1
r4,1,1.6e-05,18.646027,[237  11] ; [66 16],[227.70909091  20.29090909] ; [75.29090909  6.70909091],1
s6,1,3.5e-05,17.103767,[168  74] ; [36 46],[152.37037037  89.62962963] ; [51.62962963 30.37037037],1
p7,1,4.6e-05,16.611495,[157  88] ; [31 50],[141.28834356 103.71165644] ; [46.71165644 34.28834356],1
b1,1,6.2e-05,16.033206,[ 86 162] ; [49 33],[101.45454545 146.54545455] ; [33.54545455 48.45454545],1
n6,1,0.000149,14.388716,[208  39] ; [53 29],[195.94832827  51.05167173] ; [65.05167173 16.94832827],1
v4,1,0.000165,14.188099,[238   8] ; [69 12],[230.95412844  15.04587156] ; [76.04587156  4.95412844],1
s7,1,0.000187,13.955045,[122 114] ; [21 56],[107.82108626 128.17891374] ; [35.17891374 41.82108626],1
d3,1,0.000615,11.730156,[185  62] ; [45 37],[172.67477204  74.32522796] ; [57.32522796 24.67477204],1
a5,1,0.000658,11.604241,[188  60] ; [46 36],[175.85454545  72.14545455] ; [58.14545455 23.85454545],1
s8,1,0.001311,10.326577,[103 144] ; [18 64],[ 90.84194529 156.15805471] ; [30.15805471 51.84194529],0
s2,1,0.001777,9.766464,[125 121] ; [25 56],[112.8440367 133.1559633] ; [37.1559633 43.8440367],0
r3,1,0.002538,9.113183,[235  10] ; [70 11],[229.21779141  15.78220859] ; [75.78220859  5.21779141],0
p8,1,0.003572,8.489387,[124 123] ; [26 56],[112.61398176 134.38601824] ; [37.38601824 44.61398176],0
p3,1,0.003644,8.453064,[116 132] ; [23 58],[104.7781155 143.2218845] ; [34.2218845 46.7781155],0
s3,1,0.003817,8.368928,[150  96] ; [35 47],[138.75 107.25] ; [46.25 35.75],0
p6,1,0.004204,8.193495,[ 80 168] ; [13 69],[ 69.89090909 178.10909091] ; [23.10909091 58.89090909],0
s5,1,0.005561,7.687193,[ 79 159] ; [14 68],[ 69.16875 168.83125] ; [23.83125 58.16875],0
p4,1,0.006395,7.435621,[139 108] ; [31 49],[128.40978593 118.59021407] ; [41.59021407 38.40978593],0
v2,1,0.008313,6.964732,[118 118] ; [26 53],[107.88571429 128.11428571] ; [36.11428571 42.88571429],0
r2,1,0.010748,6.506532,[237   9] ; [72  9],[232.4587156  13.5412844] ; [76.5412844  4.4587156],0
a3,1,0.017093,5.686791,[179  69] ; [47 34],[170.35866261  77.64133739] ; [55.64133739 25.35866261],0
a1,1,0.020438,5.374061,[  5 243] ; [ 6 76],[  8.26666667 239.73333333] ; [ 2.73333333 79.26666667],0
n5,1,0.023056,5.164309,[171  74] ; [46 36],[162.58409786  82.41590214] ; [54.41590214 27.58409786],0
a6,1,0.02679,4.904324,[177  70] ; [48 34],[168.92097264  78.07902736] ; [56.07902736 25.92097264],0
a4,1,0.038503,4.282669,[114 134] ; [27 55],[105.96363636 142.03636364] ; [35.03636364 46.96363636],0
p12,1,0.041254,4.165562,[ 18 229] ; [ 1 81],[ 14.26443769 232.73556231] ; [ 4.73556231 77.26443769],0
n4,1,0.048133,3.905332,[188  60] ; [53 29],[181.11515152  66.88484848] ; [59.88484848 22.11515152],0
d1,1,0.054253,3.704899,[151  97] ; [40 42],[143.53939394 104.46060606] ; [47.46060606 34.53939394],0
s4,1,0.057297,3.613956,[ 51 195] ; [ 9 71],[ 45.27607362 200.72392638] ; [14.72392638 65.27607362],0
a2,1,0.059533,3.550351,[ 61 187] ; [12 70],[ 54.86060606 193.13939394] ; [18.13939394 63.86060606],0
p5,1,0.084733,2.971699,[ 24 224] ; [ 3 79],[ 20.29090909 227.70909091] ; [ 6.70909091 75.29090909],0
a7,1,0.089684,2.880041,[189  59] ; [54 27],[183.17325228  64.82674772] ; [59.82674772 21.17325228],0
b4,1,0.104236,2.639507,[138 110] ; [54 28],[144.29090909 103.70909091] ; [47.70909091 34.29090909],0
n3,1,0.130339,2.288468,[46 18] ; [15 12],[42.9010989 21.0989011] ; [18.0989011  8.9010989],0
n1,1,0.158042,1.992857,[18 45] ; [13 17],[21. 42.] ; [10. 20.],0
d4,1,0.16913,1.890642,[208  39] ; [62 18],[203.94495413  43.05504587] ; [66.05504587 13.94495413],0
p1,1,0.185625,1.752008,[ 14 234] ; [ 8 73],[ 16.58358663 231.41641337] ; [ 5.41641337 75.58358663],0
v3,1,0.22343,1.482202,[ 75 165] ; [19 60],[ 70.72100313 169.27899687] ; [23.27899687 55.72100313],0
d5,1,0.29617,1.091362,[200  47] ; [62 20],[196.69908815  50.30091185] ; [65.30091185 16.69908815],0
u1,1,0.322514,0.978723,[ 45 203] ; [11 71],[ 42.08484848 205.91515152] ; [13.91515152 68.08484848],0
u3,1,0.458587,0.549342,[37 30] ; [22 13],[38.75490196 28.24509804] ; [20.24509804 14.75490196],0
n2,1,0.496146,0.463171,[43 21] ; [18 12],[41.53191489 22.46808511] ; [19.46808511 10.53191489],0
s1,1,0.5591,0.341266,[ 11 234] ; [ 5 77],[ 11.98776758 233.01223242] ; [ 4.01223242 77.98776758],0
b2,1,0.635123,0.225177,[38 93] ; [13 38],[36.70879121 94.29120879] ; [14.29120879 36.70879121],0
b3,1,0.635123,0.225177,[38 93] ; [13 38],[36.70879121 94.29120879] ; [14.29120879 36.70879121],0
d2,1,0.649815,0.206133,[120 127] ; [37 44],[118.22865854 128.77134146] ; [38.77134146 42.22865854],0
b5,1,0.851464,0.035063,[133 115] ; [43 39],[132.26666667 115.73333333] ; [43.73333333 38.26666667],0
a8,1,0.851689,0.034956,[ 26 201] ; [ 8 67],[ 25.55629139 201.44370861] ; [ 8.44370861 66.55629139],0
u2,1,0.936327,0.006382,[38 29] ; [19 15],[37.81188119 29.18811881] ; [19.18811881 14.81188119],0
