Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,133.933704,[ 56 182] ; [115  19],[109.40322581 128.59677419] ; [61.59677419 72.40322581],1
s6,1,0.0,78.431205,[ 78 160] ; [108  26],[119. 119.] ; [67. 67.],1
s7,1,0.0,53.343366,[ 51 176] ; [79 50],[ 82.89325843 144.10674157] ; [47.10674157 81.89325843],1
s8,1,0.0,33.864078,[ 49 191] ; [67 69],[ 74.04255319 165.95744681] ; [41.95744681 94.04255319],1
p10,1,1.3e-05,18.995253,[144  92] ; [111  23],[162.64864865  73.35135135] ; [92.35135135 41.64864865],1
p7,1,3.5e-05,17.118127,[108 128] ; [90 42],[126.97826087 109.02173913] ; [71.02173913 60.97826087],1
r3,1,0.000208,13.760779,[203  37] ; [131   4],[213.76  26.24] ; [120.24  14.76],1
u1,1,0.000527,12.017066,[ 21 220] ; [ 29 107],[ 31.96286472 209.03713528] ; [ 18.03713528 117.96286472],1
s5,1,0.000582,11.834232,[ 40 196] ; [43 89],[ 53.22826087 182.77173913] ; [ 29.77173913 102.22826087],1
p2,1,0.000598,11.783233,[159  81] ; [111  23],[173.26203209  66.73796791] ; [96.73796791 37.26203209],1
p9,1,0.000777,11.296071,[156  79] ; [110  23],[169.86413043  65.13586957] ; [96.13586957 36.86413043],1
p4,1,0.001326,10.305478,[ 96 141] ; [78 57],[110.85483871 126.14516129] ; [63.14516129 71.85483871],0
p6,1,0.00287,8.888038,[ 46 190] ; [45 90],[ 57.88679245 178.11320755] ; [ 33.11320755 101.88679245],0
r1,1,0.003091,8.752835,[160  81] ; [109  26],[172.41755319  68.58244681] ; [96.58244681 38.41755319],0
p3,1,0.003224,8.676157,[ 78 163] ; [64 70],[ 91.25866667 149.74133333] ; [50.74133333 83.25866667],0
r4,1,0.0036,8.475059,[185  56] ; [121  15],[195.6127321  45.3872679] ; [110.3872679  25.6127321],0
v2,1,0.003808,8.372991,[ 79 150] ; [66 66],[ 91.98060942 137.01939058] ; [53.01939058 78.98060942],0
n6,1,0.006704,7.350667,[173  67] ; [114  21],[183.68  56.32] ; [103.32  31.68],0
r2,1,0.011414,6.399692,[203  35] ; [126   8],[210.48924731  27.51075269] ; [118.51075269  15.48924731],0
d4,1,0.011564,6.376519,[172  67] ; [112  22],[181.97319035  57.02680965] ; [102.02680965  31.97319035],0
v4,1,0.014031,6.034195,[203  37] ; [125   9],[210.48128342  29.51871658] ; [117.51871658  16.48128342],0
a7,1,0.018778,5.5221,[155  85] ; [103  32],[165.12  74.88] ; [92.88 42.12],0
n5,1,0.023463,5.133864,[147  91] ; [99 36],[156.96514745  81.03485255] ; [89.03485255 45.96514745],0
v3,1,0.024743,5.041789,[ 53 180] ; [44 87],[ 62.09065934 170.90934066] ; [34.90934066 96.09065934],0
d2,1,0.031507,4.625121,[ 96 142] ; [70 65],[105.91957105 132.08042895] ; [60.08042895 74.91957105],0
p8,1,0.032494,4.572241,[ 91 145] ; [67 67],[100.77837838 135.22162162] ; [57.22162162 76.77837838],0
a2,1,0.037469,4.328971,[ 39 202] ; [ 34 102],[ 46.66578249 194.33421751] ; [ 26.33421751 109.66578249],0
d3,1,0.040423,4.200028,[139 101] ; [92 42],[148.23529412  91.76470588] ; [82.76470588 51.23529412],0
d1,1,0.042461,4.116735,[112 129] ; [78 58],[121.45888594 119.54111406] ; [68.54111406 67.45888594],0
a3,1,0.076392,3.140033,[147  93] ; [95 40],[154.88  85.12] ; [87.12 47.88],0
p12,1,0.078087,3.104274,[  8 231] ; [ 10 125],[ 11.5026738 227.4973262] ; [  6.4973262 128.5026738],0
n4,1,0.098722,2.72607,[165  76] ; [104  32],[171.9602122  69.0397878] ; [97.0397878 38.9602122],0
a5,1,0.131331,2.276701,[151  90] ; [95 40],[157.67553191  83.32446809] ; [88.32446809 46.67553191],0
n2,1,0.154119,2.031,[53 34] ; [24  8],[56.29411765 30.70588235] ; [20.70588235 11.29411765],0
