Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,61.999494,[ 62 104] ; [112  24],[95.64238411 70.35761589] ; [78.35761589 57.64238411],1
p6,1,2.9e-05,17.476417,[ 43 123] ; [66 68],[ 60.31333333 105.68666667] ; [48.68666667 85.31333333],1
p8,1,7e-05,15.81591,[70 96] ; [88 47],[87.13621262 78.86378738] ; [70.86378738 64.13621262],1
s7,1,0.000188,13.949223,[ 56 107] ; [72 56],[71.6975945 91.3024055] ; [56.3024055 71.6975945],1
p9,1,0.000263,13.317473,[128  38] ; [125  10],[139.5282392  26.4717608] ; [113.4717608  21.5282392],1
p7,1,0.000673,11.561868,[83 76] ; [96 38],[97.13651877 61.86348123] ; [81.86348123 52.13651877],1
s8,1,0.001018,10.79439,[ 53 114] ; [68 67],[ 66.91059603 100.08940397] ; [54.08940397 80.91059603],0
p5,1,0.001328,10.302918,[ 10 155] ; [ 24 110],[ 18.76254181 146.23745819] ; [ 15.23745819 118.76254181],0
s2,1,0.00155,10.01878,[ 64 100] ; [78 58],[77.62666667 86.37333333] ; [64.37333333 71.62666667],0
p10,1,0.003453,8.551189,[125  40] ; [120  15],[134.75  30.25] ; [110.25  24.75],0
s5,1,0.004166,8.21008,[ 41 124] ; [53 78],[ 52.39864865 112.60135135] ; [41.60135135 89.39864865],0
d5,1,0.005654,7.657323,[114  53] ; [111  24],[124.4205298  42.5794702] ; [100.5794702  34.4205298],0
s6,1,0.006077,7.527242,[97 68] ; [97 34],[108.14189189  56.85810811] ; [85.85810811 45.14189189],0
d1,1,0.007002,7.272348,[71 96] ; [79 57],[82.67326733 84.32673267] ; [67.32673267 68.67326733],0
a1,1,0.007049,7.260389,[  1 166] ; [  8 128],[  4.96039604 162.03960396] ; [  4.03960396 131.96039604],0
b1,1,0.010248,6.591281,[ 51 116] ; [61 75],[ 61.72937294 105.27062706] ; [50.27062706 85.72937294],0
a5,1,0.012253,6.273885,[104  63] ; [103  33],[114.08910891  52.91089109] ; [92.91089109 43.08910891],0
u1,1,0.016205,5.780525,[ 15 152] ; [ 25 111],[ 22.04620462 144.95379538] ; [ 17.95379538 118.04620462],0
s3,1,0.017415,5.654102,[80 85] ; [84 51],[90.2 74.8] ; [73.8 61.2],0
p1,1,0.017415,5.654102,[  8 156] ; [ 17 119],[ 13.66666667 150.33333333] ; [ 11.33333333 124.66666667],0
n4,1,0.020417,5.375882,[117  50] ; [111  25],[125.66336634  41.33663366] ; [102.33663366  33.66336634],0
a6,1,0.040964,4.177524,[99 68] ; [96 40],[107.47524752  59.52475248] ; [87.52475248 48.47524752],0
a8,1,0.047592,3.924323,[ 25 132] ; [ 10 114],[ 19.55516014 137.44483986] ; [ 15.44483986 108.55516014],0
v3,1,0.053591,3.725395,[ 22 143] ; [ 29 104],[ 28.23825503 136.76174497] ; [ 22.76174497 110.23825503],0
n6,1,0.084092,2.983982,[135  32] ; [119  16],[140.45695364  26.54304636] ; [113.54304636  21.45695364],0
a4,1,0.088668,2.898397,[ 62 104] ; [64 72],[69.25827815 96.74172185] ; [56.74172185 79.25827815],0
n5,1,0.098152,2.735312,[115  51] ; [105  30],[121.32890365  44.67109635] ; [98.67109635 36.32890365],0
b5,1,0.105752,2.616581,[105  62] ; [73 63],[98.10561056 68.89438944] ; [79.89438944 56.10561056],0
a3,1,0.125834,2.343159,[100  67] ; [93 43],[106.37293729  60.62706271] ; [86.62706271 49.37293729],0
p2,1,0.138095,2.199054,[134  31] ; [119  17],[138.68770764  26.31229236] ; [114.31229236  21.68770764],0
v1,1,0.142736,2.148208,[ 58 107] ; [57 74],[ 64.10472973 100.89527027] ; [50.89527027 80.10472973],0
n2,1,0.142781,2.147729,[35 10] ; [16 10],[32.32394366 12.67605634] ; [18.67605634  7.32394366],0
d2,1,0.150232,2.06989,[ 63 104] ; [62 73],[69.12251656 97.87748344] ; [55.87748344 79.12251656],0
b4,1,0.187313,1.738623,[101  66] ; [72 64],[95.34983498 71.65016502] ; [77.65016502 58.34983498],0
s4,1,0.196151,1.670804,[ 29 134] ; [ 32 102],[ 33.47811448 129.52188552] ; [ 27.52188552 106.47811448],0
