Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2.5e-05,17.77612,[262 269] ; [66 24],[280.46376812 250.53623188] ; [47.53623188 42.46376812],1
s5,1,0.000125,14.710808,[166 352] ; [45 39],[181.55813953 336.44186047] ; [29.44186047 54.55813953],1
s6,1,0.000188,13.945668,[350 176] ; [76 12],[364.94462541 161.05537459] ; [61.05537459 26.94462541],1
s3,1,0.000396,12.550821,[288 237] ; [68 23],[303.40909091 221.59090909] ; [52.59090909 38.40909091],1
b3,1,0.001174,10.53073,[152 203] ; [10 42],[141.3022113 213.6977887] ; [20.6977887 31.3022113],0
b2,1,0.001174,10.53073,[152 203] ; [10 42],[141.3022113 213.6977887] ; [20.6977887 31.3022113],0
v3,1,0.002501,9.140043,[243 277] ; [27 64],[229.78723404 290.21276596] ; [40.21276596 50.78723404],0
a8,1,0.012595,6.225141,[ 85 395] ; [ 6 80],[ 77.17314488 402.82685512] ; [13.82685512 72.17314488],0
s1,1,0.032016,4.597665,[ 16 512] ; [ 7 85],[ 19.58709677 508.41290323] ; [ 3.41290323 88.58709677],0
v2,1,0.03337,4.526675,[311 205] ; [44 47],[301.77924217 214.22075783] ; [53.22075783 37.77924217],0
s7,1,0.049935,3.843624,[268 237] ; [59 33],[276.6080402 228.3919598] ; [50.3919598 41.6080402],0
s8,1,0.096378,2.764482,[253 278] ; [53 40],[260.39423077 270.60576923] ; [45.60576923 47.39423077],0
d4,1,0.156755,2.005259,[444  88] ; [72 21],[439.2192  92.7808] ; [76.7808 16.2192],0
u2,1,0.158755,1.986042,[77 67] ; [10 16],[73.69411765 70.30588235] ; [13.30588235 12.69411765],0
r3,1,0.206767,1.593922,[508  24] ; [85  7],[505.57051282  26.42948718] ; [87.42948718  4.57051282],0
p4,1,0.214853,1.538421,[335 195] ; [65 28],[340.28892456 189.71107544] ; [59.71107544 33.28892456],0
n3,1,0.261938,1.258487,[76 24] ; [15  2],[77.77777778 22.22222222] ; [13.22222222  3.77777778],0
p2,1,0.268291,1.225462,[453  79] ; [75 18],[449.4336  82.5664] ; [78.5664 14.4336],0
u1,1,0.278563,1.174088,[106 429] ; [23 70],[109.89649682 425.10350318] ; [19.10350318 73.89649682],0
u4,1,0.36885,0.807536,[ 14 521] ; [ 1 92],[ 12.77866242 522.22133758] ; [ 2.22133758 90.77866242],0
n1,1,0.392238,0.731992,[46 53] ; [ 6 11],[44.37931034 54.62068966] ; [7.62068966 9.37931034],0
p3,1,0.422313,0.643871,[285 247] ; [54 39],[288.5568 243.4432] ; [50.4432 42.5568],0
v1,1,0.436565,0.605296,[296 223] ; [49 44],[292.57352941 226.42647059] ; [52.42647059 40.57352941],0
p9,1,0.437759,0.602149,[453  72] ; [83 10],[455.33980583  69.66019417] ; [80.66019417 12.33980583],0
v4,1,0.445345,0.582473,[507  27] ; [90  3],[508.44976077  25.55023923] ; [88.55023923  4.44976077],0
a7,1,0.447233,0.577654,[381 151] ; [63 30],[377.9328 154.0672] ; [66.0672 26.9328],0
r2,1,0.470656,0.520436,[502  25] ; [86  6],[500.60743134  26.39256866] ; [87.39256866  4.60743134],0
p5,1,0.486371,0.484544,[ 77 452] ; [11 82],[ 74.84244373 454.15755627] ; [13.15755627 79.84244373],0
a6,1,0.495085,0.465457,[363 170] ; [60 33],[360.15814696 172.84185304] ; [62.84185304 30.15814696],0
u3,1,0.531481,0.39156,[74 71] ; [15 11],[75.46783626 69.53216374] ; [13.53216374 12.46783626],0
p8,1,0.538771,0.377822,[287 237] ; [53 38],[289.69105691 234.30894309] ; [50.30894309 40.69105691],0
d3,1,0.543488,0.369114,[362 172] ; [66 27],[364.51674641 169.48325359] ; [63.48325359 29.51674641],0
p1,1,0.572286,0.318872,[ 56 476] ; [ 8 85],[ 54.4768 477.5232] ; [ 9.5232 83.4768],0
d5,1,0.618795,0.247564,[442  92] ; [75 18],[440.31578947  93.68421053] ; [76.68421053 16.31578947],0
a4,1,0.666108,0.186189,[255 275] ; [47 46],[256.91813804 273.08186196] ; [45.08186196 47.91813804],0
p11,1,0.678147,0.172219,[441  94] ; [75 18],[439.58598726  95.41401274] ; [76.41401274 16.58598726],0
a1,1,0.705825,0.142483,[ 28 507] ; [ 4 89],[ 27.2611465 507.7388535] ; [ 4.7388535 88.2611465],0
p10,1,0.735347,0.114258,[447  81] ; [80 13],[448.07729469  79.92270531] ; [78.92270531 14.07729469],0
d1,1,0.747149,0.103942,[330 205] ; [59 34],[331.3933121 203.6066879] ; [57.6066879 35.3933121],0
p6,1,0.758713,0.094354,[214 312] ; [39 53],[215.33656958 310.66343042] ; [37.66343042 54.33656958],0
d2,1,0.775954,0.080995,[277 254] ; [50 43],[278.26442308 252.73557692] ; [48.73557692 44.26442308],0
n2,1,0.781291,0.077083,[74 27] ; [13  4],[74.46610169 26.53389831] ; [12.53389831  4.46610169],0
a3,1,0.80748,0.059379,[389 142] ; [67 26],[388.03846154 142.96153846] ; [67.96153846 25.03846154],0
r1,1,0.892655,0.01821,[433 100] ; [75 18],[432.53035144 100.46964856] ; [75.46964856 17.53035144],0
n5,1,0.928289,0.0081,[474  59] ; [83 10],[474.25079872  58.74920128] ; [82.74920128 10.25079872],0
p12,1,0.941044,0.00547,[ 50 480] ; [ 9 84],[ 50.19261637 479.80738363] ; [ 8.80738363 84.19261637],0
a5,1,0.958505,0.002707,[409 125] ; [71 22],[408.80382775 125.19617225] ; [71.19617225 21.80382775],0
b5,1,0.962297,0.002235,[315 220] ; [55 38],[315.20700637 219.79299363] ; [54.79299363 38.20700637],0
b4,1,0.962297,0.002235,[315 220] ; [55 38],[315.20700637 219.79299363] ; [54.79299363 38.20700637],0
b1,1,0.970091,0.001406,[206 329] ; [36 57],[206.16242038 328.83757962] ; [35.83757962 57.16242038],0
p7,1,0.97777,0.000776,[339 182] ; [60 32],[339.11745514 181.88254486] ; [59.88254486 32.11745514],0
a2,1,0.998042,6e-06,[138 397] ; [24 69],[138.00955414 396.99044586] ; [23.99044586 69.00955414],0
r4,1,0.998982,2e-06,[489  46] ; [85  8],[488.99681529  46.00318471] ; [85.00318471  7.99681529],0
