Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,62.163645,[160 115] ; [ 36 140],[119.51219512 155.48780488] ; [76.48780488 99.51219512],1
v1,1,0.0,25.340774,[193  87] ; [79 96],[167.38461538 112.61538462] ; [104.61538462  70.38461538],1
d5,1,0.003503,8.524875,[260  24] ; [146  31],[250.11713666  33.88286334] ; [155.88286334  21.11713666],0
u1,1,0.010615,6.528732,[ 68 216] ; [ 25 152],[ 57.29284165 226.70715835] ; [ 35.70715835 141.29284165],0
p10,1,0.011231,6.428353,[252  29] ; [144  33],[242.96069869  38.03930131] ; [153.03930131  23.96069869],0
a5,1,0.012411,6.251145,[232  52] ; [127  50],[221.1626898  62.8373102] ; [137.8373102  39.1626898],0
p3,1,0.019153,5.487466,[186  97] ; [97 80],[174.10652174 108.89347826] ; [108.89347826  68.10652174],0
p9,1,0.028039,4.825652,[257  26] ; [147  28],[249.63318777  33.36681223] ; [154.36681223  20.63318777],0
n5,1,0.031495,4.625764,[226  55] ; [127  50],[216.57860262  64.42139738] ; [136.42139738  40.57860262],0
a3,1,0.032119,4.592157,[231  52] ; [128  47],[221.82751092  61.17248908] ; [137.17248908  37.82751092],0
d2,1,0.036329,4.381584,[160 124] ; [82 95],[149.0845987 134.9154013] ; [92.9154013 84.0845987],0
s7,1,0.038399,4.287265,[160 113] ; [82 87],[149.47058824 123.52941176] ; [92.52941176 76.47058824],0
a2,1,0.039538,4.237581,[ 84 200] ; [ 37 140],[ 74.54229935 209.45770065] ; [ 46.45770065 130.54229935],0
r3,1,0.043369,4.080954,[277   5] ; [167   9],[273.37991266   8.62008734] ; [170.62008734   5.37991266],0
p11,1,0.043566,4.073292,[245  39] ; [140  37],[237.18004338  46.81995662] ; [147.81995662  29.18004338],0
d1,1,0.044453,4.039286,[208  76] ; [114  63],[198.36876356  85.63123644] ; [123.63123644  53.36876356],0
v4,1,0.04673,3.955082,[273   7] ; [166  11],[268.97155361  11.02844639] ; [170.02844639   6.97155361],0
b1,1,0.05666,3.632559,[103 181] ; [80 97],[112.73752711 171.26247289] ; [ 70.26247289 106.73752711],0
n6,1,0.076686,3.133784,[249  30] ; [147  29],[242.82197802  36.17802198] ; [153.17802198  22.82197802],0
a6,1,0.082944,3.006241,[201  82] ; [112  65],[192.56304348  90.43695652] ; [120.43695652  56.56304348],0
a4,1,0.093656,2.810378,[141 142] ; [ 74 103],[132.27173913 150.72826087] ; [82.72826087 94.27173913],0
r1,1,0.105096,2.626457,[243  40] ; [141  35],[236.75816993  46.24183007] ; [147.24183007  28.75816993],0
s8,1,0.11376,2.501201,[148 134] ; [79 97],[139.76855895 142.23144105] ; [87.23144105 88.76855895],0
n4,1,0.113835,2.50015,[233  50] ; [135  42],[226.4  56.6] ; [141.6  35.4],0
u4,1,0.128713,2.307958,[  7 277] ; [  1 176],[  4.92841649 279.07158351] ; [  3.07158351 173.92841649],0
u2,1,0.144749,2.126736,[25 25] ; [31 17],[28.57142857 21.42857143] ; [27.42857143 20.57142857],0
s4,1,0.174586,1.84312,[ 43 240] ; [ 35 139],[ 48.30196937 234.69803063] ; [ 29.69803063 144.30196937],0
d3,1,0.194208,1.685404,[225  59] ; [131  46],[219.31453362  64.68546638] ; [136.68546638  40.31453362],0
u3,1,0.231383,1.432337,[28 25] ; [31 17],[30.96039604 22.03960396] ; [28.03960396 19.96039604],0
r2,1,0.239828,1.381605,[266  12] ; [163  12],[263.27152318  14.72847682] ; [165.72847682   9.27152318],0
n1,1,0.248341,1.332614,[12 33] ; [15 24],[14.46428571 30.53571429] ; [12.53571429 26.46428571],0
a8,1,0.263524,1.250151,[ 48 205] ; [ 24 139],[ 43.78846154 209.21153846] ; [ 28.21153846 134.78846154],0
b4,1,0.265664,1.239,[169 115] ; [96 81],[163.2537961 120.7462039] ; [101.7462039  75.2537961],0
b2,1,0.285551,1.140481,[ 69 114] ; [48 61],[ 73.32534247 109.67465753] ; [43.67465753 65.32534247],0
b3,1,0.285551,1.140481,[ 69 114] ; [48 61],[ 73.32534247 109.67465753] ; [43.67465753 65.32534247],0
a7,1,0.309981,1.030755,[209  74] ; [123  54],[204.25217391  78.74782609] ; [127.74782609  49.25217391],0
