Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,165.281806,[226  89] ; [ 53 226],[147.95454545 167.04545455] ; [131.04545455 147.95454545],1
s2,1,0.0,141.869074,[241  76] ; [ 74 200],[168.95939086 148.04060914] ; [146.04060914 127.95939086],1
s3,1,0.0,94.914782,[243  71] ; [103 170],[185.0834753 128.9165247] ; [160.9165247 112.0834753],1
s6,1,0.0,83.289401,[268  44] ; [139 133],[217.43835616  94.56164384] ; [189.56164384  82.43835616],1
s5,1,0.0,33.492548,[143 163] ; [ 63 205],[109.81881533 196.18118467] ; [ 96.18118467 171.81881533],1
a3,1,0.0,29.766322,[263  53] ; [176 101],[233.93591906  82.06408094] ; [205.06408094  71.93591906],1
p6,1,2e-06,22.383817,[153 162] ; [ 80 192],[125.03407155 189.96592845] ; [107.96592845 164.03407155],1
p4,1,3.2e-05,17.320837,[224  92] ; [150 126],[199.63513514 116.36486486] ; [174.36486486 101.63513514],1
p3,1,4.5e-05,16.632072,[191 125] ; [121 156],[166.25969646 149.74030354] ; [145.74030354 131.25969646],1
p9,1,5.5e-05,16.26297,[288  28] ; [217  56],[270.93378608  45.06621392] ; [234.06621392  38.93378608],1
u1,1,0.000127,14.683032,[ 85 233] ; [ 39 240],[ 66.05025126 251.94974874] ; [ 57.94974874 221.05025126],1
p5,1,0.000138,14.533228,[ 62 252] ; [ 24 253],[ 45.69204738 268.30795262] ; [ 40.30795262 236.69204738],1
v3,1,0.000141,14.484646,[158 151] ; [ 94 172],[135.4226087 173.5773913] ; [116.5773913 149.4226087],1
v4,1,0.000157,14.28092,[308   9] ; [249  29],[296.75462185  20.24537815] ; [260.24537815  17.75462185],1
r1,1,0.001163,10.548239,[273  45] ; [208  68],[257.50505051  60.49494949] ; [223.49494949  52.50505051],0
r3,1,0.001467,10.11943,[305  13] ; [246  30],[294.97979798  23.02020202] ; [256.02020202  19.97979798],0
p7,1,0.002363,9.243818,[217  91] ; [160 114],[199.51202749 108.48797251] ; [177.48797251  96.51202749],0
a5,1,0.00257,9.09043,[259  59] ; [198  81],[243.42713568  74.57286432] ; [213.57286432  65.42713568],0
p2,1,0.00317,8.706863,[276  41] ; [215  61],[262.47386172  54.52613828] ; [228.52613828  47.47386172],0
n6,1,0.003951,8.30634,[296  20] ; [241  37],[285.67676768  30.32323232] ; [251.32323232  26.67676768],0
p10,1,0.00521,7.804893,[278  39] ; [217  57],[265.50761421  51.49238579] ; [229.49238579  44.50761421],0
d4,1,0.006242,7.478992,[269  46] ; [213  65],[256.03709949  58.96290051] ; [225.96290051  52.03709949],0
s1,1,0.007122,7.24191,[ 18 297] ; [  4 267],[ 11.82593857 303.17406143] ; [ 10.17406143 260.82593857],0
p12,1,0.009981,6.638348,[ 39 276] ; [ 17 259],[ 29.84771574 285.15228426] ; [ 26.15228426 249.84771574],0
d1,1,0.011952,6.317933,[213 105] ; [159 120],[198.15075377 119.84924623] ; [173.84924623 105.15075377],0
v2,1,0.013453,6.108553,[190 123] ; [130 128],[175.41155867 137.58844133] ; [144.58844133 113.41155867],0
r2,1,0.015785,5.826716,[304  10] ; [254  21],[297.47368421  16.52631579] ; [260.52631579  14.47368421],0
r4,1,0.016616,5.736458,[292  26] ; [239  40],[282.84422111  35.15577889] ; [248.15577889  30.84422111],0
u3,1,0.017859,5.609893,[37 18] ; [49 54],[29.93670886 25.06329114] ; [56.06329114 46.93670886],0
p8,1,0.020473,5.371139,[183 129] ; [134 139],[169.06666667 142.93333333] ; [147.93333333 125.06666667],0
u4,1,0.023376,5.140314,[ 13 305] ; [  3 275],[  8.53691275 309.46308725] ; [  7.46308725 270.53691275],0
d3,1,0.053901,3.715751,[225  91] ; [178 101],[214.0302521 101.9697479] ; [188.9697479  90.0302521],0
b4,1,0.055319,3.672434,[169 149] ; [170 109],[180.57286432 137.42713568] ; [158.42713568 120.57286432],0
v1,1,0.060266,3.53005,[188 120] ; [145 127],[176.83448276 131.16551724] ; [156.16551724 115.83448276],0
a2,1,0.06442,3.41976,[ 93 225] ; [ 63 216],[ 83.09547739 234.90452261] ; [ 72.90452261 206.09547739],0
d2,1,0.082365,3.017597,[180 136] ; [137 138],[169.49576988 146.50423012] ; [147.50423012 127.49576988],0
a4,1,0.08346,2.996193,[165 152] ; [124 152],[154.49072513 162.50927487] ; [134.50927487 141.49072513],0
u2,1,0.084465,2.976828,[33 22] ; [46 55],[27.8525641 27.1474359] ; [51.1474359 49.8525641],0
s4,1,0.101764,2.677675,[ 55 261] ; [ 34 237],[ 47.91141397 268.08858603] ; [ 41.08858603 229.91141397],0
a7,1,0.119464,2.424334,[212 106] ; [201  76],[220.72941176  97.27058824] ; [192.27058824  84.72941176],0
a6,1,0.128845,2.306361,[204 111] ; [197  82],[212.65151515 102.34848485] ; [188.34848485  90.65151515],0
b3,1,0.209072,1.577844,[ 99 130] ; [ 59 101],[ 93.01285347 135.98714653] ; [64.98714653 95.01285347],0
b2,1,0.209072,1.577844,[ 99 130] ; [ 59 101],[ 93.01285347 135.98714653] ; [64.98714653 95.01285347],0
a8,1,0.211921,1.558251,[ 54 231] ; [ 38 217],[ 48.55555556 236.44444444] ; [ 43.44444444 211.55555556],0
n2,1,0.265876,1.237898,[51 12] ; [42 16],[48.4214876 14.5785124] ; [44.5785124 13.4214876],0
n1,1,0.284129,1.147232,[36 27] ; [26 29],[33.10169492 29.89830508] ; [28.89830508 26.10169492],0
p11,1,0.320783,0.985753,[261  57] ; [220  59],[256.21105528  61.78894472] ; [224.78894472  54.21105528],0
n3,1,0.338599,0.915728,[41 22] ; [41 15],[43.41176471 19.58823529] ; [38.58823529 17.41176471],0
d5,1,0.365784,0.817938,[263  52] ; [225  54],[258.78787879  56.21212121] ; [229.21212121  49.78787879],0
p1,1,0.424727,0.637199,[ 36 281] ; [ 26 252],[ 33.03193277 283.96806723] ; [ 28.96806723 249.03193277],0
