Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000591,11.804084,[124  23] ; [32 20],[115.2361809  31.7638191] ; [40.7638191 11.2361809],1
n5,1,0.001738,9.807114,[130  17] ; [37 16],[122.745  24.255] ; [44.255  8.745],0
s8,1,0.002258,9.327217,[92 52] ; [21 32],[82.59898477 61.40101523] ; [30.40101523 22.59898477],0
n6,1,0.003128,8.731149,[136   9] ; [43 11],[130.42713568  14.57286432] ; [48.57286432  5.42713568],0
s7,1,0.004109,8.235177,[94 46] ; [21 27],[85.63829787 54.36170213] ; [29.36170213 18.63829787],0
p11,1,0.007505,7.147926,[132  16] ; [40 14],[126.01980198  21.98019802] ; [45.98019802  8.01980198],0
n4,1,0.014736,5.947803,[132  16] ; [40 13],[126.64676617  21.35323383] ; [45.35323383  7.64676617],0
d1,1,0.016675,5.730247,[106  42] ; [29 25],[98.91089109 49.08910891] ; [36.08910891 17.91089109],0
p9,1,0.017875,5.608331,[138   9] ; [44  9],[133.77  13.23] ; [48.23  4.77],0
p2,1,0.019435,5.461932,[139   9] ; [45  9],[134.81188119  13.18811881] ; [49.18811881  4.81188119],0
d5,1,0.027882,4.835346,[123  23] ; [38 16],[117.53  28.47] ; [43.47 10.53],0
p6,1,0.047906,3.913286,[81 65] ; [21 32],[74.83417085 71.16582915] ; [27.16582915 25.83417085],0
b3,1,0.078194,3.102055,[44 52] ; [ 9 23],[39.75 56.25] ; [13.25 18.75],0
b2,1,0.078194,3.102055,[44 52] ; [ 9 23],[39.75 56.25] ; [13.25 18.75],0
d4,1,0.081928,3.026233,[128  18] ; [42 12],[124.1  21.9] ; [45.9  8.1],0
s2,1,0.132907,2.258221,[89 57] ; [26 27],[84.3718593 61.6281407] ; [30.6281407 22.3718593],0
d2,1,0.143419,2.140886,[77 70] ; [22 32],[72.40298507 74.59701493] ; [26.59701493 27.40298507],0
n1,1,0.144377,2.130682,[ 9 13] ; [1 7],[ 7.33333333 14.66666667] ; [2.66666667 5.33333333],0
p10,1,0.149306,2.079322,[135  12] ; [45  8],[132.3  14.7] ; [47.7  5.3],0
p5,1,0.1836,1.768239,[ 41 107] ; [10 44],[ 37.36633663 110.63366337] ; [13.63366337 40.36633663],0
p7,1,0.203951,1.613852,[126  20] ; [41 11],[123.14141414  22.85858586] ; [43.85858586  8.14141414],0
s3,1,0.21177,1.559283,[95 50] ; [29 23],[91.26903553 53.73096447] ; [32.73096447 19.26903553],0
r2,1,0.21605,1.530416,[141   5] ; [49  4],[139.39698492   6.60301508] ; [50.60301508  2.39698492],0
p1,1,0.218328,1.515328,[ 27 120] ; [ 6 48],[ 24.13432836 122.86567164] ; [ 8.86567164 45.13432836],0
s4,1,0.257188,1.283828,[ 16 130] ; [ 9 44],[ 18.34170854 127.65829146] ; [ 6.65829146 46.34170854],0
d3,1,0.270921,1.212076,[112  35] ; [37 17],[108.97014925  38.02985075] ; [40.02985075 13.97014925],0
a5,1,0.277455,1.179513,[120  28] ; [40 14],[117.22772277  30.77227723] ; [42.77227723 11.22772277],0
a2,1,0.290192,1.118732,[ 38 110] ; [10 44],[ 35.16831683 112.83168317] ; [12.83168317 41.16831683],0
a3,1,0.304983,1.052277,[113  33] ; [38 16],[110.23  35.77] ; [40.77 13.23],0
s5,1,0.329802,0.949675,[69 74] ; [21 31],[66. 77.] ; [24. 28.],0
r4,1,0.330866,0.945506,[142   6] ; [50  4],[140.67326733   7.32673267] ; [51.32673267  2.67326733],0
v2,1,0.431959,0.617552,[123  24] ; [41 11],[121.14572864  25.85427136] ; [42.85427136  9.14572864],0
a4,1,0.472288,0.516618,[71 76] ; [23 31],[68.74626866 78.25373134] ; [25.25373134 28.74626866],0
u1,1,0.498515,0.458096,[ 25 123] ; [ 7 47],[ 23.44554455 124.55445545] ; [ 8.55445545 45.44554455],0
s6,1,0.506052,0.442221,[101  40] ; [34 17],[99.140625 41.859375] ; [35.859375 15.140625],0
p12,1,0.529294,0.395747,[ 25 123] ; [ 7 46],[ 23.56218905 124.43781095] ; [ 8.43781095 44.56218905],0
b1,1,0.556485,0.345827,[56 92] ; [18 36],[54.21782178 93.78217822] ; [19.78217822 34.21782178],0
s1,1,0.584002,0.299809,[  5 143] ; [ 1 52],[  4.41791045 143.58208955] ; [ 1.58208955 51.41791045],0
a7,1,0.588394,0.292859,[106  41] ; [41 13],[107.50746269  39.49253731] ; [39.49253731 14.50746269],0
n3,1,0.593148,0.285456,[15  7] ; [7 2],[15.61290323  6.38709677] ; [6.38709677 2.61290323],0
p3,1,0.600997,0.273495,[101  46] ; [35 19],[99.46268657 47.53731343] ; [36.53731343 17.46268657],0
a8,1,0.620315,0.245425,[ 20 112] ; [ 6 43],[ 18.96132597 113.03867403] ; [ 7.03867403 41.96132597],0
u3,1,0.621189,0.2442,[19 16] ; [7 8],[18.2 16.8] ; [7.8 7.2],0
a1,1,0.670483,0.181038,[ 11 137] ; [ 5 49],[ 11.72277228 136.27722772] ; [ 4.27722772 49.72277228],0
v4,1,0.700175,0.14829,[143   4] ; [51  2],[142.59   4.41] ; [51.41  1.59],0
u2,1,0.718326,0.130102,[20 15] ; [10  6],[20.58823529 14.41176471] ; [9.41176471 6.58823529],0
b5,1,0.781238,0.07712,[80 68] ; [28 26],[79.12871287 68.87128713] ; [28.87128713 25.12871287],0
r1,1,0.810279,0.057631,[126  21] ; [47  7],[126.52238806  20.47761194] ; [46.47761194  7.52238806],0
n2,1,0.849017,0.036242,[19  3] ; [8 1],[19.16129032  2.83870968] ; [7.83870968 1.16129032],0
r3,1,0.928585,0.008033,[142   6] ; [51  2],[142.10945274   5.89054726] ; [50.89054726  2.10945274],0
b4,1,0.951528,0.003695,[87 61] ; [32 22],[87.18811881 60.81188119] ; [31.81188119 22.18811881],0
a6,1,0.954876,0.003202,[94 52] ; [35 19],[94.17 51.83] ; [34.83 19.17],0
