Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.014301,6.000612,[ 5 20] ; [17 16],[ 9.48275862 15.51724138] ; [12.51724138 20.48275862],0
n1,1,0.095852,2.773232,[7 2] ; [4 6],[5.21052632 3.78947368] ; [5.78947368 4.21052632],0
p6,1,0.111422,2.533937,[ 5 21] ; [13 21],[ 7.8 18.2] ; [10.2 23.8],0
a7,1,0.150708,2.065068,[12 14] ; [22 12],[14.73333333 11.26666667] ; [19.26666667 14.73333333],0
p12,1,0.153754,2.03461,[ 1 25] ; [ 5 28],[ 2.6440678 23.3559322] ; [ 3.3559322 29.6440678],0
p5,1,0.16482,1.929442,[ 4 19] ; [ 2 32],[ 2.42105263 20.57894737] ; [ 3.57894737 30.42105263],0
s2,1,0.182353,1.778345,[14 12] ; [24 10],[16.46666667  9.53333333] ; [21.53333333 12.46666667],0
p1,1,0.185856,1.750162,[ 3 23] ; [ 1 33],[ 1.73333333 24.26666667] ; [ 2.26666667 31.73333333],0
d4,1,0.241051,1.374434,[19  7] ; [29  5],[20.8  5.2] ; [27.2  6.8],0
d5,1,0.243977,1.357466,[20  6] ; [30  4],[21.66666667  4.33333333] ; [28.33333333  5.66666667],0
p10,1,0.259181,1.273127,[18  8] ; [27  6],[19.83050847  6.16949153] ; [25.16949153  7.83050847],0
s6,1,0.26547,1.240008,[20  6] ; [29  4],[21.59322034  4.40677966] ; [27.40677966  5.59322034],0
d1,1,0.275914,1.187105,[14 12] ; [23 11],[16.03333333  9.96666667] ; [20.96666667 13.03333333],0
p8,1,0.301654,1.066866,[ 4 22] ; [ 9 25],[ 5.63333333 20.36666667] ; [ 7.36666667 26.63333333],0
a8,1,0.333746,0.934307,[ 2 24] ; [ 5 26],[ 3.19298246 22.80701754] ; [ 3.80701754 27.19298246],0
s4,1,0.366799,0.81448,[ 5 21] ; [10 24],[ 6.5 19.5] ; [ 8.5 25.5],0
a6,1,0.394841,0.723982,[14 12] ; [22 12],[15.6 10.4] ; [20.4 13.6],0
d3,1,0.394841,0.723982,[14 12] ; [22 12],[15.6 10.4] ; [20.4 13.6],0
r2,1,0.402728,0.700167,[24  2] ; [33  1],[24.7  1.3] ; [32.3  1.7],0
v3,1,0.409269,0.680923,[ 9 15] ; [16 17],[10.52631579 13.47368421] ; [14.47368421 18.52631579],0
v1,1,0.413452,0.668852,[11 12] ; [20 14],[12.50877193 10.49122807] ; [18.49122807 15.50877193],0
s5,1,0.429607,0.623886,[ 8 16] ; [14 18],[ 9.42857143 14.57142857] ; [12.57142857 19.42857143],0
b3,1,0.431725,0.618178,[ 8 13] ; [ 8 21],[ 6.72 14.28] ; [ 9.28 19.72],0
