Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,61.055232,[30 59] ; [150  34],[58.68131868 30.31868132] ; [121.31868132  62.68131868],1
a5,1,0.0,25.605667,[34 56] ; [129  56],[53.34545455 36.65454545] ; [109.65454545  75.34545455],1
a3,1,0.0002,13.827673,[39 51] ; [123  61],[53.21167883 36.78832117] ; [108.78832117  75.21167883],1
a4,1,0.000358,12.737323,[21 69] ; [ 84 100],[34.48905109 55.51094891] ; [ 70.51094891 113.48905109],1
s7,1,0.000423,12.426812,[19 65] ; [81 98],[31.9391635 52.0608365] ; [ 68.0608365 110.9391635],1
a2,1,0.000983,10.858626,[ 5 85] ; [ 39 146],[14.4 75.6] ; [ 29.6 155.4],1
s6,1,0.001901,9.642857,[36 54] ; [108  72],[48. 42.] ; [96. 84.],0
n6,1,0.001905,9.639217,[58 32] ; [150  34],[68.32116788 21.67883212] ; [139.67883212  44.32116788],0
r1,1,0.001994,9.554631,[45 45] ; [128  57],[56.61818182 33.38181818] ; [116.38181818  68.61818182],0
s3,1,0.005211,7.804879,[33 57] ; [100  83],[43.84615385 46.15384615] ; [89.15384615 93.84615385],0
p3,1,0.006667,7.360517,[23 67] ; [ 78 106],[33.17518248 56.82481752] ; [ 67.82481752 116.17518248],0
p5,1,0.015424,5.867343,[ 2 86] ; [ 20 165],[ 7.09157509 80.90842491] ; [ 14.90842491 170.09157509],0
u1,1,0.016463,5.752691,[ 4 86] ; [ 26 159],[ 9.81818182 80.18181818] ; [ 20.18181818 164.81818182],0
p4,1,0.018728,5.526746,[32 57] ; [94 90],[41.07692308 47.92307692] ; [84.92307692 99.07692308],0
v3,1,0.021689,5.270567,[ 5 83] ; [ 28 153],[10.79553903 77.20446097] ; [ 22.20446097 158.79553903],0
d1,1,0.027273,4.873431,[33 57] ; [94 91],[41.56363636 48.43636364] ; [85.43636364 99.56363636],0
r2,1,0.027564,4.855145,[71 19] ; [160  20],[77. 13.] ; [154.  26.],0
a8,1,0.029855,4.717633,[ 4 80] ; [ 24 151],[ 9.08108108 74.91891892] ; [ 18.91891892 156.08108108],0
s8,1,0.039509,4.238858,[19 71] ; [ 61 123],[26.27737226 63.72262774] ; [ 53.72262774 130.27737226],0
r4,1,0.041851,4.141229,[62 28] ; [148  37],[68.72727273 21.27272727] ; [141.27272727  43.72727273],0
b2,1,0.062958,3.457707,[ 9 37] ; [38 72],[13.85897436 32.14102564] ; [33.14102564 76.85897436],0
b3,1,0.062958,3.457707,[ 9 37] ; [38 72],[13.85897436 32.14102564] ; [33.14102564 76.85897436],0
p11,1,0.074581,3.179205,[53 37] ; [129  56],[59.56363636 30.43636364] ; [122.43636364  62.56363636],0
d2,1,0.079228,3.080672,[31 59] ; [83 99],[37.72058824 52.27941176] ; [ 76.27941176 105.72058824],0
s2,1,0.088511,2.901252,[28 61] ; [ 78 107],[34.43065693 54.56934307] ; [ 71.56934307 113.43065693],0
s4,1,0.101852,2.676306,[23 67] ; [ 31 150],[17.93357934 72.06642066] ; [ 36.06642066 144.93357934],0
d5,1,0.116205,2.467732,[56 33] ; [133  51],[61.61538462 27.38461538] ; [127.38461538  56.61538462],0
p2,1,0.15314,2.040689,[61 28] ; [141  43],[65.85347985 23.14652015] ; [136.14652015  47.85347985],0
p1,1,0.154872,2.023592,[ 5 84] ; [ 20 163],[ 8.18014706 80.81985294] ; [ 16.81985294 166.18014706],0
p10,1,0.162179,1.953794,[51 37] ; [122  61],[56.17712177 31.82287823] ; [116.82287823  66.17712177],0
