Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,75.309234,[38 73] ; [224  56],[74.37851662 36.62148338] ; [187.62148338  92.37851662],1
d3,1,0.0,34.695287,[58 53] ; [229  52],[81.26785714 29.73214286] ; [205.73214286  75.26785714],1
a2,1,1e-06,23.939696,[13 98] ; [104 179],[32.96192893 78.03807107] ; [ 84.03807107 198.96192893],1
u1,1,8e-06,20.044529,[ 11 100] ; [ 90 193],[28.45431472 82.54568528] ; [ 72.54568528 210.45431472],1
b5,1,0.000136,14.563597,[48 63] ; [182 101],[64.79695431 46.20304569] ; [165.20304569 117.79695431],1
b1,1,0.004694,7.993758,[56 55] ; [ 99 184],[43.66751269 67.33248731] ; [111.33248731 171.66751269],0
d1,1,0.021095,5.31892,[62 49] ; [193  90],[71.84010152 39.15989848] ; [183.15989848  99.84010152],0
b2,1,0.024694,5.0452,[43 37] ; [ 76 119],[34.61818182 45.38181818] ; [ 84.38181818 110.61818182],0
b3,1,0.024694,5.0452,[43 37] ; [ 76 119],[34.61818182 45.38181818] ; [ 84.38181818 110.61818182],0
v2,1,0.038779,4.270505,[57 50] ; [178  97],[65.82460733 41.17539267] ; [169.17539267 105.82460733],0
b4,1,0.039476,4.240282,[54 57] ; [170 113],[63.10659898 47.89340102] ; [160.89340102 122.10659898],0
n1,1,0.050607,3.821225,[17  8] ; [23 29],[12.98701299 12.01298701] ; [27.01298701 24.98701299],0
s8,1,0.088783,2.896301,[85 26] ; [190  90],[78.06905371 32.93094629] ; [196.93094629  83.06905371],0
n4,1,0.112515,2.518537,[98 12] ; [233  49],[92.88265306 17.11734694] ; [238.11734694  43.88265306],0
s4,1,0.143389,2.141211,[28 82] ; [ 53 229],[22.72959184 87.27040816] ; [ 58.27040816 223.72959184],0
r1,1,0.162461,1.951166,[94 17] ; [253  29],[98.00763359 12.99236641] ; [248.99236641  33.00763359],0
p2,1,0.164401,1.933274,[90 20] ; [247  36],[94.32569975 15.67430025] ; [242.67430025  40.32569975],0
d4,1,0.166662,1.912711,[89 21] ; [243  38],[93.40153453 16.59846547] ; [238.59846547  42.40153453],0
p11,1,0.181653,1.784051,[93 18] ; [220  63],[88.18020305 22.81979695] ; [224.81979695  58.18020305],0
p4,1,0.268021,1.226846,[71 40] ; [196  85],[75.60459184 35.39540816] ; [191.39540816  89.60459184],0
n6,1,0.307996,1.039248,[96 14] ; [255  26],[98.74680307 11.25319693] ; [252.25319693  28.74680307],0
p3,1,0.344541,0.893462,[69 42] ; [160 121],[64.84438776 46.15561224] ; [164.15561224 116.84438776],0
n5,1,0.38403,0.757761,[92 18] ; [225  57],[88.95408163 21.04591837] ; [228.04591837  53.95408163],0
u3,1,0.453936,0.560806,[11  6] ; [40 14],[12.21126761  4.78873239] ; [38.78873239 15.21126761],0
v3,1,0.453941,0.560793,[55 53] ; [126 144],[51.71428571 56.28571429] ; [129.28571429 140.71428571],0
a3,1,0.454954,0.558279,[94 17] ; [229  52],[91.46173469 19.53826531] ; [231.53826531  49.46173469],0
n3,1,0.455615,0.556646,[21  5] ; [38 14],[19.66666667  6.33333333] ; [39.33333333 12.66666667],0
s1,1,0.458983,0.548374,[  4 107] ; [ 15 263],[  5.42159383 105.57840617] ; [ 13.57840617 264.42159383],0
d2,1,0.496381,0.462665,[59 52] ; [160 121],[62.0127551 48.9872449] ; [156.9872449 124.0127551],0
s3,1,0.498424,0.45829,[86 25] ; [207  72],[83.39230769 27.60769231] ; [209.60769231  69.39230769],0
s5,1,0.566949,0.327815,[52 54] ; [125 148],[49.50395778 56.49604222] ; [127.49604222 145.50395778],0
n2,1,0.568618,0.325,[21  5] ; [39 13],[20.  6.] ; [40. 12.],0
p7,1,0.597901,0.278174,[80 29] ; [193  80],[77.89790576 31.10209424] ; [195.10209424  77.89790576],0
a8,1,0.599474,0.27579,[18 89] ; [ 47 198],[19.75852273 87.24147727] ; [ 45.24147727 199.75852273],0
p12,1,0.605926,0.26615,[10 99] ; [ 31 252],[11.4005102 97.5994898] ; [ 29.5994898 253.4005102],0
a5,1,0.62574,0.237883,[87 24] ; [228  55],[88.74365482 22.25634518] ; [226.25634518  56.74365482],0
p1,1,0.631464,0.230081,[11 99] ; [ 33 249],[12.34693878 97.65306122] ; [ 31.65306122 250.34693878],0
s6,1,0.670697,0.180788,[94 14] ; [239  41],[92.69072165 15.30927835] ; [240.30927835  39.69072165],0
u2,1,0.728154,0.120813,[12  5] ; [35 18],[11.41428571  5.58571429] ; [35.58571429 17.41428571],0
p5,1,0.745285,0.105535,[19 90] ; [ 45 235],[17.93316195 91.06683805] ; [ 46.06683805 233.93316195],0
a4,1,0.760745,0.092722,[57 54] ; [140 142],[55.64122137 55.35877863] ; [141.35877863 140.64122137],0
u4,1,0.779956,0.078051,[  5 106] ; [ 11 272],[  4.50761421 106.49238579] ; [ 11.49238579 271.50761421],0
p9,1,0.785293,0.074217,[100  10] ; [252  28],[99.28205128 10.71794872] ; [252.71794872  27.28205128],0
a1,1,0.803717,0.061772,[  7 104] ; [ 16 267],[  6.47969543 104.52030457] ; [ 16.52030457 266.47969543],0
p6,1,0.843692,0.038877,[52 57] ; [130 149],[51.12886598 57.87113402] ; [130.87113402 148.12886598],0
r2,1,0.893501,0.017923,[109   1] ; [280   3],[108.88040712   1.11959288] ; [280.11959288   2.88040712],0
p8,1,0.927921,0.008183,[61 47] ; [159 120],[61.39534884 46.60465116] ; [158.60465116 120.39534884],0
d5,1,0.932659,0.00714,[92 18] ; [236  45],[92.27621483 17.72378517] ; [235.72378517  45.27621483],0
v1,1,0.935117,0.006627,[64 44] ; [166 112],[64.35233161 43.64766839] ; [165.64766839 112.35233161],0
v4,1,0.972411,0.001196,[108   2] ; [278   5],[108.04071247   1.95928753] ; [277.95928753   5.04071247],0
p10,1,0.976537,0.000865,[95 15] ; [243  38],[95.08951407 14.91048593] ; [242.91048593  38.08951407],0
s2,1,0.981379,0.000545,[82 29] ; [208  74],[81.90839695 29.09160305] ; [208.09160305  73.90839695],0
