Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,76.841393,[63 38] ; [ 12 124],[31.96202532 69.03797468] ; [43.03797468 92.96202532],1
s2,1,0.0,25.367137,[66 35] ; [44 92],[46.87763713 54.12236287] ; [63.12236287 72.87763713],1
s3,1,2.1e-05,18.124048,[69 32] ; [54 80],[52.86382979 48.13617021] ; [70.13617021 63.86382979],1
s6,1,2.9e-05,17.501122,[78 22] ; [67 64],[62.77056277 37.22943723] ; [82.22943723 48.77056277],1
a3,1,0.000371,12.671292,[75 26] ; [70 66],[61.79324895 39.20675105] ; [83.20675105 52.79324895],1
p6,1,0.000403,12.518029,[41 56] ; [ 28 107],[28.84913793 68.15086207] ; [40.15086207 94.84913793],1
p3,1,0.000415,12.464539,[55 46] ; [43 93],[41.76371308 59.23628692] ; [56.23628692 79.76371308],1
p2,1,0.000715,11.448634,[90 10] ; [98 38],[79.66101695 20.33898305] ; [108.33898305  27.66101695],1
p7,1,0.000739,11.389187,[70 27] ; [66 66],[57.6069869 39.3930131] ; [78.3930131 53.6069869],1
u3,1,0.001018,10.794972,[22  4] ; [30 34],[15.02222222 10.97777778] ; [36.97777778 27.02222222],0
p4,1,0.001042,10.750912,[59 42] ; [49 84],[46.61538462 54.38461538] ; [61.38461538 71.61538462],0
n4,1,0.002061,9.494664,[78 23] ; [79 57],[66.907173 34.092827] ; [90.092827 45.907173],0
s5,1,0.005197,7.809635,[40 56] ; [ 32 100],[30.31578947 65.68421053] ; [41.68421053 90.31578947],0
v3,1,0.00651,7.403337,[41 58] ; [ 33 101],[31.44206009 67.55793991] ; [42.55793991 91.44206009],0
v1,1,0.007036,7.263673,[58 42] ; [53 79],[47.84482759 52.15517241] ; [63.15517241 68.84482759],0
p5,1,0.010094,6.618297,[15 85] ; [  7 129],[ 9.3220339 90.6779661] ; [ 12.6779661 123.3220339],0
n5,1,0.014858,5.933175,[74 26] ; [78 55],[65.2360515 34.7639485] ; [86.7639485 46.2360515],0
p8,1,0.01792,5.603984,[54 45] ; [53 83],[45.07659574 53.92340426] ; [61.92340426 74.07659574],0
p9,1,0.026568,4.918694,[85 14] ; [99 35],[78.18025751 20.81974249] ; [105.81974249  28.18025751],0
b3,1,0.029633,4.730458,[33 33] ; [20 44],[26.90769231 39.09230769] ; [26.09230769 37.90769231],0
b2,1,0.029633,4.730458,[33 33] ; [20 44],[26.90769231 39.09230769] ; [26.09230769 37.90769231],0
n1,1,0.035999,4.397143,[13 12] ; [ 8 24],[ 9.21052632 15.78947368] ; [11.78947368 20.21052632],0
b4,1,0.048257,3.901019,[52 49] ; [88 49],[59.41176471 41.58823529] ; [80.58823529 56.41176471],0
u2,1,0.053896,3.715924,[18  6] ; [34 31],[14.02247191  9.97752809] ; [37.97752809 27.02247191],0
p10,1,0.059731,3.54483,[80 19] ; [93 40],[73.82327586 25.17672414] ; [99.17672414 33.82327586],0
v2,1,0.079304,3.079114,[54 43] ; [58 74],[47.44104803 49.55895197] ; [64.55895197 67.44104803],0
n6,1,0.086458,2.939109,[82 17] ; [99 36],[76.57692308 22.42307692] ; [104.42307692  30.57692308],0
a8,1,0.104895,2.629499,[19 76] ; [ 16 116],[14.64757709 80.35242291] ; [ 20.35242291 111.64757709],0
r3,1,0.110125,2.55242,[95  4] ; [124  13],[91.86864407  7.13135593] ; [127.13135593   9.86864407],0
p11,1,0.112525,2.518401,[80 21] ; [96 41],[74.68907563 26.31092437] ; [101.31092437  35.68907563],0
v4,1,0.132281,2.265525,[94  6] ; [120  16],[90.6779661  9.3220339] ; [123.3220339  12.6779661],0
a2,1,0.145217,2.12179,[ 7 94] ; [  4 133],[ 4.66806723 96.33193277] ; [  6.33193277 130.66806723],0
b5,1,0.149264,2.079757,[54 47] ; [86 51],[59.41176471 41.58823529] ; [80.58823529 56.41176471],0
a5,1,0.174593,1.843059,[62 39] ; [72 65],[56.86554622 44.13445378] ; [77.13445378 59.86554622],0
a6,1,0.184486,1.76111,[54 47] ; [85 52],[58.98739496 42.01260504] ; [80.01260504 56.98739496],0
a1,1,0.20172,1.62988,[ 4 97] ; [ 11 126],[ 6.36554622 94.63445378] ; [  8.63445378 128.36554622],0
a7,1,0.214614,1.540024,[62 39] ; [94 42],[66.48101266 34.51898734] ; [89.51898734 46.48101266],0
r1,1,0.240274,1.378984,[77 24] ; [95 42],[72.99159664 28.00840336] ; [99.00840336 37.99159664],0
s4,1,0.241103,1.374131,[20 81] ; [ 19 116],[16.69067797 84.30932203] ; [ 22.30932203 112.69067797],0
u1,1,0.250931,1.318113,[ 6 95] ; [  4 133],[ 4.24369748 96.75630252] ; [  5.75630252 131.24369748],0
n2,1,0.394622,0.724652,[19  6] ; [28  5],[20.25862069  4.74137931] ; [26.74137931  6.25862069],0
p12,1,0.400034,0.708224,[ 6 93] ; [  5 130],[ 4.65384615 94.34615385] ; [  6.34615385 128.65384615],0
s1,1,0.411999,0.673024,[ 5 94] ; [  4 131],[ 3.80769231 95.19230769] ; [  5.19230769 129.80769231],0
a4,1,0.489865,0.476822,[24 77] ; [38 99],[26.31092437 74.68907563] ; [ 35.68907563 101.31092437],0
r4,1,0.530435,0.393558,[85 16] ; [111  26],[83.17647059 17.82352941] ; [112.82352941  24.17647059],0
n3,1,0.647096,0.209581,[16  9] ; [23 10],[16.81034483  8.18965517] ; [22.18965517 10.81034483],0
d2,1,0.699045,0.149467,[12 89] ; [ 14 122],[11.08016878 89.91983122] ; [ 14.91983122 121.08016878],0
b1,1,0.706761,0.141534,[43 58] ; [55 82],[41.58823529 59.41176471] ; [56.41176471 80.58823529],0
p1,1,0.77656,0.080545,[ 6 94] ; [  7 129],[ 5.50847458 94.49152542] ; [  7.49152542 128.50847458],0
d5,1,0.834904,0.043437,[64 37] ; [85 52],[63.23109244 37.76890756] ; [85.76890756 51.23109244],0
r2,1,0.913904,0.011689,[87 12] ; [118  17],[86.73076923 12.26923077] ; [118.26923077  16.73076923],0
d3,1,0.984172,0.000394,[50 51] ; [68 69],[50.07563025 50.92436975] ; [67.92436975 69.07563025],0
