Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.000732,11.406668,[25  5] ; [22 27],[17.84810127 12.15189873] ; [29.15189873 19.84810127],1
r4,1,0.001212,10.471373,[24  6] ; [21 28],[17.08860759 12.91139241] ; [27.91139241 21.08860759],0
s6,1,0.001335,10.29418,[20  8] ; [16 32],[13.26315789 14.73684211] ; [22.73684211 25.26315789],0
v3,1,0.00244,9.185078,[15 13] ; [ 9 37],[ 9.08108108 18.91891892] ; [14.91891892 31.08108108],0
p7,1,0.003345,8.608765,[19 10] ; [15 33],[12.80519481 16.19480519] ; [21.19480519 26.80519481],0
r3,1,0.00376,8.396465,[26  4] ; [27 22],[20.12658228  9.87341772] ; [32.87341772 16.12658228],0
s8,1,0.004177,8.205195,[14 16] ; [ 8 40],[ 8.46153846 21.53846154] ; [13.53846154 34.46153846],0
p6,1,0.009136,6.79607,[11 18] ; [ 6 42],[ 6.4025974 22.5974026] ; [10.5974026 37.4025974],0
p8,1,0.009961,6.641802,[14 15] ; [10 39],[ 8.92307692 20.07692308] ; [15.07692308 33.92307692],0
r2,1,0.012544,6.232334,[27  2] ; [33 15],[22.5974026  6.4025974] ; [37.4025974 10.5974026],0
s2,1,0.013064,6.160372,[17 13] ; [14 35],[11.7721519 18.2278481] ; [19.2278481 29.7721519],0
b1,1,0.016456,5.753528,[14 16] ; [36 13],[18.98734177 11.01265823] ; [31.01265823 17.98734177],0
r1,1,0.018956,5.505598,[21  9] ; [21 28],[15.94936709 14.05063291] ; [26.05063291 22.94936709],0
v1,1,0.019607,5.446552,[16 14] ; [13 35],[11.15384615 18.84615385] ; [17.84615385 30.15384615],0
v4,1,0.022233,5.227492,[27  3] ; [33 16],[22.78481013  7.21518987] ; [37.21518987 11.78481013],0
n3,1,0.035422,4.424727,[9 2] ; [11 14],[6.11111111 4.88888889] ; [13.88888889 11.11111111],0
p4,1,0.055511,3.666667,[16 12] ; [17 32],[12. 16.] ; [21. 28.],0
n2,1,0.056582,3.634833,[9 2] ; [13 14],[6.36842105 4.63157895] ; [15.63157895 11.36842105],0
d4,1,0.081615,3.032454,[24  6] ; [30 19],[20.50632911  9.49367089] ; [33.49367089 15.50632911],0
u2,1,0.104277,2.638879,[6 6] ; [ 5 17],[3.88235294 8.11764706] ; [ 7.11764706 14.88235294],0
a1,1,0.117336,2.452523,[ 1 29] ; [ 7 42],[ 3.03797468 26.96202532] ; [ 4.96202532 44.03797468],0
d1,1,0.125405,2.348482,[15 15] ; [16 33],[11.7721519 18.2278481] ; [19.2278481 29.7721519],0
p2,1,0.183931,1.765575,[19 11] ; [23 25],[16.15384615 13.84615385] ; [25.84615385 22.15384615],0
u3,1,0.185099,1.756198,[6 6] ; [ 6 16],[4.23529412 7.76470588] ; [ 7.76470588 14.23529412],0
a5,1,0.192574,1.697818,[18 12] ; [22 27],[15.18987342 14.81012658] ; [24.81012658 24.18987342],0
p10,1,0.195323,1.677001,[15 14] ; [18 31],[12.26923077 16.73076923] ; [20.73076923 28.26923077],0
d2,1,0.196806,1.66592,[17 13] ; [20 28],[14.23076923 15.76923077] ; [22.76923077 25.23076923],0
s7,1,0.201961,1.628136,[12 15] ; [13 31],[ 9.50704225 17.49295775] ; [15.49295775 28.50704225],0
n1,1,0.22504,1.471937,[6 5] ; [ 9 18],[4.34210526 6.65789474] ; [10.65789474 16.34210526],0
p1,1,0.26324,1.251637,[ 1 29] ; [ 5 44],[ 2.27848101 27.72151899] ; [ 3.72151899 45.27848101],0
s5,1,0.294101,1.100752,[10 19] ; [11 36],[ 8.01315789 20.98684211] ; [12.98684211 34.01315789],0
n6,1,0.350835,0.870434,[20  9] ; [28 20],[18.07792208 10.92207792] ; [29.92207792 18.07792208],0
b4,1,0.370828,0.800889,[19 11] ; [26 23],[17.08860759 12.91139241] ; [27.91139241 21.08860759],0
p9,1,0.374047,0.790175,[16 13] ; [21 26],[14.11842105 14.88157895] ; [22.88157895 24.11842105],0
s3,1,0.390448,0.737548,[15 14] ; [20 28],[13.18181818 15.81818182] ; [21.81818182 26.18181818],0
a2,1,0.392174,0.732192,[ 1 29] ; [ 4 45],[ 1.89873418 28.10126582] ; [ 3.10126582 45.89873418],0
a4,1,0.550417,0.356571,[12 18] ; [16 32],[10.76923077 19.23076923] ; [17.23076923 30.76923077],0
p3,1,0.550417,0.356571,[12 18] ; [16 32],[10.76923077 19.23076923] ; [17.23076923 30.76923077],0
b5,1,0.581139,0.304397,[14 16] ; [26 23],[15.18987342 14.81012658] ; [24.81012658 24.18987342],0
s1,1,0.591294,0.288327,[ 2 28] ; [ 5 44],[ 2.65822785 27.34177215] ; [ 4.34177215 44.65822785],0
a8,1,0.602629,0.271049,[ 2 27] ; [ 5 43],[ 2.63636364 26.36363636] ; [ 4.36363636 43.63636364],0
a6,1,0.666539,0.185677,[ 9 21] ; [17 32],[ 9.87341772 20.12658228] ; [16.12658228 32.87341772],0
n5,1,0.683651,0.166045,[17 12] ; [31 18],[17.84615385 11.15384615] ; [30.15384615 18.84615385],0
a3,1,0.744323,0.106364,[18 12] ; [27 21],[17.30769231 12.69230769] ; [27.69230769 20.30769231],0
b2,1,0.759908,0.093393,[ 7 10] ; [11 19],[ 6.5106383 10.4893617] ; [11.4893617 18.5106383],0
