Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,2.1e-05,18.138652,[23 22] ; [13 70],[12.65625 32.34375] ; [23.34375 59.65625],1
p7,1,0.002398,9.216708,[22 23] ; [18 62],[14.4 30.6] ; [25.6 54.4],0
r3,1,0.007495,7.150425,[41  4] ; [60 25],[34.96153846 10.03846154] ; [66.03846154 18.96153846],0
n3,1,0.008003,7.032764,[13  1] ; [15 14],[9.11627907 4.88372093] ; [18.88372093 10.11627907],0
p8,1,0.010186,6.602153,[15 30] ; [12 73],[ 9.34615385 35.65384615] ; [17.65384615 67.34615385],0
p10,1,0.017817,5.61404,[32 13] ; [41 42],[25.6640625 19.3359375] ; [47.3359375 35.6640625],0
p11,1,0.023953,5.098039,[33 12] ; [45 40],[27. 18.] ; [51. 34.],0
r4,1,0.024443,5.062887,[38  7] ; [56 29],[32.53846154 12.46153846] ; [61.46153846 23.53846154],0
v4,1,0.035353,4.428059,[40  5] ; [62 23],[35.30769231  9.69230769] ; [66.69230769 18.30769231],0
s3,1,0.08286,3.007882,[25 20] ; [32 49],[20.35714286 24.64285714] ; [36.64285714 44.35714286],0
p6,1,0.091091,2.854989,[12 33] ; [12 71],[ 8.4375 36.5625] ; [15.5625 67.4375],0
r1,1,0.124466,2.360203,[35 10] ; [55 30],[31.15384615 13.84615385] ; [58.84615385 26.15384615],0
n6,1,0.155295,2.019453,[37  7] ; [62 23],[33.76744186 10.23255814] ; [65.23255814 19.76744186],0
u3,1,0.156364,2.009043,[11  7] ; [12 18],[8.625 9.375] ; [14.375 15.625],0
v1,1,0.192715,1.696741,[19 23] ; [28 56],[15.66666667 26.33333333] ; [31.33333333 52.66666667],0
a5,1,0.208131,1.58438,[33 12] ; [53 32],[29.76923077 15.23076923] ; [56.23076923 28.76923077],0
s5,1,0.223822,1.479699,[12 29] ; [16 66],[ 9.33333333 31.66666667] ; [18.66666667 63.33333333],0
s6,1,0.225013,1.472109,[27 18] ; [41 43],[23.72093023 21.27906977] ; [44.27906977 39.72093023],0
n2,1,0.22795,1.453606,[12  2] ; [22 10],[10.34782609  3.65217391] ; [23.65217391  8.34782609],0
r2,1,0.236724,1.4,[42  3] ; [70 11],[40.  5.] ; [72.  9.],0
s2,1,0.245653,1.347856,[21 24] ; [30 53],[17.9296875 27.0703125] ; [33.0703125 49.9296875],0
s8,1,0.247731,1.336057,[20 25] ; [29 56],[16.96153846 28.03846154] ; [32.03846154 52.96153846],0
v2,1,0.269244,1.220597,[24 21] ; [34 45],[21.0483871 23.9516129] ; [36.9516129 42.0483871],0
a2,1,0.356645,0.849673,[ 7 38] ; [19 66],[ 9. 36.] ; [17. 68.],0
a6,1,0.357834,0.84548,[31 14] ; [51 33],[28.60465116 16.39534884] ; [53.39534884 30.60465116],0
d3,1,0.358201,0.844192,[23 22] ; [50 34],[25.46511628 19.53488372] ; [47.53488372 36.46511628],0
p9,1,0.367986,0.810456,[30 15] ; [48 34],[27.63779528 17.36220472] ; [50.36220472 31.63779528],0
u2,1,0.391307,0.734876,[ 7 11] ; [15 14],[8.42553191 9.57446809] ; [13.57446809 15.42553191],0
p5,1,0.395109,0.723162,[ 5 38] ; [ 6 78],[ 3.72440945 39.27559055] ; [ 7.27559055 76.72440945],0
b5,1,0.43454,0.610658,[26 19] ; [43 42],[23.88461538 21.11538462] ; [45.11538462 39.88461538],0
s1,1,0.454318,0.559857,[ 5 40] ; [ 6 77],[ 3.8671875 41.1328125] ; [ 7.1328125 75.8671875],0
s4,1,0.478278,0.502788,[ 9 35] ; [13 71],[ 7.5625 36.4375] ; [14.4375 69.5625],0
a3,1,0.480608,0.497484,[27 18] ; [55 28],[28.828125 16.171875] ; [53.171875 29.828125],0
d5,1,0.59916,0.276264,[31 14] ; [54 30],[29.65116279 15.34883721] ; [55.34883721 28.65116279],0
n1,1,0.61425,0.254032,[7 7] ; [18 13],[7.77777778 6.22222222] ; [17.22222222 13.77777778],0
a1,1,0.614811,0.253228,[ 4 41] ; [10 75],[ 4.84615385 40.15384615] ; [ 9.15384615 75.84615385],0
d2,1,0.661687,0.191481,[23 21] ; [40 43],[21.82677165 22.17322835] ; [41.17322835 41.82677165],0
b1,1,0.670482,0.181038,[24 21] ; [42 43],[22.84615385 22.15384615] ; [43.15384615 41.84615385],0
d1,1,0.680314,0.169773,[25 20] ; [44 41],[23.88461538 21.11538462] ; [45.11538462 39.88461538],0
b4,1,0.719744,0.128738,[25 20] ; [50 35],[25.96153846 19.03846154] ; [49.03846154 35.96153846],0
u1,1,0.742188,0.108213,[ 9 36] ; [15 70],[ 8.30769231 36.69230769] ; [15.69230769 69.30769231],0
p12,1,0.749489,0.101961,[ 3 42] ; [ 7 78],[ 3.46153846 41.53846154] ; [ 6.53846154 78.46153846],0
p1,1,0.758646,0.094408,[ 4 41] ; [ 9 76],[ 4.5 40.5] ; [ 8.5 76.5],0
n5,1,0.759718,0.093545,[37  8] ; [68 17],[36.34615385  8.65384615] ; [68.65384615 16.34615385],0
u4,1,0.796332,0.066614,[ 2 43] ; [ 3 82],[ 1.73076923 43.26923077] ; [ 3.26923077 81.73076923],0
s7,1,0.799218,0.064698,[18 25] ; [32 49],[17.33870968 25.66129032] ; [32.66129032 48.33870968],0
a7,1,0.814146,0.055263,[29 16] ; [53 32],[28.38461538 16.61538462] ; [53.61538462 31.38461538],0
d4,1,0.855596,0.033118,[32 13] ; [61 23],[32.44186047 12.55813953] ; [60.55813953 23.44186047],0
