Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,1e-06,23.718141,[ 3 19] ; [39 13],[12.48648649  9.51351351] ; [29.51351351 22.48648649],1
d5,1,1.1e-05,19.413058,[ 6 16] ; [42 10],[14.27027027  7.72972973] ; [33.72972973 18.27027027],1
a4,1,0.005606,7.672723,[ 5 16] ; [31 21],[10.35616438 10.64383562] ; [25.64383562 26.35616438],0
a3,1,0.023391,5.139201,[ 9 12] ; [37 15],[13.23287671  7.76712329] ; [32.76712329 19.23287671],0
s1,1,0.027801,4.840336,[ 5 16] ; [ 3 48],[ 2.33333333 18.66666667] ; [ 5.66666667 45.33333333],0
p1,1,0.031771,4.610789,[ 5 17] ; [ 3 49],[ 2.37837838 19.62162162] ; [ 5.62162162 46.37837838],0
d2,1,0.036033,4.395557,[ 6 16] ; [28 24],[10.10810811 11.89189189] ; [23.89189189 28.10810811],0
v2,1,0.05204,3.774469,[ 8 13] ; [31 18],[11.7  9.3] ; [27.3 21.7],0
a5,1,0.055061,3.680251,[11 11] ; [38 14],[14.56756757  7.43243243] ; [34.43243243 17.56756757],0
s7,1,0.081371,3.037304,[ 6 14] ; [26 23],[ 9.27536232 10.72463768] ; [22.72463768 26.27536232],0
u1,1,0.104568,2.634456,[ 1 21] ; [10 42],[ 3.27027027 18.72972973] ; [ 7.72972973 44.27027027],0
r3,1,0.110342,2.549312,[16  5] ; [47  5],[18.12328767  2.87671233] ; [44.87671233  7.12328767],0
s2,1,0.117339,2.452486,[10 11] ; [35 17],[12.94520548  8.05479452] ; [32.05479452 19.94520548],0
u2,1,0.135575,2.227482,[5 8] ; [10  5],[6.96428571 6.03571429] ; [8.03571429 6.96428571],0
v4,1,0.159739,1.976698,[17  4] ; [48  4],[18.69863014  2.30136986] ; [46.30136986  5.69863014],0
s6,1,0.160963,1.965155,[12  9] ; [37 13],[14.49295775  6.50704225] ; [34.50704225 15.49295775],0
r1,1,0.192783,1.69622,[13  8] ; [40 12],[15.24657534  5.75342466] ; [37.75342466 14.24657534],0
a2,1,0.21263,1.553426,[ 2 20] ; [11 41],[ 3.86486486 18.13513514] ; [ 9.13513514 42.86486486],0
s3,1,0.230372,1.438561,[10 10] ; [34 18],[12.22222222  7.77777778] ; [31.77777778 20.22222222],0
n5,1,0.232397,1.426129,[16  5] ; [32 20],[13.80821918  7.19178082] ; [34.19178082 17.80821918],0
a6,1,0.262658,1.254694,[10 12] ; [31 21],[12.18918919  9.81081081] ; [28.81081081 23.18918919],0
p4,1,0.284198,1.146903,[ 6 16] ; [21 31],[ 8.02702703 13.97297297] ; [18.97297297 33.02702703],0
s8,1,0.318797,0.993877,[ 8 14] ; [25 26],[ 9.94520548 12.05479452] ; [23.05479452 27.94520548],0
s5,1,0.320843,0.985507,[ 5 15] ; [18 30],[ 6.76470588 13.23529412] ; [16.23529412 31.76470588],0
r4,1,0.329748,0.949887,[16  6] ; [43  9],[17.54054054  4.45945946] ; [41.45945946 10.54054054],0
b1,1,0.357823,0.845519,[11 11] ; [20 32],[ 9.21621622 12.78378378] ; [21.78378378 30.21621622],0
a8,1,0.39345,0.728254,[ 3 17] ; [ 4 45],[ 2.02898551 17.97101449] ; [ 4.97101449 44.02898551],0
n4,1,0.424406,0.638082,[15  6] ; [32 20],[13.52054795  7.47945205] ; [33.47945205 18.52054795],0
p6,1,0.42522,0.635844,[ 5 17] ; [16 34],[ 6.41666667 15.58333333] ; [14.58333333 35.41666667],0
b4,1,0.445389,0.58236,[11 11] ; [31 21],[12.48648649  9.51351351] ; [29.51351351 22.48648649],0
a1,1,0.465207,0.533337,[ 1 21] ; [ 5 47],[ 1.78378378 20.21621622] ; [ 4.21621622 47.78378378],0
n1,1,0.472607,0.515873,[4 2] ; [10 10],[3.23076923 2.76923077] ; [10.76923077  9.23076923],0
