Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,169.562634,[505  69] ; [65 99],[443.33333333 130.66666667] ; [126.66666667  37.33333333],1
n3,1,0.173351,1.85372,[80 24] ; [41 20],[76.26666667 27.73333333] ; [44.73333333 16.26666667],0
b1,1,0.213883,1.544944,[207 369] ; [ 51 115],[200.28032345 375.71967655] ; [ 57.71967655 108.28032345],0
u4,1,0.288375,1.127194,[ 15 561] ; [  2 164],[ 13.1967655 562.8032345] ; [  3.8032345 162.1967655],0
s5,1,0.291733,1.111606,[201 348] ; [ 52 110],[195.35443038 353.64556962] ; [ 57.64556962 104.35443038],0
b2,1,0.304964,1.052359,[147 219] ; [25 49],[143.07272727 222.92727273] ; [28.92727273 45.07272727],0
b3,1,0.304964,1.052359,[147 219] ; [25 49],[143.07272727 222.92727273] ; [28.92727273 45.07272727],0
b5,1,0.346219,0.887267,[348 228] ; [107  59],[353.20754717 222.79245283] ; [101.79245283  64.20754717],0
a6,1,0.38474,0.755502,[400 173] ; [110  56],[395.43978349 177.56021651] ; [114.56021651  51.43978349],0
a7,1,0.407869,0.685003,[417 158] ; [125  40],[421.14864865 153.85135135] ; [120.85135135  44.14864865],0
a1,1,0.665665,0.186715,[ 29 547] ; [  7 159],[ 27.94609164 548.05390836] ; [  8.05390836 157.94609164],0
u3,1,0.687922,0.161345,[78 58] ; [41 27],[79.33333333 56.66666667] ; [39.66666667 28.33333333],0
b4,1,0.710964,0.137316,[332 244] ; [93 73],[329.91913747 246.08086253] ; [95.08086253 70.91913747],0
n2,1,0.727419,0.121495,[80 25] ; [45 16],[79.06626506 25.93373494] ; [45.93373494 15.06626506],0
u2,1,0.874168,0.02508,[79 58] ; [40 28],[79.52682927 57.47317073] ; [39.47317073 28.52682927],0
d3,1,1.0,0.0,[406 168] ; [116  48],[406. 168.] ; [116.  48.],0
