Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,91.938701,[205 105] ; [ 65 189],[148.40425532 161.59574468] ; [121.59574468 132.40425532],1
s2,1,0.0,80.297371,[171 141] ; [ 46 209],[119.40740741 192.59259259] ; [ 97.59259259 157.40740741],1
s8,1,0.0,73.546711,[158 155] ; [ 41 215],[109.46748682 203.53251318] ; [ 89.53251318 166.46748682],1
s7,1,0.0,54.559305,[161 142] ; [ 53 188],[119.19485294 183.80514706] ; [ 94.80514706 146.19485294],1
p4,1,1.7e-05,18.49759,[191 123] ; [108 145],[165.58377425 148.41622575] ; [133.41622575 119.58377425],1
r4,1,2.1e-05,18.065579,[296  18] ; [213  43],[280.39649123  33.60350877] ; [228.60350877  27.39649123],1
r3,1,3.3e-05,17.250027,[304   9] ; [226  30],[291.54657293  21.45342707] ; [238.45342707  17.54657293],1
p9,1,7.4e-05,15.706347,[263  48] ; [179  74],[243.72695035  67.27304965] ; [198.27304965  54.72695035],1
r1,1,0.000269,13.27372,[265  48] ; [184  71],[247.42429577  65.57570423] ; [201.57570423  53.42429577],1
n6,1,0.00059,11.807955,[265  48] ; [186  69],[248.52640845  64.47359155] ; [202.47359155  52.52640845],1
p10,1,0.000618,11.722334,[249  61] ; [172  82],[231.40070922  78.59929078] ; [189.59929078  64.40070922],1
v1,1,0.000902,11.018078,[167 133] ; [105 148],[147.55877034 152.44122966] ; [124.44122966 128.55877034],1
s4,1,0.001073,10.697586,[ 48 263] ; [ 17 239],[ 35.65255732 275.34744268] ; [ 29.34744268 226.65255732],0
n5,1,0.001615,9.942801,[242  71] ; [166  88],[225.22751323  87.77248677] ; [182.77248677  71.22751323],0
d5,1,0.00247,9.163051,[260  53] ; [185  70],[245.22007042  67.77992958] ; [199.77992958  55.22007042],0
p2,1,0.00373,8.410653,[261  50] ; [188  66],[247.14867257  63.85132743] ; [201.85132743  52.14867257],0
u1,1,0.005342,7.760015,[ 58 256] ; [ 26 230],[ 46.27368421 267.72631579] ; [ 37.72631579 218.27368421],0
p12,1,0.010818,6.494948,[ 20 292] ; [  5 248],[ 13.80530973 298.19469027] ; [ 11.19469027 241.80530973],0
p3,1,0.012596,6.225037,[151 162] ; [ 96 158],[136.35097002 176.64902998] ; [110.64902998 143.35097002],0
v4,1,0.012979,6.171982,[304  10] ; [234  20],[297.41549296  16.58450704] ; [240.58450704  13.41549296],0
u2,1,0.015709,5.835135,[63 36] ; [39 46],[54.88043478 44.11956522] ; [47.11956522 37.88043478],0
n4,1,0.016504,5.748356,[246  68] ; [178  78],[233.57192982  80.42807018] ; [190.42807018  65.57192982],0
p6,1,0.018238,5.573112,[104 206] ; [ 61 189],[ 91.33928571 218.66071429] ; [ 73.66071429 176.33928571],0
d4,1,0.026704,4.909843,[255  58] ; [188  67],[244.11795775  68.88204225] ; [198.88204225  56.11795775],0
u4,1,0.030371,4.688148,[ 11 303] ; [  2 254],[  7.16140351 306.83859649] ; [  5.83859649 250.16140351],0
a7,1,0.052588,3.756978,[241  72] ; [178  77],[230.89260563  82.10739437] ; [188.10739437  66.89260563],0
p5,1,0.063885,3.433538,[ 22 288] ; [  9 246],[ 17.00884956 292.99115044] ; [ 13.99115044 241.00884956],0
p7,1,0.09132,2.850942,[185 119] ; [136 117],[175.1956912 128.8043088] ; [145.8043088 107.1956912],0
b4,1,0.093065,2.820544,[190 124] ; [137 119],[180.13684211 133.86315789] ; [146.86315789 109.13684211],0
d1,1,0.098372,2.731745,[180 134] ; [129 127],[170.22105263 143.77894737] ; [138.77894737 117.22105263],0
v2,1,0.105161,2.625476,[165 132] ; [119 126],[155.62361624 141.37638376] ; [128.37638376 116.62361624],0
a2,1,0.109605,2.559909,[ 75 239] ; [ 47 209],[ 67.20701754 246.79298246] ; [ 54.79298246 201.20701754],0
u3,1,0.118434,2.437906,[62 38] ; [43 42],[56.75675676 43.24324324] ; [48.24324324 36.75675676],0
a8,1,0.127388,2.324049,[ 39 246] ; [ 22 213],[ 33.43269231 251.56730769] ; [ 27.56730769 207.43269231],0
a5,1,0.139442,2.184108,[223  91] ; [167  89],[214.84210526  99.15789474] ; [175.15789474  80.84210526],0
p11,1,0.20717,1.591093,[246  68] ; [189  67],[239.63157895  74.36842105] ; [195.36842105  60.63157895],0
d3,1,0.223807,1.479792,[216  97] ; [163  91],[209.21869489 103.78130511] ; [169.78130511  84.21869489],0
b5,1,0.231009,1.434637,[203 111] ; [153 103],[196.1122807 117.8877193] ; [159.8877193  96.1122807],0
v3,1,0.284115,1.147301,[115 183] ; [ 84 162],[109.01102941 188.98897059] ; [ 89.98897059 156.01102941],0
p8,1,0.394443,0.725201,[148 160] ; [112 140],[143. 165.] ; [117. 135.],0
n2,1,0.432805,0.615285,[48 21] ; [43 25],[45.83211679 23.16788321] ; [45.16788321 22.83211679],0
n3,1,0.464845,0.534204,[49 20] ; [43 23],[47.02222222 21.97777778] ; [44.97777778 21.02222222],0
d2,1,0.50526,0.443872,[145 168] ; [111 144],[141.07042254 171.92957746] ; [114.92957746 140.07042254],0
a4,1,0.533294,0.388111,[130 181] ; [100 155],[126.37809187 184.62190813] ; [103.62190813 151.37809187],0
a6,1,0.573203,0.317352,[222  91] ; [176  80],[218.93497364  94.06502636] ; [179.06502636  76.93497364],0
b2,1,0.576909,0.311259,[ 64 123] ; [55 93],[ 66.42686567 120.57313433] ; [52.57313433 95.42686567],0
b3,1,0.576909,0.311259,[ 64 123] ; [55 93],[ 66.42686567 120.57313433] ; [52.57313433 95.42686567],0
p1,1,0.626182,0.237274,[ 20 292] ; [ 19 236],[ 21.46031746 290.53968254] ; [ 17.53968254 237.46031746],0
n1,1,0.683879,0.165792,[26 43] ; [23 44],[24.86029412 44.13970588] ; [24.13970588 42.86029412],0
a3,1,0.864865,0.028963,[212 101] ; [171  84],[211.05457746 101.94542254] ; [171.94542254  83.05457746],0
a1,1,0.926152,0.008591,[ 13 301] ; [ 11 245],[ 13.22105263 300.77894737] ; [ 10.77894737 245.22105263],0
s1,1,0.946927,0.004431,[ 10 299] ; [  8 247],[  9.86170213 299.13829787] ; [  8.13829787 246.86170213],0
b1,1,0.953246,0.003438,[117 197] ; [ 96 160],[117.33684211 196.66315789] ; [ 95.66315789 160.33684211],0
