Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,1e-06,23.920904,[58 15] ; [29 44],[43.5 29.5] ; [43.5 29.5],1
d1,1,2e-05,18.168418,[56 20] ; [29 45],[43.06666667 32.93333333] ; [41.93333333 32.06666667],1
d2,1,8e-05,15.564936,[47 29] ; [22 52],[34.96 41.04] ; [34.04 39.96],1
s2,1,0.000313,12.993382,[63 12] ; [41 31],[53.06122449 21.93877551] ; [50.93877551 21.06122449],1
u1,1,0.001057,10.724654,[22 54] ; [ 6 68],[14.18666667 61.81333333] ; [13.81333333 60.18666667],0
s6,1,0.001335,10.294044,[70  4] ; [53 17],[63.20833333 10.79166667] ; [59.79166667 10.20833333],0
b1,1,0.00538,7.747128,[35 41] ; [18 56],[26.85333333 49.14666667] ; [26.14666667 47.85333333],0
p1,1,0.005875,7.588128,[12 64] ; [ 2 72],[ 7.09333333 68.90666667] ; [ 6.90666667 67.09333333],0
s3,1,0.007111,7.244666,[62 13] ; [46 27],[54.72972973 20.27027027] ; [53.27027027 19.72972973],0
p7,1,0.00783,7.071956,[56 18] ; [40 33],[48.32653061 25.67346939] ; [47.67346939 25.32653061],0
p5,1,0.010412,6.562934,[11 65] ; [ 2 72],[ 6.58666667 69.41333333] ; [ 6.41333333 67.58666667],0
s5,1,0.013574,6.092784,[44 26] ; [28 39],[36.78832117 33.21167883] ; [35.21167883 31.78832117],0
p6,1,0.015061,5.909352,[38 37] ; [23 51],[30.70469799 44.29530201] ; [30.29530201 43.70469799],0
v1,1,0.01704,5.692266,[44 32] ; [28 45],[36.72483221 39.27516779] ; [35.27516779 37.72483221],0
a2,1,0.028196,4.816025,[20 56] ; [ 9 65],[14.69333333 61.30666667] ; [14.30666667 59.69333333],0
d5,1,0.03025,4.695002,[66 10] ; [53 20],[60.69798658 15.30201342] ; [58.30201342 14.69798658],0
n4,1,0.030471,4.682499,[55 21] ; [41 33],[48.64 27.36] ; [47.36 26.64],0
p4,1,0.032882,4.55192,[52 24] ; [38 36],[45.6 30.4] ; [44.4 29.6],0
a3,1,0.042461,4.11672,[57 19] ; [44 30],[51.17333333 24.82666667] ; [49.82666667 24.17333333],0
n5,1,0.042461,4.11672,[57 19] ; [44 30],[51.17333333 24.82666667] ; [49.82666667 24.17333333],0
p8,1,0.058392,3.58249,[44 31] ; [31 41],[38.26530612 36.73469388] ; [36.73469388 35.26530612],0
a4,1,0.06391,3.432888,[37 39] ; [25 49],[31.41333333 44.58666667] ; [30.58666667 43.41333333],0
p10,1,0.068939,3.308104,[67  8] ; [58 16],[62.91946309 12.08053691] ; [62.08053691 11.91946309],0
r4,1,0.082452,3.015886,[72  4] ; [64 10],[68.90666667  7.09333333] ; [67.09333333  6.90666667],0
v4,1,0.085871,2.950117,[75  1] ; [68  5],[72.93959732  3.06040268] ; [70.06040268  2.93959732],0
r1,1,0.104943,2.628771,[62 14] ; [52 22],[57.76 18.24] ; [56.24 17.76],0
