Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,76.532258,[222 223] ; [218  45],[276.55367232 168.44632768] ; [163.44632768  99.55367232],1
p7,1,0.0,70.549015,[230 208] ; [217  41],[281.30172414 156.69827586] ; [165.69827586  92.30172414],1
p8,1,0.0,48.477083,[187 256] ; [181  80],[231.56818182 211.43181818] ; [136.43181818 124.56818182],1
p3,1,0.0,35.741479,[191 254] ; [174  89],[229.41384181 215.58615819] ; [135.58615819 127.41384181],1
s7,1,0.0,25.591371,[181 244] ; [158  94],[212.81388479 212.18611521] ; [126.18611521 125.81388479],1
s8,1,1e-06,25.081674,[175 270] ; [154 108],[207.07920792 237.92079208] ; [121.92079208 140.07920792],1
v1,1,7e-06,20.240482,[207 224] ; [170  89],[235.4884058 195.5115942] ; [141.5115942 117.4884058],1
s5,1,1.2e-05,19.187647,[124 309] ; [113 137],[150.25036603 282.74963397] ; [ 86.74963397 163.25036603],1
p9,1,1.4e-05,18.832423,[352  87] ; [242  20],[371.9914408  67.0085592] ; [222.0085592  39.9914408],1
p5,1,2.9e-05,17.476766,[ 31 411] ; [ 45 218],[ 47.64822695 394.35177305] ; [ 28.35177305 234.64822695],1
s2,1,0.000194,13.884444,[207 236] ; [161 102],[230.9121813 212.0878187] ; [137.0878187 125.9121813],1
s6,1,0.000205,13.785096,[282 159] ; [199  58],[303.8982808 137.1017192] ; [177.1017192  79.8982808],1
p2,1,0.000227,13.589737,[358  87] ; [239  24],[375.23305085  69.76694915] ; [221.76694915  41.23305085],1
n4,1,0.000381,12.624742,[326 119] ; [223  40],[345.06355932  99.93644068] ; [203.93644068  59.06355932],1
u1,1,0.001968,9.57932,[ 77 370] ; [ 71 192],[ 93.17746479 353.82253521] ; [ 54.82253521 208.17746479],0
p1,1,0.002255,9.329597,[ 23 421] ; [ 30 232],[ 33.33144476 410.66855524] ; [ 19.66855524 242.33144476],0
a4,1,0.003223,8.676561,[205 241] ; [151 112],[223.94358251 222.05641749] ; [132.05641749 130.94358251],0
b2,1,0.005038,7.8657,[ 83 177] ; [77 93],[ 96.74418605 163.25581395] ; [ 63.25581395 106.74418605],0
b3,1,0.005038,7.8657,[ 83 177] ; [77 93],[ 96.74418605 163.25581395] ; [ 63.25581395 106.74418605],0
n5,1,0.00556,7.687725,[320 125] ; [212  49],[335.32577904 109.67422096] ; [196.67422096  64.32577904],0
p10,1,0.006441,7.422471,[351  92] ; [228  33],[364.34232955  78.65767045] ; [214.65767045  46.34232955],0
d4,1,0.008306,6.966193,[387  59] ; [245  18],[397.56276446  48.43723554] ; [234.43723554  28.56276446],0
d1,1,0.008562,6.911961,[300 147] ; [201  62],[315.41830986 131.58169014] ; [185.58169014  77.41830986],0
n6,1,0.01013,6.611872,[366  80] ; [233  28],[377.8698727  68.1301273] ; [221.1301273  39.8698727],0
a1,1,0.010755,6.505342,[ 16 431] ; [ 21 242],[ 23.2943662 423.7056338] ; [ 13.7056338 249.2943662],0
d3,1,0.015678,5.838647,[320 127] ; [209  53],[333.51622003 113.48377997] ; [195.48377997  66.51622003],0
p12,1,0.029538,4.736005,[ 26 419] ; [ 27 235],[ 33.3592645 411.6407355] ; [ 19.6407355 242.3592645],0
p11,1,0.042214,4.126592,[336 111] ; [215  48],[346.8971831 100.1028169] ; [204.1028169  58.8971831],0
s4,1,0.045591,3.996653,[ 67 377] ; [ 54 203],[ 76.63908702 367.36091298] ; [ 44.36091298 212.63908702],0
d2,1,0.046977,3.94622,[228 217] ; [155 108],[240.72740113 204.27259887] ; [142.27259887 120.72740113],0
a6,1,0.058749,3.572354,[322 125] ; [171  91],[310.81946403 136.18053597] ; [182.18053597  79.81946403],0
s3,1,0.132257,2.265811,[234 208] ; [154 108],[243.60227273 198.39772727] ; [144.39772727 117.60227273],0
a3,1,0.167756,1.902882,[325 122] ; [202  59],[332.72457627 114.27542373] ; [194.27542373  66.72457627],0
a2,1,0.168051,1.900242,[113 334] ; [ 79 184],[120.87887324 326.12112676] ; [ 71.12112676 191.87887324],0
u4,1,0.169447,1.88783,[  8 439] ; [  9 254],[ 10.7028169 436.2971831] ; [  6.2971831 256.7028169],0
b1,1,0.186862,1.742189,[158 289] ; [106 157],[166.2084507 280.7915493] ; [ 97.7915493 165.2084507],0
r4,1,0.203222,1.61907,[406  41] ; [246  17],[410.48450704  36.51549296] ; [241.51549296  21.48450704],0
