Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000685,11.529288,[30 31] ; [28  5],[37.63829787 23.36170213] ; [20.36170213 12.63829787],1
a6,1,0.027323,4.870272,[32 29] ; [25  8],[36.9893617 24.0106383] ; [20.0106383 12.9893617],0
u2,1,0.038434,4.285714,[ 8 12] ; [8 2],[10.66666667  9.33333333] ; [5.33333333 4.66666667],0
p5,1,0.03872,4.273114,[11 50] ; [12 20],[15.08602151 45.91397849] ; [ 7.91397849 24.08602151],0
r1,1,0.048275,3.900384,[45 16] ; [30  3],[48.67021277 12.32978723] ; [26.32978723  6.67021277],0
a7,1,0.065363,3.395791,[36 25] ; [25  7],[40.01075269 20.98924731] ; [20.98924731 11.01075269],0
p4,1,0.079814,3.068694,[36 25] ; [24  7],[39.7826087 21.2173913] ; [20.2173913 10.7826087],0
p10,1,0.095178,2.784541,[49 12] ; [29  2],[51.7173913  9.2826087] ; [26.2826087  4.7173913],0
p3,1,0.096126,2.768677,[33 28] ; [23  9],[36.7311828 24.2688172] ; [19.2688172 12.7311828],0
p11,1,0.114914,2.485308,[48 13] ; [21 12],[44.77659574 16.22340426] ; [24.22340426  8.77659574],0
n4,1,0.122244,2.388326,[43 18] ; [28  5],[46.07446809 14.92553191] ; [24.92553191  8.07446809],0
p1,1,0.127265,2.325555,[ 6 55] ; [ 7 26],[ 8.43617021 52.56382979] ; [ 4.56382979 28.43617021],0
n1,1,0.131707,2.272269,[8 9] ; [1 6],[ 6.375 10.625] ; [2.625 4.375],0
s6,1,0.162496,1.95084,[44 15] ; [20 13],[41.04347826 17.95652174] ; [22.95652174 10.04347826],0
p9,1,0.188859,1.726494,[48 12] ; [29  3],[50.2173913  9.7826087] ; [26.7826087  5.2173913],0
s8,1,0.248319,1.332736,[20 40] ; [15 18],[22.58064516 37.41935484] ; [12.41935484 20.58064516],0
b5,1,0.268851,1.222599,[26 35] ; [18 15],[28.55319149 32.44680851] ; [15.44680851 17.55319149],0
p12,1,0.271953,1.206872,[ 5 56] ; [ 5 27],[ 6.55913978 54.44086022] ; [ 3.44086022 28.55913978],0
s7,1,0.279164,1.171154,[21 37] ; [14 15],[23.33333333 34.66666667] ; [11.66666667 17.33333333],0
a5,1,0.29706,1.087344,[44 17] ; [27  6],[46.07446809 14.92553191] ; [24.92553191  8.07446809],0
d4,1,0.387372,0.747174,[52  9] ; [25  7],[50.50537634 10.49462366] ; [26.49462366  5.50537634],0
p8,1,0.390678,0.73683,[30 30] ; [19 13],[31.95652174 28.04347826] ; [17.04347826 14.95652174],0
r4,1,0.394434,0.72523,[54  7] ; [31  2],[55.15957447  5.84042553] ; [29.84042553  3.15957447],0
p6,1,0.405412,0.692215,[25 36] ; [16 16],[26.89247312 34.10752688] ; [14.10752688 17.89247312],0
v1,1,0.424849,0.636862,[29 32] ; [18 14],[30.82795699 30.17204301] ; [16.17204301 15.82795699],0
p7,1,0.440284,0.595543,[39 22] ; [23  9],[40.66666667 20.33333333] ; [21.33333333 10.66666667],0
d3,1,0.477607,0.504322,[40 21] ; [24  9],[41.53191489 19.46808511] ; [22.46808511 10.53191489],0
n3,1,0.540291,0.375,[10  6] ; [6 2],[10.66666667  5.33333333] ; [5.33333333 2.66666667],0
r3,1,0.557923,0.343313,[55  6] ; [30  2],[55.75268817  5.24731183] ; [29.24731183  2.75268817],0
d5,1,0.56235,0.335651,[51 10] ; [26  7],[49.96808511 11.03191489] ; [27.03191489  5.96808511],0
n5,1,0.585917,0.296766,[43 18] ; [25  8],[44.12765957 16.87234043] ; [23.87234043  9.12765957],0
a2,1,0.605315,0.267053,[12 49] ; [ 8 25],[12.9787234 48.0212766] ; [ 7.0212766 25.9787234],0
u1,1,0.605315,0.267053,[12 49] ; [ 8 25],[12.9787234 48.0212766] ; [ 7.0212766 25.9787234],0
a1,1,0.655175,0.199438,[ 4 57] ; [ 3 30],[ 4.54255319 56.45744681] ; [ 2.45744681 30.54255319],0
a3,1,0.68485,0.164717,[40 21] ; [23 10],[40.88297872 20.11702128] ; [22.11702128 10.88297872],0
u3,1,0.690279,0.158784,[11 10] ; [6 4],[11.51612903  9.48387097] ; [5.48387097 4.51612903],0
r2,1,0.720429,0.128082,[54  7] ; [30  3],[54.5106383  6.4893617] ; [29.4893617  3.5106383],0
b3,1,0.744847,0.105912,[15 22] ; [ 9 11],[15.57894737 21.42105263] ; [ 8.42105263 11.57894737],0
b2,1,0.744847,0.105912,[15 22] ; [ 9 11],[15.57894737 21.42105263] ; [ 8.42105263 11.57894737],0
