Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,34.547469,[97 14] ; [25 31],[81.08982036 29.91017964] ; [40.91017964 15.08982036],1
d4,1,0.000205,13.781507,[92 18] ; [32 24],[82.1686747 27.8313253] ; [41.8313253 14.1686747],1
r2,1,0.000515,12.060006,[101   9] ; [40 16],[93.43373494 16.56626506] ; [47.56626506  8.43373494],1
v2,1,0.000603,11.767524,[56 48] ; [14 41],[45.78616352 58.21383648] ; [24.21383648 30.78616352],1
d1,1,0.003318,8.623747,[54 57] ; [14 42],[45.19760479 65.80239521] ; [22.80239521 33.19760479],0
r3,1,0.003485,8.534205,[102   8] ; [43 13],[96.08433735 13.91566265] ; [48.91566265  7.08433735],0
a6,1,0.004324,8.142549,[75 36] ; [25 31],[66.46706587 44.53293413] ; [33.53293413 22.46706587],0
v1,1,0.011195,6.434096,[46 64] ; [12 43],[38.66666667 71.33333333] ; [19.33333333 35.66666667],0
a5,1,0.013922,6.04798,[60 51] ; [19 37],[52.50898204 58.49101796] ; [26.49101796 29.50898204],0
s6,1,0.017749,5.620796,[59 50] ; [19 36],[51.84146341 57.15853659] ; [26.15853659 28.84146341],0
b1,1,0.01875,5.524723,[33 78] ; [27 29],[39.88023952 71.11976048] ; [20.11976048 35.88023952],0
s3,1,0.021453,5.289608,[56 54] ; [18 38],[49.03614458 60.96385542] ; [24.96385542 31.03614458],0
v3,1,0.029558,4.73481,[30 76] ; [ 7 47],[24.5125 81.4875] ; [12.4875 41.5125],0
a7,1,0.031553,4.622602,[81 30] ; [31 24],[74.89156627 36.10843373] ; [37.10843373 17.89156627],0
v4,1,0.035981,4.398008,[101   8] ; [45 10],[97.03658537 11.96341463] ; [48.96341463  6.03658537],0
u3,1,0.057889,3.596863,[27 15] ; [13 18],[23.01369863 18.98630137] ; [16.98630137 14.01369863],0
a3,1,0.068969,3.307392,[67 44] ; [25 30],[61.51807229 49.48192771] ; [30.48192771 24.51807229],0
a1,1,0.075386,3.161676,[  1 110] ; [ 3 53],[  2.65868263 108.34131737] ; [ 1.34131737 54.65868263],0
d3,1,0.083448,2.996443,[75 36] ; [29 25],[69.96363636 41.03636364] ; [34.03636364 19.96363636],0
d5,1,0.094217,2.800807,[79 32] ; [32 23],[74.22289157 36.77710843] ; [36.77710843 18.22289157],0
a4,1,0.110684,2.544432,[37 74] ; [12 44],[32.56886228 78.43113772] ; [16.43113772 39.56886228],0
u2,1,0.115214,2.481206,[26 17] ; [13 18],[22.66216216 20.33783784] ; [16.33783784 14.66216216],0
s8,1,0.13562,2.22696,[29 81] ; [ 9 47],[25.18072289 84.81927711] ; [12.81927711 43.18072289],0
s7,1,0.150604,2.066127,[31 76] ; [10 44],[27.2484472 79.7515528] ; [13.7515528 40.2484472],0
p2,1,0.153052,2.041562,[77 34] ; [32 23],[72.88554217 38.11445783] ; [36.11445783 18.88554217],0
s2,1,0.18651,1.744969,[47 63] ; [18 38],[43.07228916 66.92771084] ; [21.92771084 34.07228916],0
u1,1,0.198937,1.650159,[ 10 101] ; [ 2 54],[  7.9760479 103.0239521] ; [ 4.0239521 51.9760479],0
n6,1,0.204959,1.606684,[72 38] ; [31 25],[68.25301205 41.74698795] ; [34.74698795 21.25301205],0
p1,1,0.213022,1.550767,[  1 110] ; [ 2 53],[  2.0060241 108.9939759] ; [ 0.9939759 54.0060241],0
a2,1,0.220943,1.498237,[15 96] ; [ 4 52],[12.62874251 98.37125749] ; [ 6.37125749 49.62874251],0
p6,1,0.262831,1.253782,[16 94] ; [12 44],[18.55421687 91.44578313] ; [ 9.44578313 46.55421687],0
n3,1,0.311129,1.025876,[34 15] ; [15 11],[32.01333333 16.98666667] ; [16.98666667  9.01333333],0
n2,1,0.311129,1.025876,[34 15] ; [15 11],[32.01333333 16.98666667] ; [16.98666667  9.01333333],0
