Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,70.73726,[ 1 62] ; [99 55],[29.03225806 33.96774194] ; [70.96774194 83.03225806],1
d5,1,0.0,54.991581,[23 40] ; [133  21],[45.29032258 17.70967742] ; [110.70967742  43.29032258],1
a3,1,0.0,43.192344,[24 39] ; [128  26],[44.12903226 18.87096774] ; [107.87096774  46.12903226],1
a5,1,0.0,36.79065,[23 40] ; [122  32],[42.09677419 20.90322581] ; [102.90322581  51.09677419],1
d3,1,3e-06,21.679748,[10 53] ; [77 77],[25.25806452 37.74193548] ; [61.74193548 92.25806452],1
p9,1,6.2e-05,16.04276,[40 21] ; [135  17],[50.11737089 10.88262911] ; [124.88262911  27.11737089],1
r1,1,7.9e-05,15.589988,[30 33] ; [116  38],[42.38709677 20.61290323] ; [103.61290323  50.38709677],1
p2,1,0.000178,14.048438,[38 25] ; [126  24],[48.50704225 14.49295775] ; [115.49295775  34.50704225],1
v1,1,0.000236,13.523823,[20 42] ; [90 60],[32.16981132 29.83018868] ; [77.83018868 72.16981132],1
r3,1,0.000239,13.495854,[45 18] ; [140  14],[53.70967742  9.29032258] ; [131.29032258  22.70967742],1
p10,1,0.000295,13.099971,[38 23] ; [129  23],[47.82629108 13.17370892] ; [119.17370892  32.82629108],1
d2,1,0.000301,13.065529,[19 44] ; [87 65],[31.06046512 31.93953488] ; [74.93953488 77.06046512],1
v2,1,0.000619,11.717347,[16 43] ; [80 70],[27.10047847 31.89952153] ; [68.89952153 81.10047847],1
a4,1,0.000671,11.567476,[14 48] ; [73 80],[25.08837209 36.91162791] ; [61.91162791 91.08837209],1
n6,1,0.000928,10.965396,[47 16] ; [140  13],[54.54166667  8.45833333] ; [132.45833333  20.54166667],1
r4,1,0.001813,9.730282,[39 24] ; [126  28],[47.90322581 15.09677419] ; [117.09677419  36.90322581],0
s2,1,0.002986,8.816135,[19 43] ; [81 72],[28.8372093 33.1627907] ; [71.1627907 81.8372093],0
s8,1,0.003971,8.297152,[20 43] ; [82 72],[29.61290323 33.38709677] ; [72.38709677 81.61290323],0
s5,1,0.005318,7.767851,[13 48] ; [62 87],[21.78571429 39.21428571] ; [53.21428571 95.78571429],0
v3,1,0.008548,6.914819,[16 45] ; [70 83],[24.51401869 36.48598131] ; [61.48598131 91.51401869],0
p3,1,0.008733,6.876723,[20 43] ; [78 74],[28.71627907 34.28372093] ; [69.28372093 82.71627907],0
p7,1,0.010279,6.585888,[30 33] ; [99 50],[38.33490566 24.66509434] ; [90.66509434 58.33490566],0
s7,1,0.012074,6.29998,[24 37] ; [87 62],[32.24285714 28.75714286] ; [78.75714286 70.24285714],0
p11,1,0.01539,5.871212,[42 21] ; [126  28],[48.77419355 14.22580645] ; [119.22580645  34.77419355],0
p4,1,0.016298,5.77042,[26 37] ; [90 62],[33.99069767 29.00930233] ; [82.00930233 69.99069767],0
r2,1,0.019771,5.432034,[49 13] ; [137  14],[54.14084507  7.85915493] ; [131.85915493  19.14084507],0
b2,1,0.030553,4.677907,[12 29] ; [51 53],[17.8137931 23.1862069] ; [45.1862069 58.8137931],0
