Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,3e-06,21.787144,[15 24] ; [65 15],[26.21848739 12.78151261] ; [53.78151261 26.21848739],1
a1,1,0.156803,2.004788,[ 4 35] ; [ 3 77],[ 2.29411765 36.70588235] ; [ 4.70588235 75.29411765],0
d2,1,0.160444,1.970036,[10 29] ; [12 68],[ 7.21008403 31.78991597] ; [14.78991597 65.21008403],0
a6,1,0.192533,1.698127,[16 23] ; [43 37],[19.33613445 19.66386555] ; [39.66386555 40.33613445],0
s4,1,0.209416,1.575459,[ 5 34] ; [18 62],[ 7.53781513 31.46218487] ; [15.46218487 64.53781513],0
p8,1,0.218,1.517491,[ 9 30] ; [27 52],[11.89830508 27.10169492] ; [24.10169492 54.89830508],0
n2,1,0.228831,1.448116,[15  6] ; [19  3],[16.60465116  4.39534884] ; [17.39534884  4.60465116],0
a7,1,0.237165,1.397368,[16 22] ; [43 37],[19. 19.] ; [40. 40.],0
p7,1,0.243754,1.358754,[12 26] ; [33 44],[14.86956522 23.13043478] ; [30.13043478 46.86956522],0
b1,1,0.244156,1.356437,[20 19] ; [32 48],[17.04201681 21.95798319] ; [34.95798319 45.04201681],0
b2,1,0.257637,1.281409,[11 11] ; [16 29],[ 8.86567164 13.13432836] ; [18.13432836 26.86567164],0
b3,1,0.257637,1.281409,[11 11] ; [16 29],[ 8.86567164 13.13432836] ; [18.13432836 26.86567164],0
d4,1,0.284155,1.14711,[15 23] ; [40 40],[17.71186441 20.28813559] ; [37.28813559 42.71186441],0
s7,1,0.288159,1.128201,[ 8 29] ; [24 53],[10.38596491 26.61403509] ; [21.61403509 55.38596491],0
a5,1,0.336971,0.921922,[13 26] ; [34 46],[15.40336134 23.59663866] ; [31.59663866 48.40336134],0
n5,1,0.36194,0.831152,[27 11] ; [50 30],[24.79661017 13.20338983] ; [52.20338983 27.79661017],0
b4,1,0.364556,0.822137,[18 21] ; [44 36],[20.31932773 18.68067227] ; [41.68067227 38.31932773],0
a3,1,0.388266,0.744364,[14 22] ; [38 42],[16.13793103 19.86206897] ; [35.86206897 44.13793103],0
d1,1,0.45526,0.557522,[ 2 37] ; [ 2 78],[ 1.31092437 37.68907563] ; [ 2.68907563 77.31092437],0
n4,1,0.545185,0.366015,[25 13] ; [48 32],[23.50847458 14.49152542] ; [49.49152542 30.50847458],0
s2,1,0.57389,0.316216,[11 28] ; [26 52],[12.33333333 26.66666667] ; [24.66666667 53.33333333],0
b5,1,0.601736,0.272385,[18 21] ; [41 39],[19.33613445 19.66386555] ; [39.66386555 40.33613445],0
p1,1,0.610946,0.258799,[ 4 35] ; [ 6 74],[ 3.27731092 35.72268908] ; [ 6.72268908 73.27731092],0
s3,1,0.680699,0.16934,[16 22] ; [36 42],[17.03448276 20.96551724] ; [34.96551724 43.03448276],0
v1,1,0.723917,0.124771,[14 24] ; [31 46],[14.86956522 23.13043478] ; [30.13043478 46.86956522],0
u1,1,0.72503,0.123724,[ 2 37] ; [ 3 77],[ 1.63865546 37.36134454] ; [ 3.36134454 76.63865546],0
p12,1,0.727649,0.121281,[ 1 38] ; [ 3 76],[ 1.3220339 37.6779661] ; [ 2.6779661 76.3220339],0
d3,1,0.745057,0.105731,[12 27] ; [27 53],[12.78151261 26.21848739] ; [26.21848739 53.78151261],0
a4,1,0.768155,0.0869,[ 6 32] ; [11 69],[ 5.47457627 32.52542373] ; [11.52542373 68.47457627],0
v3,1,0.816388,0.053913,[10 27] ; [23 56],[10.52586207 26.47413793] ; [22.47413793 56.52586207],0
a8,1,0.851656,0.034971,[ 4 31] ; [ 8 70],[ 3.71681416 31.28318584] ; [ 8.28318584 69.71681416],0
n1,1,0.906523,0.013789,[ 8 13] ; [ 8 14],[ 7.81395349 13.18604651] ; [ 8.18604651 13.81395349],0
p3,1,0.915827,0.011171,[ 7 32] ; [15 65],[ 7.21008403 31.78991597] ; [14.78991597 65.21008403],0
p6,1,0.950557,0.003845,[ 7 31] ; [14 64],[ 6.87931034 31.12068966] ; [14.12068966 63.87931034],0
a2,1,0.983295,0.000438,[ 1 38] ; [ 2 78],[ 0.98319328 38.01680672] ; [ 2.01680672 77.98319328],0
