Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,79.111974,[96 30] ; [ 60 163],[56.32091691 69.67908309] ; [ 99.67908309 123.32091691],1
s6,1,0.0,35.558927,[106  24] ; [112 114],[79.60674157 50.39325843] ; [138.39325843  87.60674157],1
s3,1,0.0,34.365521,[94 37] ; [ 89 136],[67.33988764 63.66011236] ; [115.66011236 109.33988764],1
s2,1,0.0,31.955352,[85 46] ; [ 78 151],[59.31388889 71.68611111] ; [103.68611111 125.31388889],1
u1,1,0.000435,12.375373,[ 31 100] ; [ 23 208],[ 19.54143646 111.45856354] ; [ 34.45856354 196.54143646],1
a3,1,0.000546,11.950851,[102  29] ; [138  92],[87.09141274 43.90858726] ; [152.90858726  77.09141274],1
d1,1,0.001911,9.633165,[84 47] ; [109 122],[69.84254144 61.15745856] ; [123.15745856 107.84254144],0
d2,1,0.002415,9.204252,[74 57] ; [ 91 137],[60.20891365 70.79108635] ; [104.79108635 123.20891365],0
a2,1,0.00271,8.993397,[37 94] ; [ 35 196],[ 26.05524862 104.94475138] ; [ 45.94475138 185.05524862],0
p10,1,0.002788,8.941133,[111  20] ; [159  66],[99.35393258 31.64606742] ; [170.64606742  54.35393258],0
p9,1,0.00286,8.894471,[114  17] ; [164  59],[102.87570621  28.12429379] ; [175.12429379  47.87570621],0
n4,1,0.00424,8.178085,[109  22] ; [160  70],[97.61495845 33.38504155] ; [171.38504155  58.61495845],0
r1,1,0.004774,7.963271,[107  24] ; [157  74],[95.5359116 35.4640884] ; [168.4640884  62.5359116],0
v3,1,0.008974,6.828055,[46 81] ; [ 53 175],[35.41690141 91.58309859] ; [ 63.58309859 164.41690141],0
p3,1,0.013094,6.156303,[65 66] ; [ 83 146],[53.85555556 77.14444444] ; [ 94.14444444 134.85555556],0
r4,1,0.014773,5.943375,[120  11] ; [190  41],[112.18232044  18.81767956] ; [197.81767956  33.18232044],0
a5,1,0.017458,5.649757,[97 34] ; [142  88],[86.72853186 44.27146814] ; [152.27146814  77.72853186],0
p6,1,0.024484,5.060042,[49 81] ; [ 60 168],[39.58100559 90.41899441] ; [ 69.41899441 158.58100559],0
p4,1,0.028873,4.775168,[76 55] ; [104 122],[66.05042017 64.94957983] ; [113.94957983 112.05042017],0
p8,1,0.051865,3.780124,[68 62] ; [ 95 133],[59.18994413 70.81005587] ; [103.81005587 124.18994413],0
p12,1,0.058144,3.589552,[ 13 117] ; [ 11 218],[  8.6908078 121.3091922] ; [ 15.3091922 213.6908078],0
n5,1,0.06436,3.421314,[101  29] ; [157  72],[93.42618384 36.57381616] ; [164.57381616  64.42618384],0
b3,1,0.07118,3.255606,[31 46] ; [35 90],[25.15841584 51.84158416] ; [40.84158416 84.15841584],0
